#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Jutu, ka no dusmām, bezpalīdzības un kauna piesarkstu.
1-1	0-4	Jutu	*	Sing	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vmnist11san	just	_	_	root|root	basic|enhanced	1-1|1-1	
1-2	4-5	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-10|1-10	
1-3	6-8	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	mark|mark	basic|enhanced	1-10|1-10	
1-4	9-11	no	_	_	_	_	_	_	_	_	_	_	_	_	sppd	no	_	_	case|case	basic|enhanced	1-5|1-5	
1-5	12-18	dusmām	Fem	Ptan	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Ptan	*	*	ncfdd4	dusmas	_	_	obl|obl	basic|enhanced	1-10|1-10	
1-6	18-19	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	1-7|1-7	
1-7	20-33	bezpalīdzības	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	bezpalīdzība	_	_	conj|conj	basic|enhanced	1-5|1-5	
1-8	34-36	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc|cc	basic|enhanced	1-9|1-9	
1-9	37-42	kauna	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	kauns	_	_	conj|conj	basic|enhanced	1-5|1-5	
1-10	43-53	piesarkstu	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	1	*	vmnipi11san	piesarkt	_	_	ccomp|ccomp	basic|enhanced	1-1|1-1	
1-11	53-54	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct|punct	basic|enhanced	1-1|1-1	

#Text=Jāatzīst, dzirdot pasāžu par mēli un dažādām Katrīnas ķermeņa vietām, es patiešām zaudēju savaldīšanos.
2-1	56-64	Jāatzīst	*	*	*	*	*	*	Nec	Act	*	Mood=Nec\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	*	vmnd0t100an	atzīt	_	_	root|root	basic|enhanced	2-1|2-1	
2-2	64-65	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	2-3|2-3	
2-3	66-73	dzirdot	*	*	*	*	*	*	*	*	*	VerbForm=Conv	*	*	vmnpu0000000	dzirdēt	_	_	advcl|advcl	basic|enhanced	2-15|2-15	
2-4	74-80	pasāžu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	pasāža	_	_	obj|obj	basic|enhanced	2-3|2-3	
2-5	81-84	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	_	_	case|case	basic|enhanced	2-6|2-6	
2-6	85-89	mēli	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa5	mēle	_	_	nmod|nmod	basic|enhanced	2-4|2-4	
2-7	90-92	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc|cc	basic|enhanced	2-11|2-11	
2-8	93-100	dažādām	Fem	Plur	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	arfpdnp	dažāda	_	_	amod|amod	basic|enhanced	2-11|2-11	
2-9	101-109	Katrīnas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	npfsg4	Katrīna	person	*	nmod|nmod	basic|enhanced	2-10|2-10	
2-10	110-117	ķermeņa	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg2	ķermenis	_	_	nmod|nmod	basic|enhanced	2-11|2-11	
2-11	118-124	vietām	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd4	vieta	_	_	conj|conj	basic|enhanced	2-6|2-6	
2-12	124-125	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct|punct	basic|enhanced	2-15|2-15	
2-13	126-128	es	*	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Number=Sing\|Person=1\|PronType=Prs	1	*	pp10snn	es	_	_	nsubj|nsubj	basic|enhanced	2-15|2-15	
2-14	129-137	patiešām	_	_	_	_	_	_	_	_	_	_	_	_	q	patiešām	_	_	discourse|discourse	basic|enhanced	2-15|2-15	
2-15	138-145	zaudēju	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	1	*	vmnipt21san	zaudēt	_	_	ccomp|ccomp	basic|enhanced	2-1|2-1	
2-16	146-158	savaldīšanos	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsar	savaldīšanās	_	_	obj|obj	basic|enhanced	2-15|2-15	
2-17	158-159	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct|punct	basic|enhanced	2-1|2-1	
