#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=(8) Dalībvalstis var noteikt ierobežojumus garantiju iestāžu atbildībai, kam jābūt saderīgai ar direktīvas sociālajiem mērķiem, un var ņemt vērā atšķirības prasījumu līmeņos.
1-1	0-1	(	_	_	_	_	_	_	_	_	_	_	_	_	zb	(	_	_	punct	basic	1-2	
1-2	1-2	8	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	8	_	_	parataxis	basic	1-5	
1-3	2-3	)	_	_	_	_	_	_	_	_	_	_	_	_	zb	)	_	_	punct	basic	1-2	
1-4	4-16	Dalībvalstis	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn6	dalībvalsts	_	_	nsubj	basic	1-5	
1-5	17-20	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	_	_	root	basic	1-5	
1-6	21-28	noteikt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	noteikt	_	_	xcomp	basic	1-5	
1-7	29-42	ierobežojumus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	ierobežojums	_	_	obj	basic	1-6	
1-8	43-52	garantiju	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	garantija	_	_	nmod	basic	1-10	
1-9	53-60	iestāžu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg5	iestāde	_	_	nmod	basic	1-10	
1-10	61-71	atbildībai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	atbildība	*[1]	*->1-1	iobj	basic	1-6	
1-11	71-72	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-14	
1-12	73-76	kam	*	*	Dat	*	*	*	*	*	*	Case=Dat\|PronType=Rel	*	*	pr000dn	kas	*[1]	*->1-2	nsubj	basic	1-14	
1-13	77-82	jābūt	*	*	*	*	*	*	Nec	Act	*	Mood=Nec\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	*	vcnd0ii00an	būt	_	_	cop	basic	1-14	
1-14	83-92	saderīgai	Fem	Sing	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsdnp	saderīga	_	_	acl	basic	1-10	
1-15	93-95	ar	_	_	_	_	_	_	_	_	_	_	_	_	sppd	ar	_	_	case	basic	1-18	
1-16	96-106	direktīvas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	direktīva	_	_	nmod	basic	1-18	
1-17	107-118	sociālajiem	Masc	Plur	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	armpdyp	sociāls	_	_	amod	basic	1-18	
1-18	119-126	mērķiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd2	mērķis	_	_	iobj	basic	1-14	
1-19	126-127	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-14	
1-20	128-130	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-21	
1-21	131-134	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	_	_	conj	basic	1-5	
1-22	135-139	ņemt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	ņemt	_	_	xcomp	basic	1-21	
1-23	140-144	vērā	_	_	_	_	_	_	_	_	_	_	_	_	r0p	vērā	_	_	advmod	basic	1-22	
1-24	145-155	atšķirības	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	atšķirība	_	_	obj	basic	1-22	
1-25	156-165	prasījumu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	prasījums	_	_	nmod	basic	1-26	
1-26	166-173	līmeņos	Masc	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Plur	*	*	ncmpl2	līmenis	_	_	acl	basic	1-24	
1-27	173-174	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-5	
