#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Naktī es pēkšņi pamodos.
1-1	0-5	Naktī	ncfsl6	nakts	_	_	obl	basic	1-4	
1-2	6-8	es	pp10snn	es	*[4]	*->4-1	nsubj	basic	1-4	
1-3	9-15	pēkšņi	r0m	pēkšņi	_	_	advmod	basic	1-4	
1-4	16-23	pamodos	vmyisi11san	pamosties	_	_	root	basic	1-4	
1-5	23-24	.	zs	.	_	_	punct	basic	1-4	

#Text=Šķiet, mani pamodināja tik forsēti salda smarža, tā traucēja man atkal aizmigt.
2-1	26-31	Šķiet	vmnipi130an	šķist	_	_	root	basic	2-1	
2-2	31-32	,	zc	,	_	_	punct	basic	2-4	
2-3	33-37	mani	pp10san	es	*[4]	*->4-2	obj	basic	2-4	
2-4	38-48	pamodināja	vmnist330an	pamodināt	_	_	csubj	basic	2-1	
2-5	49-52	tik	r0q	tik	_	_	advmod	basic	2-6	
2-6	53-60	forsēti	vmnpdmpnpsnp	forsēt	_	_	dep	basic	2-7	
2-7	61-66	salda	affsnnp	salda	*[5]	*->5-1	amod	basic	2-8	
2-8	67-73	smarža	ncfsn4	smarža	*[5]	*->5-1	nsubj	basic	2-4	
2-9	73-74	,	zc	,	_	_	punct	basic	2-11	
2-10	75-77	tā	r0m	tā	_	_	nsubj	basic	2-11	
2-11	78-86	traucēja	vmnist230an	traucēt	_	_	conj	basic	2-1	
2-12	87-90	man	pp10sdn	es	*[4]	*->4-3	iobj	basic	2-11	
2-13	91-96	atkal	r0t	atkal	_	_	advmod	basic	2-14	
2-14	97-104	aizmigt	vmnn0i1000n	aizmigt	_	_	ccomp	basic	2-11	
2-15	104-105	.	zs	.	_	_	punct	basic	2-1	

#Text=Es biju to jutis jau dienā.
3-1	107-109	Es	pp10snn	es	*[4]	*->4-4	nsubj	basic	3-4	
3-2	110-114	biju	vcnisii1san	būt	_	_	aux	basic	3-4	
3-3	115-117	to	pd0msan	tas	*[5]	*->5-2	obj	basic	3-4	
3-4	118-123	jutis	vmnpdmsnasnp	just	_	_	root	basic	3-4	
3-5	124-127	jau	r0t	jau	_	_	advmod	basic	3-6	
3-6	128-133	dienā	ncfsl4	diena	_	_	obl	basic	3-4	
3-7	133-134	.	zs	.	_	_	punct	basic	3-4	

#Text=Ieslēdzu naktslampiņu un skatījos uz sievieti.
4-1	136-144	Ieslēdzu	vmnist11san	ieslēgt	_	_	root	basic	4-1	
4-2	145-157	naktslampiņu	ncfsa4	naktslampiņa	_	_	obj	basic	4-1	
4-3	158-160	un	cc	un	_	_	cc	basic	4-4	
4-4	161-169	skatījos	vmyist31san	skatīties	_	_	conj	basic	4-1	
4-5	170-172	uz	spsa	uz	_	_	case	basic	4-6	
4-6	173-181	sievieti	ncfsa5	sieviete	*[2]	*->2-1	iobj	basic	4-4	
4-7	181-182	.	zs	.	_	_	punct	basic	4-1	

#Text=Viņa miegā jauki smaidīja, viegli kustinādama skaistās aveņkrāsas lūpas.
5-1	184-188	Viņa	pp3fsnn	viņa	*[2]	*->2-2	nsubj	basic	5-4	
5-2	189-194	miegā	ncmsl1	miegs	_	_	obl	basic	5-4	
5-3	195-200	jauki	rpm	jauki	_	_	advmod	basic	5-4	
5-4	201-209	smaidīja	vmnist330an	smaidīt	_	_	root	basic	5-4	
5-5	209-210	,	zc	,	_	_	punct	basic	5-7	
5-6	211-217	viegli	rpm	viegli	_	_	advmod	basic	5-7	
5-7	218-229	kustinādama	vmnppfsn0000	kustināt	_	_	acl	basic	5-4	
5-8	230-238	skaistās	arfpayp	skaista	_	_	amod	basic	5-10	
5-9	239-249	aveņkrāsas	ncfsg4	aveņkrāsa	_	_	nmod	basic	5-10	
5-10	250-255	lūpas	ncfpa4	lūpa	_	_	obj	basic	5-7	
5-11	255-256	.	zs	.	_	_	punct	basic	5-4	

#Text=Āda, cik bezgalīgi skaista, gluda āda, un kāds skropstu izliekums, un vispār — cik gan pareizi viss veidots.
6-1	258-261	Āda	ncfsn4	āda	_	_	acl	basic	6-21	
6-2	261-262	,	zc	,	_	_	punct	basic	6-8	
6-3	263-266	cik	r0q	cik	_	_	advmod	basic	6-4	
6-4	267-276	bezgalīgi	rpq	bezgalīgi	_	_	advmod	basic	6-5	
6-5	277-284	skaista	affsnnp	skaista	_	_	amod	basic	6-8	
6-6	284-285	,	zc	,	_	_	punct	basic	6-7	
6-7	286-291	gluda	affsnnp	gluda	_	_	conj	basic	6-5	
6-8	292-295	āda	ncfsn4	āda	_	_	acl	basic	6-1	
6-9	295-296	,	zc	,	_	_	punct	basic	6-8	
6-10	297-299	un	cc	un	_	_	cc	basic	6-13	
6-11	300-304	kāds	pi0msnn	kāds	_	_	det	basic	6-13	
6-12	305-313	skropstu	ncfpg4	skropsta	_	_	nmod	basic	6-13	
6-13	314-323	izliekums	ncmsn1	izliekums	_	_	conj	basic	6-1	
6-14	323-324	,	zc	,	_	_	punct	basic	6-16	
6-15	325-327	un	cc	un	_	_	cc	basic	6-16	
6-16	328-334	vispār	r0m	vispār	_	_	parataxis	basic	6-22	
6-17	335-336	—	zd	—	_	_	punct	basic	6-16	
6-18	337-340	cik	r0q	cik	_	_	advmod	basic	6-20	
6-19	341-344	gan	q	gan	_	_	discourse	basic	6-20	
6-20	345-352	pareizi	rpm	pareizi	_	_	advmod	basic	6-22	
6-21	353-357	viss	pg0msnn	viss	_	_	nsubj	basic	6-22	
6-22	358-365	veidots	vmnpdmsnpsnp	veidot	_	_	root	basic	6-22	
6-23	365-366	.	zs	.	_	_	punct	basic	6-22	

#Text=Es pieliecos viņai tuvāk un pasmaržoju gludo ādu, jā, saldā smarža nāca no tās.
7-1	368-370	Es	pp10snn	es	*[4]	*->4-5	nsubj	basic	7-2	
7-2	371-380	pieliecos	vmyipi11san	pieliekties	_	_	root	basic	7-2	
7-3	381-386	viņai	pp3fsdn	viņa	*[2]	*->2-3	iobj	basic	7-2	
7-4	387-392	tuvāk	r0p	tuvāk	_	_	advmod	basic	7-2	
7-5	393-395	un	cc	un	_	_	cc	basic	7-6	
7-6	396-406	pasmaržoju	vmnipt21san	pasmaržot	_	_	conj	basic	7-2	
7-7	407-412	gludo	affsayp	gluda	_	_	amod	basic	7-8	
7-8	413-416	ādu	ncfsa4	āda	*[1]	*->1-1	obj	basic	7-6	
7-9	416-417	,	zc	,	_	_	punct	basic	7-14	
7-10	418-420	jā	q	jā	_	_	parataxis	basic	7-14	
7-11	420-421	,	zc	,	_	_	punct	basic	7-10	
7-12	422-427	saldā	affsnyp	salda	_	_	amod	basic	7-13	
7-13	428-434	smarža	ncfsn4	smarža	_	_	nsubj	basic	7-14	
7-14	435-439	nāca	vmnisi130an	nākt	_	_	conj	basic	7-2	
7-15	440-442	no	spsg	no	_	_	case	basic	7-16	
7-16	443-446	tās	pd0fsgn	tā	*[1]	*->1-2	obl	basic	7-14	
7-17	446-447	.	zs	.	_	_	punct	basic	7-2	

#Text=Tad es uzmanīgi paņēmu viņas glezno, slaido plaukstu un iekodos mazajā pirkstiņā.
8-1	449-452	Tad	r0t	tad	_	_	advmod	basic	8-4	
8-2	453-455	es	pp10snn	es	*[4]	*->4-6	nsubj	basic	8-4	
8-3	456-464	uzmanīgi	rpm	uzmanīgi	_	_	advmod	basic	8-4	
8-4	465-471	paņēmu	vmnist11san	paņemt	_	_	root	basic	8-4	
8-5	472-477	viņas	pp3fpnn	viņa	*[2]	*->2-4	det	basic	8-9	
8-6	478-484	glezno	affsayp	glezna	_	_	amod	basic	8-9	
8-7	484-485	,	zc	,	_	_	punct	basic	8-8	
8-8	486-492	slaido	affsayp	slaida	_	_	conj	basic	8-6	
8-9	493-501	plaukstu	ncfsa4	plauksta	_	_	obj	basic	8-4	
8-10	502-504	un	cc	un	_	_	cc	basic	8-11	
8-11	505-512	iekodos	vmyipi11san	iekosties	_	_	conj	basic	8-4	
8-12	513-519	mazajā	afmslyp	mazs	_	_	amod	basic	8-13	
8-13	520-529	pirkstiņā	ncmsl1	pirkstiņš	*[3]	*->3-1	obl	basic	8-11	
8-14	529-530	.	zs	.	_	_	punct	basic	8-4	

#Text=Manas aizdomas apstiprinājās, tas bija no marcipāna.
9-1	532-537	Manas	ps0fpnn	mana	*[4]	*->4-7	det	basic	9-2	
9-2	538-546	aizdomas	ncfda4	aizdomas	_	_	nsubj	basic	9-3	
9-3	547-560	apstiprinājās	vmyisi330an	apstiprināties	_	_	root	basic	9-3	
9-4	560-561	,	zc	,	_	_	punct	basic	9-8	
9-5	562-565	tas	pd0msnn	tas	*[3]	*->3-2	nsubj	basic	9-8	
9-6	566-570	bija	vcnisii30an	būt	_	_	cop	basic	9-8	
9-7	571-573	no	spsg	no	_	_	case	basic	9-8	
9-8	574-583	marcipāna	ncmsg1	marcipāns	_	_	conj	basic	9-3	
9-9	583-584	.	zs	.	_	_	punct	basic	9-3	
