#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=- Nu tad pastāsti par sevi, - es teicu.
1-1	0-1	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-4	
1-2	2-4	Nu	_	_	_	_	_	_	_	_	_	_	_	_	q	nu	discourse	basic	1-4	
1-3	5-8	tad	*	*	*	*	*	*	*	*	*	PronType=Dem	*	*	r0t	tad	advmod	basic	1-4	
1-4	9-17	pastāsti	*	Sing	*	*	*	*	Imp	Act	*	Mood=Imp\|Number=Sing\|Person=2\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	2	*	vmnm0t32san	pastāstīt	parataxis	basic	1-10	
1-5	18-21	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	case	basic	1-6	
1-6	22-26	sevi	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Rcp\|Reflex=Yes	*	*	px000an	sevis	iobj	basic	1-4	
1-7	26-27	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-4	
1-8	28-29	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-4	
1-9	30-32	es	*	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Number=Sing\|Person=1\|PronType=Prs	1	*	pp10snn	es	nsubj	basic	1-10	
1-10	33-38	teicu	*	Sing	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vmnist11san	teikt	root	basic	1-10	
1-11	38-39	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-10	

#Text=- Un kas bija tas vecis.
2-1	41-42	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	2-3	
2-2	43-45	Un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	2-3	
2-3	46-49	kas	*	*	Nom	*	*	*	*	*	*	Case=Nom\|PronType=Int	*	*	pq000nn	kas	root	basic	2-3	
2-4	50-54	bija	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vcnisii30an	būt	cop	basic	2-3	
2-5	55-58	tas	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msnn	tas	det	basic	2-6	
2-6	59-64	vecis	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn2	vecis	nsubj	basic	2-3	
2-7	64-65	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-3	
