#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Naftas cenu pieaugumu veicina arī ASV dolāra zemais kurss.
1-1	0-6	Naftas	ncfsg4	nafta	_	_	nmod	basic	1-2	
1-2	7-11	cenu	ncfpg4	cena	_	_	nmod	basic	1-3	
1-3	12-21	pieaugumu	ncmsa1	pieaugums	_	_	obj	basic	1-4	
1-4	22-29	veicina	vmnipt330an	veicināt	_	_	root	basic	1-4	
1-5	30-33	arī	q	arī	_	_	discourse	basic	1-9	
1-6	34-37	ASV	yp	asv	GPE	https://en.wikipedia.org/wiki/United\_States	nmod	basic	1-7	
1-7	38-44	dolāra	ncmsg1	dolārs	_	_	nmod	basic	1-9	
1-8	45-51	zemais	afmsnyp	zems	_	_	amod	basic	1-9	
1-9	52-57	kurss	ncmsn1	kurss	_	_	nsubj	basic	1-4	
1-10	57-58	.	zs	.	_	_	punct	basic	1-4	
