#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=[7] OV L 206, 29.7.1991., 19. lpp.
1-1	0-1	[	_	_	_	_	_	_	_	_	_	_	_	_	zb	\[	_	_	punct	basic	1-2	
1-2	1-2	7	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	7	_	_	parataxis	basic	1-4	
1-3	2-3	]	_	_	_	_	_	_	_	_	_	_	_	_	zb	\]	_	_	punct	basic	1-2	
1-4	4-6	OV	_	_	_	_	_	_	_	_	_	_	_	_	xx	OV	product[1]	https://en.wikipedia.org/wiki/Official\_Journal\_of\_the\_European\_Union[1]	root	basic	1-4	
1-5	7-8	L	_	_	_	_	_	_	_	_	_	_	_	_	xx	L	product[1]	https://en.wikipedia.org/wiki/Official\_Journal\_of\_the\_European\_Union[1]	flat:name	basic	1-4	
1-6	9-12	206	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	206	product[1]	https://en.wikipedia.org/wiki/Official\_Journal\_of\_the\_European\_Union[1]	flat:name	basic	1-4	
1-7	12-13	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-8	
1-8	14-24	29.7.1991.	_	_	_	_	_	_	_	_	_	_	_	_	xx	29.7.1991.	time	*	parataxis	basic	1-4	
1-9	24-25	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-11	
1-10	26-29	19.	*	*	*	*	*	*	*	*	*	NumType=Ord	*	*	xo	19.	_	_	amod	basic	1-11	
1-11	30-34	lpp.	*	*	*	*	*	*	*	*	*	Abbr=Yes	*	*	yn	lpp.	_	_	parataxis	basic	1-4	
