#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Tā jau ir klasika.
1-1	0-2	Tā	pd0fsnn	*	tā	_	_	nsubj	basic	1-4	
1-2	3-6	jau	r0t	*	jau	_	_	advmod	basic	1-4	
1-3	7-9	ir	vcnipii30an	*	būt	_	_	cop	basic	1-4	
1-4	10-17	klasika	ncfsn4	*	klasika	_	_	root	basic	1-4	
1-5	17-18	.	zs	*	.	_	_	punct	basic	1-4	

#Text=Ja meita taisās iet uz naktsklubu, mātei pēkšņi paaugstinās asinsspiediens un sāk sāpēt sirds.
2-1	20-22	Ja	cs	*	ja	_	_	mark	basic	2-3	
2-2	23-28	meita	ncfsn4	*	meita	_	_	nsubj	basic	2-3	
2-3	29-35	taisās	voyipt330an	*	taisīties	_	_	advcl	basic	2-10	
2-4	36-39	iet	vmnn0ii000n	*	iet	_	_	xcomp	basic	2-3	
2-5	40-42	uz	spsa	*	uz	_	_	case	basic	2-6	
2-6	43-53	naktsklubu	ncmsa1	*	naktsklubs	_	_	obl	basic	2-4	
2-7	53-54	,	zc	*	,	_	_	punct	basic	2-3	
2-8	55-60	mātei	ncfsd5	*	māte	*->1-1	*[1]	obl	basic	2-10	
2-9	61-67	pēkšņi	r0m	*	pēkšņi	_	_	advmod	basic	2-10	
2-10	68-79	paaugstinās	vmnift330an	*	paaugstināt	_	_	root	basic	2-10	
2-11	80-94	asinsspiediens	ncmsn1	*	asinsspiediens	_	_	nsubj	basic	2-10	
2-12	95-97	un	cc	*	un	_	_	cc	basic	2-13	
2-13	98-101	sāk	vpnipt130an	*	sākt	_	_	conj	basic	2-10	
2-14	102-107	sāpēt	vmnn0i3000n	*	sāpēt	_	_	xcomp	basic	2-13	
2-15	108-113	sirds	ncfsg6	*	sirds	_	_	nsubj	basic	2-13	
2-16	113-114	.	zs	*	.	_	_	punct	basic	2-10	

#Text=Ja meita taisās iziet pie vīra, māte nokļūst slimnīcā.
3-1	116-118	Ja	cs	*	ja	_	_	mark	basic	3-3	
3-2	119-124	meita	ncfsn4	*	meita	_	_	nsubj	basic	3-3	
3-3	125-131	taisās	voyipt330an	*	taisīties	_	_	advcl	basic	3-9	
3-4	132-137	iziet	vmnn0ii000n	*	iziet	_	_	xcomp	basic	3-3	
3-5	138-141	pie	spsg	*	pie	_	_	case	basic	3-6	
3-6	142-146	vīra	ncmsg1	*	vīrs	_	_	iobj	basic	3-4	
3-7	146-147	,	zc	*	,	_	_	punct	basic	3-3	
3-8	148-152	māte	ncfsn5	*	māte	*->1-2	*[1]	nsubj	basic	3-9	
3-9	153-160	nokļūst	vmnipi130an	*	nokļūt	_	_	root	basic	3-9	
3-10	161-169	slimnīcā	ncfsl4	*	slimnīca	_	_	obl	basic	3-9	
3-11	169-170	.	zs	*	.	_	_	punct	basic	3-9	

#Text=Viņa neizliekas, viņai patiešām ir slikti, kā nekā psihosomatiskās slimībās ir liels spēks.
4-1	172-176	Viņa	pp3fsnn	*	viņa	*->1-3	*[1]	nsubj	basic	4-2	
4-2	177-187	neizliekas	vmyipi130ay	*	neizlikties	_	_	root	basic	4-2	
4-3	187-188	,	zc	*	,	_	_	punct	basic	4-7	
4-4	189-194	viņai	pp3fsdn	*	viņa	*->1-4	*[1]	obl	basic	4-7	
4-5	195-203	patiešām	q	*	patiešām	_	_	discourse	basic	4-7	
4-6	204-206	ir	vcnipii30an	*	būt	_	_	aux	basic	4-7	
4-7	207-213	slikti	rpm	*	slikti	_	_	conj	basic	4-2	
4-8	213-214	,	zc	*	,	_	_	punct	basic	4-13	
4-9	215-217	kā	r0m	*	kā	_	_	discourse	basic	4-13	
4-10	218-222	nekā	r0m	*	nekas	_	_	flat	basic	4-9	
4-11	223-238	psihosomatiskās	arfplnp	*	psihosomatiska	_	_	amod	basic	4-12	
4-12	239-247	slimībās	ncfpl4	*	slimība	_	_	obl	basic	4-13	
4-13	248-250	ir	vmnipii30an	*	būt	_	_	conj	basic	4-2	
4-14	251-256	liels	afmsnnp	*	liels	_	_	amod	basic	4-15	
4-15	257-262	spēks	ncmsn1	*	spēks	_	_	nsubj	basic	4-13	
4-16	262-263	.	zs	*	.	_	_	punct	basic	4-2	
