#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Runājot par solokoncertu, portālam Mango Šomase atklāj, ka augsti novērtē savus dziedošos viesus - Ati Auzānu un viņa Daugavpils kori, Andri Ērgli un Jāni Vinteru, kuri ļoti labi nodziedāja.
1-1	0-7	Runājot	vmnpu0000000	runāt	_	_	_	_	advcl	basic	1-8	
1-2	8-11	par	spsa	par	_	_	_	_	case	basic	1-3	
1-3	12-24	solokoncertu	ncmsa1	solokoncerts	_	_	_	_	iobj	basic	1-1	
1-4	24-25	,	zc	,	_	_	_	_	punct	basic	1-1	
1-5	26-34	portālam	ncmsd1	portāls	product[1]	*[1]	*[2]	*->2-1	nmod	basic	1-6	
1-6	35-40	Mango	np0000	Mango	product[1]	*[1]	*[2]	*->2-2	iobj	basic	1-8	
1-7	41-47	Šomase	npfsn5	Šomase	person	https://lv.wikipedia.org/wiki/Liene\_Šomase	*[4]	*->4-1	nsubj	basic	1-8	
1-8	48-54	atklāj	vmnipt130an	atklāt	_	_	_	_	root	basic	1-8	
1-9	54-55	,	zc	,	_	_	_	_	punct	basic	1-12	
1-10	56-58	ka	cs	ka	_	_	_	_	mark	basic	1-12	
1-11	59-65	augsti	rpm	augsti	_	_	_	_	advmod	basic	1-12	
1-12	66-73	novērtē	vmnipt230an	novērtēt	_	_	_	_	ccomp	basic	1-8	
1-13	74-79	savus	ps0mpan	savs	_	_	*[4]	*->4-2	det	basic	1-15	
1-14	80-89	dziedošos	vmnpdmpaapyp	dziedāt	_	_	_	_	amod	basic	1-15	
1-15	90-96	viesus	ncmpa2	viesis	_	_	*[3]	*->3-1	obj	basic	1-12	
1-16	97-98	-	zd	-	_	_	_	_	punct	basic	1-17	
1-17	99-102	Ati	npmsa2	Atis	_	_	*[3]	*->3-2	acl	basic	1-15	
1-18	103-109	Auzānu	npmsa1	Auzāns	_	_	*[3]	*->3-2	flat:name	basic	1-17	
1-19	110-112	un	cc	un	_	_	*[3]	*->3-2	cc	basic	1-22	
1-20	113-117	viņa	pp3msgn	viņš	_	_	*[3]	*->3-2	det	basic	1-22	
1-21	118-128	Daugavpils	npfsg6	Daugavpils	organization[2]|GPE[3]	*[2]|https://en.wikipedia.org/wiki/Daugavpils[3]	*[3]	*->3-2	nmod	basic	1-22	
1-22	129-133	kori	ncmsa2	koris	organization[2]	*[2]	*[3]	*->3-2	conj	basic	1-17	
1-23	133-134	,	zc	,	_	_	*[3]	*->3-2	punct	basic	1-24	
1-24	135-140	Andri	npmsa2	Andris	_	_	*[3]	*->3-2	conj	basic	1-17	
1-25	141-146	Ērgli	npmsa2	Ērglis	_	_	*[3]	*->3-2	flat:name	basic	1-24	
1-26	147-149	un	cc	un	_	_	*[3]	*->3-2	cc	basic	1-27	
1-27	150-154	Jāni	npmsa2	Jānis	_	_	*[3]	*->3-2	conj	basic	1-17	
1-28	155-162	Vinteru	npmsa1	Vinters	_	_	*[3]	*->3-2	flat:name	basic	1-27	
1-29	162-163	,	zc	,	_	_	_	_	punct	basic	1-33	
1-30	164-168	kuri	pr0mpnn	kurš	_	_	*[3]	*->3-3	nsubj	basic	1-33	
1-31	169-173	ļoti	r0q	ļoti	_	_	_	_	advmod	basic	1-32	
1-32	174-178	labi	rpm	labi	_	_	_	_	advmod	basic	1-33	
1-33	179-189	nodziedāja	vmnist230an	nodziedāt	_	_	_	_	acl	basic	1-15	
1-34	189-190	.	zs	.	_	_	_	_	punct	basic	1-8	

#Text="Pašlaik man kaut ko vairāk par koncertu ir grūti pateikt.
2-1	192-193	"	zq	"	_	_	_	_	punct	basic	2-10	
2-2	193-200	Pašlaik	r0t	pašlaik	_	_	_	_	advmod	basic	2-10	
2-3	201-204	man	pp10sdn	es	_	_	*[4]	*->4-3	obl	basic	2-10	
2-4	205-209	kaut	q	kaut	_	_	_	_	discourse	basic	2-5	
2-5	210-212	ko	pi000an	kas	_	_	_	_	obj	basic	2-10	
2-6	213-219	vairāk	rcq	daudz	_	_	_	_	advmod	basic	2-10	
2-7	220-223	par	spsa	par	_	_	_	_	case	basic	2-8	
2-8	224-232	koncertu	ncmsa1	koncerts	_	_	_	_	iobj	basic	2-10	
2-9	233-235	ir	vcnipii30an	būt	_	_	_	_	aux	basic	2-10	
2-10	236-241	grūti	rpm	grūti	_	_	_	_	root	basic	2-10	
2-11	242-249	pateikt	vmnn0t1000n	pateikt	_	_	_	_	ccomp	basic	2-10	
2-12	249-250	.	zs	.	_	_	_	_	punct	basic	2-10	

#Text=Jānoskatās video materiāls," tā Šomase, kura nebeidz priecāties, ka Rīgas publika, kā arī maestro Pauls viņas koncerta laikā pat cēlās kājās.
3-1	252-262	Jānoskatās	vmyd0t300an	noskatīties	_	_	_	_	parataxis	basic	3-7	
3-2	263-268	video	nc0000	video	_	_	_	_	nmod	basic	3-3	
3-3	269-278	materiāls	ncmsn1	materiāls	_	_	_	_	nsubj	basic	3-1	
3-4	278-279	,	zc	,	_	_	_	_	punct	basic	3-1	
3-5	279-280	"	zq	"	_	_	_	_	punct	basic	3-1	
3-6	281-283	tā	r0m	tā	_	_	_	_	advmod	basic	3-7	
3-7	284-290	Šomase	npfsn5	Šomase	person	https://lv.wikipedia.org/wiki/Liene\_Šomase	*[4]	*->4-4	root	basic	3-7	
3-8	290-291	,	zc	,	_	_	_	_	punct	basic	3-10	
3-9	292-296	kura	pr0fsnn	kura	_	_	*[4]	*->4-5	nsubj	basic	3-10	
3-10	297-304	nebeidz	vonipt130ay	nebeigt	_	_	_	_	acl	basic	3-7	
3-11	305-315	priecāties	vmyn0i2000n	priecāties	_	_	_	_	xcomp	basic	3-10	
3-12	315-316	,	zc	,	_	_	_	_	punct	basic	3-25	
3-13	317-319	ka	cs	ka	_	_	_	_	mark	basic	3-25	
3-14	320-325	Rīgas	npfsg4	Rīga	GPE	https://en.wikipedia.org/wiki/Riga	_	_	nmod	basic	3-15	
3-15	326-333	publika	ncfsn4	publika	_	_	_	_	nsubj	basic	3-25	
3-16	333-334	,	zc	,	_	_	_	_	punct	basic	3-20	
3-17	335-337	kā	cs	kā	_	_	_	_	cc	basic	3-20	
3-18	338-341	arī	q	arī	_	_	_	_	discourse	basic	3-17	
