#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ādams Panks vēl aizvien mitinās koka dobumā Vērmanes dārzā.
1-1	0-5	Ādams	npmsn1	*	Ādams	person[1]	*[1]	_	_	nsubj	basic	1-5	
1-2	6-11	Panks	npmsn1	*	Panks	person[1]	*[1]	_	_	flat:name	basic	1-1	
1-3	12-15	vēl	r0t	*	vēl	_	_	_	_	advmod	basic	1-5	
1-4	16-23	aizvien	r0t	*	aizvien	_	_	_	_	advmod	basic	1-5	
1-5	24-31	mitinās	vmyipi330an	*	mitināties	_	_	_	_	root	basic	1-5	
1-6	32-36	koka	ncmsg1	*	koks	_	_	*->1-1	*[1]	nmod	basic	1-7	
1-7	37-43	dobumā	ncmsl1	*	dobums	_	_	*->1-1	*[1]	obl	basic	1-5	
1-8	44-52	Vērmanes	npfsg5	*	Vērmane	location[2]|person[3]	https://en.wikipedia.org/wiki/Vērmanes\_Garden[2]|*[3]	_	_	nmod	basic	1-9	
1-9	53-58	dārzā	ncmsl1	*	dārzs	location[2]	https://en.wikipedia.org/wiki/Vērmanes\_Garden[2]	_	_	acl	basic	1-7	
1-10	58-59	.	zs	*	.	_	_	_	_	punct	basic	1-5	

#Text=Tagad aizvedis tur arī datoru, drēbes un grāmatas.
2-1	61-66	Tagad	r0t	*	tagad	_	_	_	_	advmod	basic	2-2	
2-2	67-75	aizvedis	vmnpdmsnasnp	*	aizvest	_	_	_	_	root	basic	2-2	
2-3	76-79	tur	r0p	*	tur	_	_	*->1-2	*[1]	advmod	basic	2-2	
2-4	80-83	arī	q	*	arī	_	_	_	_	discourse	basic	2-5	
2-5	84-90	datoru	ncmsa1	*	dators	_	_	_	_	obj	basic	2-2	
2-6	90-91	,	zc	*	,	_	_	_	_	punct	basic	2-7	
2-7	92-98	drēbes	ncfpa5	*	drēbe	_	_	_	_	conj	basic	2-5	
2-8	99-101	un	cc	*	un	_	_	_	_	cc	basic	2-9	
2-9	102-110	grāmatas	ncfpa4	*	grāmata	_	_	_	_	conj	basic	2-5	
2-10	110-111	.	zs	*	.	_	_	_	_	punct	basic	2-2	

#Text=Reti lien laukā.
3-1	113-117	Reti	rpt	*	reti	_	_	_	_	advmod	basic	3-2	
3-2	118-122	lien	vmnipi130an	*	līst	_	_	_	_	root	basic	3-2	
3-3	123-128	laukā	ncmsl1	*	lauks	_	_	_	_	obl	basic	3-2	
3-4	128-129	.	zs	*	.	_	_	_	_	punct	basic	3-2	
