#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Lai arī cik grūti ir atbildēt uz kādu jautājumu, var pieņemt, ka šim jautājumam ir viena — un tikai viena — pareiza atbilde.
1-1	0-3	Lai	_	_	_	_	_	_	_	_	_	_	_	_	cs	lai	mark	basic	1-4	
1-2	4-7	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	discourse	basic	1-1	
1-3	8-11	cik	*	*	*	*	*	*	*	*	*	PronType=Int	*	*	r0q	cik	advmod	basic	1-4	
1-4	12-17	grūti	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	grūti	advcl	basic	1-11	
1-5	18-20	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	cop	basic	1-4	
1-6	21-29	atbildēt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t3000n	atbildēt	ccomp	basic	1-4	
1-7	30-32	uz	_	_	_	_	_	_	_	_	_	_	_	_	spsa	uz	case	basic	1-9	
1-8	33-37	kādu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Ind	*	*	pi0msan	kāds	det	basic	1-9	
1-9	38-47	jautājumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	jautājums	iobj	basic	1-6	
1-10	47-48	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-4	
1-11	49-52	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	root	basic	1-11	
