#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Satversmes tiesas lēmums par aizliegumu būvēt applūstošajās teritorijās parādīja, ka likumā pēc būtības ietverta absurda kļūda.
1-1	0-10	Satversmes	ncfsg5	*	satversme	organization[1]	https://en.wikipedia.org/wiki/Constitutional\_Court\_of\_Latvia[1]	_	_	nmod	basic	1-2	
1-2	11-17	tiesas	ncfsg4	*	tiesa	organization[1]	https://en.wikipedia.org/wiki/Constitutional\_Court\_of\_Latvia[1]	_	_	nmod	basic	1-3	
1-3	18-24	lēmums	ncmsn1	*	lēmums	_	_	_	_	nsubj	basic	1-9	
1-4	25-28	par	spsa	*	par	_	_	_	_	case	basic	1-5	
1-5	29-39	aizliegumu	ncmsa1	*	aizliegums	_	_	_	_	nmod	basic	1-3	
1-6	40-45	būvēt	vmnn0t2000n	*	būvēt	_	_	_	_	acl	basic	1-5	
1-7	46-59	applūstošajās	vmnpdfplapyp	*	applūst	_	_	_	_	amod	basic	1-8	
1-8	60-71	teritorijās	ncfpl4	*	teritorija	_	_	_	_	obl	basic	1-6	
1-9	72-80	parādīja	vmnist330an	*	parādīt	_	_	_	_	root	basic	1-9	
1-10	80-81	,	zc	*	,	_	_	_	_	punct	basic	1-15	
1-11	82-84	ka	cs	*	ka	_	_	_	_	mark	basic	1-15	
1-12	85-91	likumā	ncmsl1	*	likums	_	_	_	_	obl	basic	1-15	
1-13	92-95	pēc	spsg	*	pēc	_	_	_	_	case	basic	1-14	
1-14	96-103	būtības	ncfsg4	*	būtība	_	_	_	_	obl	basic	1-15	
1-15	104-112	ietverta	vmnpdfsnpsnp	*	ietvert	_	_	_	_	ccomp	basic	1-9	
