#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text="Padomes 1980. gada 20. oktobra Direktīva 80/987/EEK par darbinieku aizsardzību to darba devēja maksātnespējas gadījumā."
1-1	0-1	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	entity[1]	*[1]	_	_	punct	basic	1-7	
1-2	1-8	Padomes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	padome	entity[1]|organization[2]	*[1]|*[2]	_	_	nmod	basic	1-7	
1-3	9-14	1980.	*	*	*	*	*	*	*	*	*	NumType=Ord	*	*	xo	1980.	entity[1]|time[3]	*[1]|*[3]	_	_	amod	basic	1-4	
1-4	15-19	gada	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	gads	entity[1]|time[3]	*[1]|*[3]	_	_	nmod	basic	1-6	
1-5	20-23	20.	*	*	*	*	*	*	*	*	*	NumType=Ord	*	*	xo	20.	entity[1]|time[3]	*[1]|*[3]	_	_	amod	basic	1-6	
1-6	24-31	oktobra	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg2	oktobris	entity[1]|time[3]	*[1]|*[3]	_	_	nmod	basic	1-7	
1-7	32-41	Direktīva	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	direktīva	entity[1]|entity[4]	*[1]|*[4]	_	_	root	basic	1-7	
1-8	42-44	80	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	80	entity[1]|entity[4]	*[1]|*[4]	_	_	nmod	basic	1-7	
1-9	44-45	/	_	_	_	_	_	_	_	_	_	_	_	_	zx	/	entity[1]|entity[4]	*[1]|*[4]	_	_	flat:name	basic	1-8	
1-10	45-48	987	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	987	entity[1]|entity[4]	*[1]|*[4]	_	_	flat:name	basic	1-8	
1-11	48-49	/	_	_	_	_	_	_	_	_	_	_	_	_	zx	/	entity[1]|entity[4]	*[1]|*[4]	_	_	flat:name	basic	1-8	
1-12	49-52	EEK	*	*	*	*	*	*	*	*	*	Abbr=Yes	*	*	yp	EEK	entity[1]|entity[4]	*[1]|*[4]	_	_	flat:name	basic	1-8	
1-13	53-56	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	entity[1]	*[1]	_	_	case	basic	1-15	
1-14	57-67	darbinieku	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	darbinieks	entity[1]	*[1]	*[1]	*->1-1	nmod	basic	1-15	
1-15	68-79	aizsardzību	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	aizsardzība	entity[1]	*[1]	_	_	nmod	basic	1-7	
1-16	80-82	to	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msan	tas	entity[1]	*[1]	*[1]	*->1-2	det	basic	1-18	
1-17	83-88	darba	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	darbs	entity[1]	*[1]	_	_	nmod	basic	1-18	
1-18	89-95	devēja	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	devējs	entity[1]	*[1]	_	_	nmod	basic	1-19	
1-19	96-110	maksātnespējas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	maksātnespēja	entity[1]	*[1]	_	_	nmod	basic	1-20	
1-20	111-119	gadījumā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl1	gadījums	entity[1]	*[1]	_	_	acl	basic	1-15	
1-21	119-120	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	entity[1]	*[1]	_	_	punct	basic	1-7	
1-22	120-121	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	entity[1]	*[1]	_	_	punct	basic	1-7	
