#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=„Ne-e?
1-1	0-1	„	_	_	_	_	_	_	_	_	_	_	_	_	zq	„	punct	basic	1-2	
1-2	1-3	Ne	_	_	_	_	_	_	_	_	_	_	_	_	q	ne	root	basic	1-2	
1-3	3-4	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-4	
1-4	4-5	e	_	_	_	_	_	_	_	_	_	_	_	_	xx	e	parataxis	basic	1-2	
1-5	5-6	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	1-2	

#Text=Varbūt uzspēlēsim badmintonu?”
2-1	8-14	Varbūt	_	_	_	_	_	_	_	_	_	_	_	_	q	varbūt	discourse	basic	2-2	
2-2	15-25	uzspēlēsim	*	Plur	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Plur\|Person=1\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	1	*	vmnift21pan	uzspēlēt	root	basic	2-2	
2-3	26-36	badmintonu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	badmintons	obj	basic	2-2	
2-4	36-37	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	2-2	
2-5	37-38	”	_	_	_	_	_	_	_	_	_	_	_	_	zq	”	punct	basic	2-2	
