#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Kā jau tu noteikti būsi pamanījusi, Eiropas tautu virtuvē pieņemts garšvielas ēdienam pievienot pašās beigās.
1-1	0-2	Kā	*	*	*	*	*	*	*	*	*	PronType=Int	*	*	r0m	kā	_	_	_	_	advmod|advmod	basic|enhanced	1-6|1-6	
1-2	3-6	jau	_	_	_	_	_	_	_	_	_	_	_	_	q	jau	_	_	_	_	discourse|discourse	basic|enhanced	1-6|1-6	
1-3	7-9	tu	*	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Number=Sing\|Person=2\|PronType=Prs	2	*	pp20snn	tu	_	_	*[4]	*->4-1	nsubj|nsubj	basic|enhanced	1-6|1-6	
1-4	10-18	noteikti	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	noteikti	_	_	_	_	advmod|advmod	basic|enhanced	1-6|1-6	
1-5	19-23	būsi	*	Sing	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=2\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	2	*	vcnifii2san	būt	_	_	_	_	aux|aux	basic|enhanced	1-6|1-6	
1-6	24-34	pamanījusi	Fem	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsnasnp	pamanīt	_	_	_	_	advcl|advcl	basic|enhanced	1-11|1-11	
1-7	34-35	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	1-6|1-6	
1-8	36-43	Eiropas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	npfsg4	Eiropa	location	https://en.wikipedia.org/wiki/Europe	_	_	nmod|nmod	basic|enhanced	1-9|1-9	
1-9	44-49	tautu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	tauta	_	_	_	_	nmod|nmod	basic|enhanced	1-10|1-10	
1-10	50-57	virtuvē	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl5	virtuve	_	_	_	_	obl|obl	basic|enhanced	1-11|1-11	
1-11	58-66	pieņemts	Masc	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsnpsnp	pieņemt	_	_	_	_	root|root	basic|enhanced	1-11|1-11	
1-12	67-77	garšvielas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	garšviela	_	_	*[1]	*->1-1	iobj|iobj	basic|enhanced	1-14|1-14	
1-13	78-85	ēdienam	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd1	ēdiens	_	_	_	_	iobj|iobj	basic|enhanced	1-14|1-14	
1-14	86-95	pievienot	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	pievienot	_	_	_	_	ccomp|ccomp	basic|enhanced	1-11|1-11	
1-15	96-101	pašās	Fem	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Plur\|Poss=Yes\|PronType=Prs	*	*	ps0fpln	pašās	_	_	_	_	det|det	basic|enhanced	1-16|1-16	
1-16	102-108	beigās	Fem	Ptan	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Ptan	*	*	ncfdl4	beigas	_	_	_	_	obl|obl	basic|enhanced	1-14|1-14	
1-17	108-109	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	1-11|1-11	

#Text=Un tas ir visnotaļ pareizi, jo, ilgi vārot, tās kļūst bezgaršīgas vai pat rūgtas.
2-1	111-113	Un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	_	_	cc|cc	basic|enhanced	2-5|2-5	
2-2	114-117	tas	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|Person=3\|PronType=Dem	3	*	pd3msnn	tas	_	_	_	_	nsubj|nsubj	basic|enhanced	2-5|2-5	
2-3	118-120	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	aux|aux	basic|enhanced	2-5|2-5	
2-4	121-129	visnotaļ	_	_	_	_	_	_	_	_	_	_	_	_	r0q	visnotaļ	_	_	_	_	advmod|advmod	basic|enhanced	2-5|2-5	
2-5	130-137	pareizi	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	pareizi	_	_	_	_	root|root	basic|enhanced	2-5|2-5	
2-6	137-138	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-13|2-13	
2-7	139-141	jo	_	_	_	_	_	_	_	_	_	_	_	_	cs	jo	_	_	_	_	mark|mark	basic|enhanced	2-13|2-13	
2-8	141-142	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-10|2-10	
2-9	143-147	ilgi	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpt	ilgi	_	_	_	_	advmod|advmod	basic|enhanced	2-10|2-10	
2-10	148-153	vārot	*	*	*	*	*	*	*	*	*	VerbForm=Conv	*	*	vmnpu0000000	vārīt	_	_	_	_	advcl|advcl	basic|enhanced	2-13|2-13	
2-11	153-154	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-10|2-10	
2-12	155-158	tās	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur\|Person=3\|PronType=Dem	3	*	pd3fpnn	tā	_	_	*[1]	*->1-2	nsubj|nsubj	basic|enhanced	2-13|2-13	
2-13	159-164	kļūst	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vtnipi130an	kļūt	_	_	_	_	ccomp|ccomp	basic|enhanced	2-5|2-5	
2-14	165-176	bezgaršīgas	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	arfpnnp	bezgaršīga	_	_	_	_	xcomp|xcomp	basic|enhanced	2-13|2-13	
2-15	177-180	vai	_	_	_	_	_	_	_	_	_	_	_	_	cc	vai	_	_	_	_	cc|cc	basic|enhanced	2-17|2-17	
2-16	181-184	pat	_	_	_	_	_	_	_	_	_	_	_	_	q	pat	_	_	_	_	discourse|discourse	basic|enhanced	2-17|2-17	
2-17	185-191	rūgtas	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpnnp	rūgta	_	_	_	_	conj|conj	basic|enhanced	2-14|2-14	
2-18	191-192	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	2-5|2-5	

#Text=Taču vēl labāk ir garšvielas cept, nevis vārīt, un ēdienu tālāk gatavot šajā garšvielu izvilkumā.
3-1	194-198	Taču	_	_	_	_	_	_	_	_	_	_	_	_	cc	taču	_	_	_	_	cc|cc	basic|enhanced	3-3|3-3	
3-2	199-202	vēl	_	_	_	_	_	_	_	_	_	_	_	_	r0t	vēl	_	_	_	_	advmod|advmod	basic|enhanced	3-3|3-3	
3-3	203-208	labāk	*	*	*	Cmp	*	*	*	*	*	Degree=Cmp	*	*	rcm	labi	_	_	_	_	root|root	basic|enhanced	3-3|3-3	
3-4	209-211	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	aux|aux	basic|enhanced	3-3|3-3	
3-5	212-222	garšvielas	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	garšviela	_	_	*[1]	*->1-3	obj|obj	basic|enhanced	3-6|3-6	
3-6	223-227	cept	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	cept	_	_	_	_	ccomp|ccomp	basic|enhanced	3-3|3-3	
3-7	227-228	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	3-9|3-9	
3-8	229-234	nevis	_	_	_	_	_	_	_	_	_	_	_	_	cc	nevis	_	_	_	_	cc|cc	basic|enhanced	3-9|3-9	
3-9	235-240	vārīt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t3000n	vārīt	_	_	_	_	conj|conj	basic|enhanced	3-6|3-6	
3-10	240-241	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	3-14|3-14	
