#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ir saprotams, ka gadīties var visādi.
1-1	0-2	Ir	vcnipii30an	būt	_	_	aux	basic	1-2	
1-2	3-12	saprotams	vmnpdmsnppnp	saprast	_	_	root	basic	1-2	
1-3	12-13	,	zc	,	_	_	punct	basic	1-5	
1-4	14-16	ka	cs	ka	_	_	mark	basic	1-5	
1-5	17-25	gadīties	vmyn0i3000n	gadīties	_	_	csubj	basic	1-2	
1-6	26-29	var	vonipt330an	varēt	_	_	xcomp	basic	1-5	
1-7	30-36	visādi	r0m	visādi	_	_	advmod	basic	1-5	
1-8	36-37	.	zs	.	_	_	punct	basic	1-2	

#Text=Ikviens ir cilvēks un to saprot.
2-1	39-46	Ikviens	pg0msnn	ikviens	_	_	nsubj	basic	2-3	
2-2	47-49	ir	vcnipii30an	būt	_	_	cop	basic	2-3	
2-3	50-57	cilvēks	ncmsn1	cilvēks	_	_	root	basic	2-3	
2-4	58-60	un	cc	un	_	_	cc	basic	2-6	
2-5	61-63	to	pd0msan	tas	_	_	obj	basic	2-6	
2-6	64-70	saprot	vmnipt130an	saprast	_	_	conj	basic	2-3	
2-7	70-71	.	zs	.	_	_	punct	basic	2-3	

#Text=Taču, ja šādu attieksmi pasta darbinieki izrāda konstanti, visa sapratne pret šiem cilvēkiem zūd.
3-1	73-77	Taču	cc	taču	_	_	cc	basic	3-16	
3-2	77-78	,	zc	,	_	_	punct	basic	3-8	
3-3	79-81	ja	cs	ja	_	_	mark	basic	3-8	
3-4	82-86	šādu	pd0fsan	šāda	_	_	det	basic	3-5	
3-5	87-96	attieksmi	ncfsa5	attieksme	_	_	obj	basic	3-8	
3-6	97-102	pasta	ncmsg1	pasts	_	_	nmod	basic	3-7	
3-7	103-113	darbinieki	ncmpn1	darbinieks	_	_	nsubj	basic	3-8	
3-8	114-120	izrāda	vmnipt330an	izrādīt	_	_	advcl	basic	3-16	
3-9	121-130	konstanti	ncfsa5	konstante	_	_	obl	basic	3-8	
3-10	130-131	,	zc	,	_	_	punct	basic	3-8	
3-11	132-136	visa	pg0fsnn	visa	_	_	det	basic	3-12	
3-12	137-145	sapratne	ncfsn5	sapratne	_	_	nsubj	basic	3-16	
3-13	146-150	pret	sppd	pret	_	_	case	basic	3-15	
3-14	151-155	šiem	pd0mpdn	šis	_	_	det	basic	3-15	
3-15	156-165	cilvēkiem	ncmpd1	cilvēks	_	_	nmod	basic	3-12	
3-16	166-169	zūd	vmnipi130an	zust	_	_	root	basic	3-16	
3-17	169-170	.	zs	.	_	_	punct	basic	3-16	

#Text=Vai tiešām ir tik grūti klientiem, kas vienkārši ieradušies saņemt savus sūtījumus, tos izsniegt, neizsakot nejaukas piezīmes?
4-1	172-175	Vai	q	vai	_	_	discourse	basic	4-5	
4-2	176-182	tiešām	q	tiešām	_	_	discourse	basic	4-5	
4-3	183-185	ir	vcnipii30an	būt	_	_	aux	basic	4-5	
4-4	186-189	tik	r0q	tik	_	_	advmod	basic	4-5	
4-5	190-195	grūti	rpm	grūti	_	_	root	basic	4-5	
4-6	196-205	klientiem	ncmpd1	klients	*[2]	*->2-1	iobj	basic	4-16	
4-7	205-206	,	zc	,	_	_	punct	basic	4-10	
4-8	207-210	kas	pr000nn	kas	*[2]	*->2-2	nsubj	basic	4-10	
4-9	211-220	vienkārši	r0m	vienkārši	_	_	advmod	basic	4-10	
4-10	221-231	ieradušies	vmypdmpnasnp	ierasties	_	_	acl	basic	4-6	
4-11	232-238	saņemt	vmnn0t1000n	saņemt	_	_	ccomp	basic	4-10	
4-12	239-244	savus	ps0mpan	savs	*[2]	*->2-3	det	basic	4-13	
4-13	245-254	sūtījumus	ncmpa1	sūtījums	*[1]	*->1-1	obj	basic	4-11	
4-14	254-255	,	zc	,	_	_	punct	basic	4-10	
4-15	256-259	tos	pd0mpan	tas	*[1]	*->1-2	obj	basic	4-16	
4-16	260-268	izsniegt	vmnn0t1000n	izsniegt	_	_	ccomp	basic	4-5	
4-17	268-269	,	zc	,	_	_	punct	basic	4-18	
4-18	270-279	neizsakot	vmnpu0000000	neizsacīt	_	_	advcl	basic	4-16	
4-19	280-288	nejaukas	affsgnp	nejauka	_	_	amod	basic	4-20	
4-20	289-297	piezīmes	ncfsg5	piezīme	_	_	iobj	basic	4-18	
4-21	297-298	?	zs	?	_	_	punct	basic	4-5	
