#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ar šo pieredzi tomēr izrādījies par maz - mēģinot iebraukt pretējā kustības joslā, viņam pretī virzījies traktors ar piekabi un, vairoties no tā, zēns zaudējis kontroli pār stūri.
1-1	0-2	Ar	spsa	ar	_	_	case	basic	1-3	
1-2	3-5	šo	pd0fsan	šī	_	_	det	basic	1-3	
1-3	6-14	pieredzi	ncfsa5	pieredze	_	_	iobj	basic	1-5	
1-4	15-20	tomēr	q	tomēr	_	_	discourse	basic	1-5	
1-5	21-31	izrādījies	vtypdmsnasnp	izrādīties	_	_	aux	basic	1-7	
1-6	32-35	par	spsa	par	_	_	case	basic	1-7	
1-7	36-39	maz	r0q	maz	_	_	root	basic	1-7	
1-8	40-41	-	zd	-	_	_	punct	basic	1-28	
1-9	42-49	mēģinot	venpu0000000	mēģināt	_	_	advcl	basic	1-28	
1-10	50-58	iebraukt	vmnn0t1000n	iebraukt	_	_	xcomp	basic	1-9	
1-11	59-66	pretējā	arfsnyp	pretēja	_	_	amod	basic	1-12	
1-12	67-75	kustības	ncfsg4	kustība	_	_	nmod	basic	1-13	
1-13	76-81	joslā	ncfsl4	josla	_	_	obl	basic	1-10	
1-14	81-82	,	zc	,	_	_	punct	basic	1-9	
1-15	83-88	viņam	pp3msdn	viņš	*[1]	*->1-1	obl	basic	1-17	
1-16	89-94	pretī	rrp	pretī	_	_	case	basic	1-15	
1-17	95-104	virzījies	vmypdmsnasnp	virzīties	_	_	conj	basic	1-7	
1-18	105-113	traktors	ncmsn1	traktors	*[2]	*->2-1	nsubj	basic	1-17	
1-19	114-116	ar	spsa	ar	*[2]	*->2-1	case	basic	1-20	
1-20	117-124	piekabi	ncfsa5	piekabe	*[2]	*->2-1	nmod	basic	1-18	
1-21	125-127	un	cc	un	_	_	cc	basic	1-17	
1-22	127-128	,	zc	,	_	_	punct	basic	1-23	
1-23	129-138	vairoties	vmypu0000000	vairīties	_	_	advcl	basic	1-28	
1-24	139-141	no	spsg	no	_	_	case	basic	1-25	
1-25	142-144	tā	pd0msgn	tas	*[2]	*->2-2	iobj	basic	1-23	
1-26	144-145	,	zc	,	_	_	punct	basic	1-23	
1-27	146-150	zēns	ncmsn1	zēns	*[1]	*->1-2	nsubj	basic	1-28	
1-28	151-159	zaudējis	vmnpdmsnasnp	zaudēt	_	_	conj	basic	1-7	
1-29	160-168	kontroli	ncfsa5	kontrole	_	_	obj	basic	1-28	
1-30	169-172	pār	spsa	pār	_	_	case	basic	1-31	
1-31	173-178	stūri	ncfsa5	stūre	_	_	nmod	basic	1-29	
1-32	178-179	.	zs	.	_	_	punct	basic	1-7	
