#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Vai kartupeļu audzēšana atmaksājas?
1-1	0-3	Vai	_	_	_	_	_	_	_	_	_	_	_	_	q	vai	_	_	_	_	discourse|discourse	basic|enhanced	1-4|1-4	
1-2	4-13	kartupeļu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg2	kartupelis	_	_	_	_	nmod|nmod	basic|enhanced	1-3|1-3	
1-3	14-23	audzēšana	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	audzēšana	_	_	_	_	nsubj|nsubj	basic|enhanced	1-4|1-4	
1-4	24-34	atmaksājas	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmyipi230an	atmaksāties	_	_	_	_	root|root	basic|enhanced	1-4|1-4	
1-5	34-35	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	_	_	_	_	punct|punct	basic|enhanced	1-4|1-4	

#Text=Noiets ir tepat, vietējā tirgū.
2-1	37-43	Noiets	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	noiets	_	_	_	_	nsubj|nsubj	basic|enhanced	2-2|2-2	
2-2	44-46	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipii30an	būt	_	_	_	_	root|root	basic|enhanced	2-2|2-2	
2-3	47-52	tepat	_	_	_	_	_	_	_	_	_	_	_	_	r0p	tepat	_	_	_	_	advmod|advmod	basic|enhanced	2-2|2-2	
2-4	52-53	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-6|2-6	
2-5	54-61	vietējā	Masc	Sing	Loc	Pos	*	*	*	*	*	Case=Loc\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	armslnp	vietējs	_	_	_	_	amod|amod	basic|enhanced	2-6|2-6	
2-6	62-67	tirgū	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl3	tirgus	_	_	_	_	acl|acl	basic|enhanced	2-3|2-3	
2-7	67-68	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	2-2|2-2	

#Text=Labprāt pērk gan privātpersonas, gan firmas.
3-1	70-77	Labprāt	_	_	_	_	_	_	_	_	_	_	_	_	r0m	labprāt	_	_	_	_	advmod|advmod	basic|enhanced	3-2|3-2	
3-2	78-82	pērk	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	pirkt	_	_	_	_	root|root	basic|enhanced	3-2|3-2	
3-3	83-86	gan	_	_	_	_	_	_	_	_	_	_	_	_	cc	gan	_	_	_	_	cc|cc	basic|enhanced	3-4|3-4	
3-4	87-101	privātpersonas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	privātpersona	_	_	_	_	nsubj|nsubj	basic|enhanced	3-2|3-2	
3-5	101-102	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	3-7|3-7	
3-6	103-106	gan	_	_	_	_	_	_	_	_	_	_	_	_	cc	gan	_	_	_	_	cc|cc	basic|enhanced	3-7|3-7	
3-7	107-113	firmas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn4	firma	_	_	_	_	conj|conj	basic|enhanced	3-4|3-4	
3-8	113-114	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	3-2|3-2	

#Text=Tupeņi, trīs jaunas šķirnes, esot ļoti garšīgi.
4-1	116-122	Tupeņi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn2	tupenis	_	_	_	_	nsubj|nsubj	basic|enhanced	4-9|4-9	
4-2	122-123	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	4-5|4-5	
4-3	124-128	trīs	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur\|NumType=Card	*	*	mcsfpn	trīs	_	_	_	_	nummod|nummod	basic|enhanced	4-5|4-5	
