#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Kad gāju prom no mūsu operas, es patiešām zināju - maizei es nopelnīšu.
1-1	0-3	Kad	r0t	*	kad	_	_	advmod	basic	1-2	
1-2	4-8	gāju	vmnisii1san	*	iet	_	_	advcl	basic	1-10	
1-3	9-13	prom	r0p	*	prom	_	_	advmod	basic	1-2	
1-4	14-16	no	spsg	*	no	_	_	case	basic	1-6	
1-5	17-21	mūsu	pp10pgn	*	mēs	_	_	det	basic	1-6	
1-6	22-28	operas	ncfsg4	*	opera	_	_	obl	basic	1-3	
1-7	28-29	,	zc	*	,	_	_	punct	basic	1-2	
1-8	30-32	es	pp10snn	*	es	*->2-1	*[2]	nsubj	basic	1-10	
1-9	33-41	patiešām	q	*	patiešām	_	_	discourse	basic	1-10	
1-10	42-48	zināju	vmnist31san	*	zināt	_	_	root	basic	1-10	
1-11	49-50	-	zd	*	-	_	_	punct	basic	1-14	
1-12	51-57	maizei	ncfsd5	*	maize	_	_	iobj	basic	1-14	
1-13	58-60	es	pp10snn	*	es	*->2-2	*[2]	nsubj	basic	1-14	
1-14	61-70	nopelnīšu	vmnift31san	*	nopelnīt	_	_	ccomp	basic	1-10	
1-15	70-71	.	zs	*	.	_	_	punct	basic	1-10	

#Text=Jo ir dažādi teātri, dažādi atalgojumi un nav noslēpums, ka tobrīd man piedāvāja mazākus honorārus, nekā dažā operteātrī saņēma koristi.
2-1	73-75	Jo	cs	*	jo	_	_	mark	basic	2-2	
2-2	76-78	ir	vcnipii30an	*	būt	_	_	advcl	basic	2-24	
2-3	79-85	dažādi	armpnnp	*	dažāds	_	_	amod	basic	2-4	
2-4	86-92	teātri	ncmpn2	*	teātris	_	_	nsubj	basic	2-2	
2-5	92-93	,	zc	*	,	_	_	punct	basic	2-7	
2-6	94-100	dažādi	armpnnp	*	dažāds	_	_	amod	basic	2-7	
2-7	101-111	atalgojumi	ncmpn1	*	atalgojums	_	_	conj	basic	2-4	
2-8	112-114	un	cc	*	un	_	_	cc	basic	2-9	
2-9	115-118	nav	vmnipii30ay	*	nebūt	_	_	conj	basic	2-2	
2-10	119-128	noslēpums	ncmsn1	*	noslēpums	_	_	nsubj	basic	2-9	
2-11	128-129	,	zc	*	,	_	_	punct	basic	2-15	
2-12	130-132	ka	cs	*	ka	_	_	mark	basic	2-15	
2-13	133-139	tobrīd	r0t	*	tobrīd	_	_	advmod	basic	2-15	
2-14	140-143	man	pp10sdn	*	es	*->2-3	*[2]	iobj	basic	2-15	
2-15	144-153	piedāvāja	vmnist230an	*	piedāvāt	_	_	dep	basic	2-10	
2-16	154-161	mazākus	afmpanc	*	mazs	_	_	amod	basic	2-17	
2-17	162-171	honorārus	ncmpa1	*	honorārs	_	_	obj	basic	2-15	
2-18	171-172	,	zc	*	,	_	_	punct	basic	2-22	
2-19	173-177	nekā	cs	*	nekā	_	_	mark	basic	2-22	
2-20	178-182	dažā	pi0msln	*	dažs	_	_	det	basic	2-21	
2-21	183-193	operteātrī	ncmsl2	*	operteātris	_	_	obl	basic	2-22	
2-22	194-200	saņēma	vmnist130an	*	saņemt	_	_	advcl	basic	2-15	
2-23	201-208	koristi	ncmpn1	*	korists	_	_	nsubj	basic	2-22	
2-24	208-209	.	zs	*	.	_	_	root	basic	2-24	

#Text=Tomēr lietas attīstījās - viens labs padarīts darbs nesa sev līdzi nākamo, honorāri gāja uz augšu...
3-1	211-216	Tomēr	cc	*	tomēr	_	_	cc	basic	3-3	
3-2	217-223	lietas	ncfpn4	*	lieta	_	_	nsubj	basic	3-3	
3-3	224-234	attīstījās	vmyisi330an	*	attīstīties	_	_	root	basic	3-3	
3-4	235-236	-	zd	*	-	_	_	punct	basic	3-9	
3-5	237-242	viens	mcsmsn	*	viens	_	_	nummod	basic	3-8	
3-6	243-247	labs	afmsnnp	*	labs	_	_	amod	basic	3-8	
3-7	248-256	padarīts	vmnpdmsnpsnp	*	padarīt	_	_	amod	basic	3-8	
3-8	257-262	darbs	ncmsn1	*	darbs	*->1-1	*[1]	nsubj	basic	3-9	
3-9	263-267	nesa	vmnist130an	*	nest	_	_	conj	basic	3-3	
3-10	268-271	sev	px000dn	*	sevis	*->1-2	*[1]	obl	basic	3-9	
