#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Vispirms ar speciālu lāpstiņu no manikīra komplekta uzmanīgi atbīdiet kutikulu pie naga pamatnes, lai nagi brīvi elpotu.
1-1	0-8	Vispirms	_	_	_	_	_	_	_	_	_	_	_	_	r0t	vispirms	_	_	advmod	basic	1-9	
1-2	9-11	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case	basic	1-4	
1-3	12-20	speciālu	Fem	Sing	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	arfsanp	speciāla	_	_	amod	basic	1-4	
1-4	21-29	lāpstiņu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	lāpstiņa	_	_	iobj	basic	1-9	
1-5	30-32	no	_	_	_	_	_	_	_	_	_	_	_	_	spsg	no	_	_	case	basic	1-7	
1-6	33-41	manikīra	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	manikīrs	_	_	nmod	basic	1-7	
1-7	42-51	komplekta	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	komplekts	_	_	nmod	basic	1-4	
1-8	52-60	uzmanīgi	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	uzmanīgi	_	_	advmod	basic	1-9	
1-9	61-69	atbīdiet	*	Plur	*	*	*	*	Imp	Act	*	Mood=Imp\|Number=Plur\|Person=2\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	2	*	vpnm0t32pan	atbīdīt	_	_	root	basic	1-9	
1-10	70-78	kutikulu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	kutikula	_	_	obj	basic	1-9	
1-11	79-82	pie	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pie	_	_	case	basic	1-13	
1-12	83-87	naga	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	nags	_	_	nmod	basic	1-13	
1-13	88-96	pamatnes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	pamatne	_	_	obl	basic	1-9	
1-14	96-97	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-18	
1-15	98-101	lai	_	_	_	_	_	_	_	_	_	_	_	_	cs	lai	_	_	mark	basic	1-18	
1-16	102-106	nagi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	nags	_	_	nsubj	basic	1-18	
1-17	107-112	brīvi	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	brīvi	_	_	advmod	basic	1-18	
1-18	113-119	elpotu	*	*	*	*	*	*	Cnd	Act	*	Mood=Cnd\|Polarity=Pos\|VerbForm=Fin\|Voice=Act	*	*	vmnc0t200an	elpot	_	_	advcl	basic	1-9	
1-19	119-120	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-9	

