#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Viens otru neuzrunāja arī Helēna un Todhauzens, kuri kājām sekoja lēnīgajiem braucējiem.
1-1	0-5	Viens	mcsmsn	*	viens	_	_	*->1-1	*[1]	acl	basic	1-3	
1-2	6-10	otru	mcsmsa	*	otrs	_	_	*->1-1	*[1]	obj	basic	1-3	
1-3	11-21	neuzrunāja	vmnist230ay	*	neuzrunāt	_	_	_	_	root	basic	1-3	
1-4	22-25	arī	q	*	arī	_	_	_	_	discourse	basic	1-5	
1-5	26-32	Helēna	npfsn4	*	Helēna	person	*	*->1-2	*[1]	nsubj	basic	1-3	
1-6	33-35	un	cc	*	un	_	_	*->1-2	*[1]	cc	basic	1-7	
1-7	36-46	Todhauzens	npmsn1	*	Todhauzens	person	*	*->1-2	*[1]	conj	basic	1-5	
1-8	46-47	,	zc	*	,	_	_	_	_	punct	basic	1-11	
1-9	48-52	kuri	pr0mpnn	*	kurš	_	_	*->1-3	*[1]	nsubj	basic	1-11	
1-10	53-58	kājām	ncfpd4	*	kāja	_	_	_	_	obl	basic	1-11	
1-11	59-65	sekoja	vmnisi230an	*	sekot	_	_	_	_	acl	basic	1-5	
1-12	66-76	lēnīgajiem	afmpdyp	*	lēnīgs	_	_	_	_	amod	basic	1-13	
1-13	77-87	braucējiem	ncmpd1	*	braucējs	_	_	_	_	iobj	basic	1-11	
1-14	87-88	.	zs	*	.	_	_	_	_	punct	basic	1-3	
