#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Šajā brīdī Helēnai gribējās celties un ātri skriet vai skaļi raudāt, raudāt tā, kā izraud ilgi aizturētas emocijas.
1-1	0-4	Šajā	pd0msln	šis	_	_	_	_	det	basic	1-2	
1-2	5-10	brīdī	ncmsl2	brīdis	_	_	_	_	obl	basic	1-4	
1-3	11-18	Helēnai	npfsd4	Helēnai	person	*	*[1]	*->1-1	obl	basic	1-4	
1-4	19-27	gribējās	voyist330an	gribēties	_	_	_	_	root	basic	1-4	
1-5	28-35	celties	vmyn0t1000n	celties	_	_	_	_	xcomp	basic	1-4	
1-6	36-38	un	cc	un	_	_	_	_	cc	basic	1-8	
1-7	39-43	ātri	rpm	ātri	_	_	_	_	advmod	basic	1-8	
1-8	44-50	skriet	vmnn0t1000n	skriet	_	_	_	_	conj	basic	1-5	
1-9	51-54	vai	cc	vai	_	_	_	_	cc	basic	1-11	
1-10	55-60	skaļi	rpm	skaļi	_	_	_	_	advmod	basic	1-11	
1-11	61-67	raudāt	vmnn0t3000n	raudāt	_	_	_	_	conj	basic	1-5	
1-12	67-68	,	zc	,	_	_	_	_	punct	basic	1-13	
1-13	69-75	raudāt	vmnn0t3000n	raudāt	_	_	_	_	conj	basic	1-5	
1-14	76-78	tā	r0m	tā	_	_	_	_	advmod	basic	1-13	
1-15	78-79	,	zc	,	_	_	_	_	punct	basic	1-17	
1-16	80-82	kā	r0m	kā	_	_	_	_	advmod	basic	1-17	
1-17	83-89	izraud	vmnipt330an	izraudāt	_	_	_	_	advcl	basic	1-14	
1-18	90-94	ilgi	rpt	ilgi	_	_	_	_	advmod	basic	1-19	
1-19	95-105	aizturētas	vmnpdfpnpsnp	aizturēt	_	_	_	_	amod	basic	1-20	
1-20	106-114	emocijas	ncfpa4	emocija	_	_	_	_	obj	basic	1-17	
1-21	114-115	.	zs	.	_	_	_	_	punct	basic	1-4	

#Text=Bet savaldīgā mierā viņa pagrāba rozmarīna zariņus, kas mētājās uz galda blakus Emmas somiņai, strauji tos saberza un vairākas reizes dziļi ieelpoja svešo smaržu.
2-1	117-120	Bet	cc	bet	_	_	_	_	cc	basic	2-5	
2-2	121-130	savaldīgā	affslnp	savaldīga	_	_	_	_	amod	basic	2-3	
2-3	131-136	mierā	ncmvl1	miers	_	_	_	_	obl	basic	2-5	
2-4	137-141	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-2	nsubj	basic	2-5	
2-5	142-149	pagrāba	vmnist130an	pagrābt	_	_	_	_	root	basic	2-5	
2-6	150-159	rozmarīna	ncmsg1	rozmarīns	_	_	_	_	nmod	basic	2-7	
2-7	160-167	zariņus	ncmpa1	zariņš	_	_	*[2]	*->2-1	obj	basic	2-5	
2-8	167-168	,	zc	,	_	_	_	_	punct	basic	2-10	
2-9	169-172	kas	pr000nn	kas	_	_	*[2]	*->2-2	nsubj	basic	2-10	
2-10	173-180	mētājās	vmyisi230an	mētāties	_	_	_	_	acl	basic	2-7	
2-11	181-183	uz	spsg	uz	_	_	_	_	case	basic	2-12	
2-12	184-189	galda	ncmsg1	galds	_	_	_	_	obl	basic	2-10	
2-13	190-196	blakus	rrp	blakus	_	_	_	_	case	basic	2-15	
2-14	197-202	Emmas	npfsg4	Emmas	person	*	_	_	nmod	basic	2-15	
2-15	203-210	somiņai	ncfsd4	somiņa	_	_	_	_	obl	basic	2-10	
2-16	210-211	,	zc	,	_	_	_	_	punct	basic	2-19	
2-17	212-219	strauji	rpm	strauji	_	_	_	_	advmod	basic	2-19	
2-18	220-223	tos	pd0mpan	tas	_	_	*[2]	*->2-3	obj	basic	2-19	
2-19	224-231	saberza	vmnist130an	saberzt	_	_	_	_	conj	basic	2-5	
2-20	232-234	un	cc	un	_	_	_	_	cc	basic	2-24	
2-21	235-243	vairākas	pi0fpan	vairākas	_	_	_	_	det	basic	2-22	
