#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Jūlijs izkāpa no mašīnas, savilka augšā džīnas un izstaipījās.
1-1	0-6	Jūlijs	npmsn1	*	Jūlijs	person	*	nsubj	basic	1-2	
1-2	7-13	izkāpa	vmnist130an	*	izkāpt	_	_	root	basic	1-2	
1-3	14-16	no	spsg	*	no	_	_	case	basic	1-4	
1-4	17-24	mašīnas	ncfsg4	*	mašīna	_	_	iobj	basic	1-2	
1-5	24-25	,	zc	*	,	_	_	punct	basic	1-6	
1-6	26-33	savilka	vmnist130an	*	savilkt	_	_	conj	basic	1-2	
1-7	34-39	augšā	r0p	*	augšā	_	_	advmod	basic	1-6	
1-8	40-46	džīnas	ncfda4	*	džīnas	_	_	obj	basic	1-6	
1-9	47-49	un	cc	*	un	_	_	cc	basic	1-10	
1-10	50-61	izstaipījās	vmyisi330an	*	izstaipīties	_	_	conj	basic	1-2	
1-11	61-62	.	zs	*	.	_	_	punct	basic	1-2	

#Text=Lietus bija norimis.
2-1	64-70	Lietus	ncmsn3	*	lietus	_	_	nsubj	basic	2-3	
2-2	71-75	bija	vcnisii30an	*	būt	_	_	aux	basic	2-3	
2-3	76-83	norimis	vmnpdmsnasnp	*	norimt	_	_	root	basic	2-3	
2-4	83-84	.	zs	*	.	_	_	punct	basic	2-3	

#Text=Slapjajā asfaltā atspīdēja oranžās signālugunis.
3-1	86-94	Slapjajā	afmslyp	*	slapjš	_	_	dep	basic	3-2	
3-2	95-102	asfaltā	ncmsl1	*	asfalts	_	_	obl	basic	3-3	
3-3	103-112	atspīdēja	vmnisi330an	*	atspīdēt	_	_	root	basic	3-3	
3-4	113-120	oranžās	arfpnyp	*	oranža	_	_	amod	basic	3-5	
3-5	121-133	signālugunis	ncfpn6	*	signāluguns	_	_	nsubj	basic	3-3	
3-6	133-134	.	zs	*	.	_	_	punct	basic	3-3	

#Text=Klik, klak, klik, klak.
4-1	136-140	Klik	i	*	Klik	_	_	root	basic	4-1	
4-2	140-141	,	zc	*	,	_	_	punct	basic	4-3	
4-3	142-146	klak	i	*	klak	_	_	conj	basic	4-1	
4-4	146-147	,	zc	*	,	_	_	punct	basic	4-5	
4-5	148-152	klik	i	*	klik	_	_	conj	basic	4-1	
4-6	152-153	,	zc	*	,	_	_	punct	basic	4-7	
4-7	154-158	klak	i	*	klak	_	_	conj	basic	4-1	
4-8	158-159	.	zs	*	.	_	_	punct	basic	4-1	

#Text=Žeņa mašīnas šaurībā mēģināja saģērbties.
5-1	161-165	Žeņa	npfsn4	*	Žeņa	person	*	nsubj	basic	5-4	
5-2	166-173	mašīnas	ncfsg4	*	mašīna	_	_	nmod	basic	5-3	
5-3	174-181	šaurībā	ncfsl4	*	šaurība	_	_	obl	basic	5-4	
5-4	182-190	mēģināja	vmnist330an	*	mēģināt	_	_	root	basic	5-4	
5-5	191-201	saģērbties	vmyn0i1000n	*	saģērbties	_	_	xcomp	basic	5-4	
5-6	201-202	.	zs	*	.	_	_	punct	basic	5-4	

#Text=Jūlijs pagājās atpakaļ un aizsmēķēja.
6-1	204-210	Jūlijs	ncmsn1	*	jūlijs	person	*	nsubj	basic	6-2	
6-2	211-218	pagājās	vmyisii30an	*	pagājās	_	_	root	basic	6-2	
6-3	219-226	atpakaļ	r0p	*	atpakaļ	_	_	advmod	basic	6-2	
6-4	227-229	un	cc	*	un	_	_	cc	basic	6-5	
6-5	230-240	aizsmēķēja	vmnisi230an	*	aizsmēķēt	_	_	conj	basic	6-2	
6-6	240-241	.	zs	*	.	_	_	punct	basic	6-2	

#Text=Apstājās pie ceļa stabiņa nolaist ūdeni.
7-1	243-251	Apstājās	vmyisi130an	*	apstāties	_	_	root	basic	7-1	
7-2	252-255	pie	spsg	*	pie	_	_	case	basic	7-4	
7-3	256-260	ceļa	ncmsg1	*	ceļš	_	_	nmod	basic	7-4	
7-4	261-268	stabiņa	ncmsg1	*	stabiņš	_	_	obl	basic	7-1	
7-5	269-276	nolaist	vmnn0t1000n	*	nolaist	_	_	ccomp	basic	7-1	
7-6	277-282	ūdeni	ncmsa2	*	ūdens	_	_	obj	basic	7-5	
7-7	282-283	.	zs	*	.	_	_	punct	basic	7-1	

#Text=Piesardzīgi aptaustīja rētu.
8-1	285-296	Piesardzīgi	rpm	*	piesardzīgi	_	_	advmod	basic	8-2	
8-2	297-307	aptaustīja	vmnist330an	*	aptaustīt	_	_	root	basic	8-2	
8-3	308-312	rētu	ncfsa4	*	rēta	_	_	obj	basic	8-2	
8-4	312-313	.	zs	*	.	_	_	punct	basic	8-2	

#Text=Pacēla no asfalta sarkano avārijas trīsstūri un lēnām soļoja atpakaļ uz mašīnu.
9-1	315-321	Pacēla	vmnist130an	*	pacelt	_	_	root	basic	9-1	
9-2	322-324	no	spsg	*	no	_	_	case	basic	9-3	
9-3	325-332	asfalta	ncmsg1	*	asfalts	_	_	obl	basic	9-1	
9-4	333-340	sarkano	affsayp	*	sarkana	_	_	amod	basic	9-6	
9-5	341-349	avārijas	ncfsg4	*	avārija	_	_	nmod	basic	9-6	
9-6	350-359	trīsstūri	ncmsa2	*	trīsstūris	_	_	obj	basic	9-1	
9-7	360-362	un	cc	*	un	_	_	cc	basic	9-9	
9-8	363-368	lēnām	r0m	*	lēnām	_	_	advmod	basic	9-9	
9-9	369-375	soļoja	vmnisi230an	*	soļot	_	_	conj	basic	9-1	
9-10	376-383	atpakaļ	r0p	*	atpakaļ	_	_	advmod	basic	9-9	
9-11	384-386	uz	spsa	*	uz	_	_	case	basic	9-12	
9-12	387-393	mašīnu	ncfsa4	*	mašīna	_	_	obl	basic	9-9	
9-13	393-394	.	zs	*	.	_	_	punct	basic	9-1	

#Text=Tuvojās rīts.
10-1	396-403	Tuvojās	vmyisi230an	*	tuvoties	_	_	root	basic	10-1	
10-2	404-408	rīts	ncmsn1	*	rīts	_	_	nsubj	basic	10-1	
10-3	408-409	.	zs	*	.	_	_	punct	basic	10-1	
