#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Spēka nav, sejas nokvēpušas, Ievai šķiet, ka viņa šūpodamās grimst zilganā dzelmē, melnā, kailā straumē.
1-1	0-5	Spēka	ncmsg1	spēks	_	_	_	_	nsubj	basic	1-2	
1-2	6-9	nav	vmnipii30ay	nebūt	_	_	_	_	root	basic	1-2	
1-3	9-10	,	zc	,	_	_	_	_	punct	basic	1-5	
1-4	11-16	sejas	ncfpn4	seja	_	_	_	_	nsubj	basic	1-5	
1-5	17-27	nokvēpušas	vmnpdfpnasnp	nokvēpt	_	_	_	_	conj	basic	1-2	
1-6	27-28	,	zc	,	_	_	_	_	punct	basic	1-8	
1-7	29-34	Ievai	ncfsd4	ieva	person	*	*[1]	*->1-1	obl	basic	1-8	
1-8	35-40	šķiet	vmnipi130an	šķist	_	_	_	_	conj	basic	1-2	
1-9	40-41	,	zc	,	_	_	_	_	punct	basic	1-13	
1-10	42-44	ka	cs	ka	_	_	_	_	mark	basic	1-13	
1-11	45-49	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-2	nsubj	basic	1-13	
1-12	50-59	šūpodamās	vmyppfsnap00	šūpodamās	_	_	_	_	dep	basic	1-13	
1-13	60-66	grimst	vmnipi130an	grimt	_	_	_	_	csubj	basic	1-8	
1-14	67-74	zilganā	arfslnp	zilgana	_	_	_	_	amod	basic	1-15	
1-15	75-81	dzelmē	ncfsl5	dzelme	_	_	_	_	obl	basic	1-13	
1-16	81-82	,	zc	,	_	_	_	_	punct	basic	1-20	
1-17	83-88	melnā	affslnp	melna	_	_	_	_	amod	basic	1-20	
1-18	88-89	,	zc	,	_	_	_	_	punct	basic	1-19	
1-19	90-95	kailā	affslnp	kaila	_	_	_	_	conj	basic	1-17	
1-20	96-103	straumē	ncfsl5	straume	_	_	_	_	conj	basic	1-15	
1-21	103-104	.	zs	.	_	_	_	_	punct	basic	1-2	

#Text=Lai kā gribētu, viņa nevar pretoties, viņa nevar apstāties, viņa nevar neko, bet par spīti tam viņa skrien, krīt, ceļas, berzē, sit, slota ik pa brīdim uzliesmo vai nomūk no kāta, kailām rokām viņa nodeguli mauc atpakaļ...
2-1	106-109	Lai	cs	lai	_	_	_	_	mark	basic	2-3	
2-2	110-112	kā	r0m	kā	_	_	_	_	advmod	basic	2-3	
2-3	113-120	gribētu	vmnc0t300an	gribēt	_	_	_	_	advcl	basic	2-6	
2-4	120-121	,	zc	,	_	_	_	_	punct	basic	2-3	
2-5	122-126	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-3	nsubj	basic	2-6	
2-6	127-132	nevar	vonipt330ay	nevarēt	_	_	_	_	root	basic	2-6	
2-7	133-142	pretoties	vmyn0i2000n	pretoties	_	_	_	_	xcomp	basic	2-6	
2-8	142-143	,	zc	,	_	_	_	_	punct	basic	2-10	
2-9	144-148	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-4	nsubj	basic	2-10	
2-10	149-154	nevar	vonipt330ay	nevarēt	_	_	_	_	conj	basic	2-6	
2-11	155-164	apstāties	vmyn0i1000n	apstāties	_	_	_	_	xcomp	basic	2-10	
2-12	164-165	,	zc	,	_	_	_	_	punct	basic	2-14	
2-13	166-170	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-5	nsubj	basic	2-14	
2-14	171-176	nevar	vmnipt330an	nevarēt	_	_	_	_	conj	basic	2-6	
2-15	177-181	neko	pi0msay	nekas	_	_	_	_	obj	basic	2-14	
2-16	181-182	,	zc	,	_	_	_	_	punct	basic	2-22	
2-17	183-186	bet	cc	bet	_	_	_	_	cc	basic	2-22	
2-18	187-190	par	spsa	par	_	_	_	_	case	basic	2-19	
2-19	191-196	spīti	ncfsa6	spīts	_	_	_	_	obl	basic	2-22	
2-20	197-200	tam	pd0msdn	tas	_	_	_	_	iobj	basic	2-19	
2-21	201-205	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-6	nsubj	basic	2-22	
2-22	206-212	skrien	vmnipt130an	skriet	_	_	_	_	conj	basic	2-6	
2-23	212-213	,	zc	,	_	_	_	_	punct	basic	2-24	
2-24	214-218	krīt	vmnipi130an	krist	_	_	_	_	conj	basic	2-22	
2-25	218-219	,	zc	,	_	_	_	_	punct	basic	2-26	
2-26	220-225	ceļas	vmyipt130an	celties	_	_	_	_	conj	basic	2-22	
2-27	225-226	,	zc	,	_	_	_	_	punct	basic	2-28	
2-28	227-232	berzē	vmnipt230an	berzēt	_	_	_	_	conj	basic	2-22	
2-29	232-233	,	zc	,	_	_	_	_	punct	basic	2-30	
2-30	234-237	sit	vmnipt130an	sist	_	_	_	_	conj	basic	2-22	
2-31	237-238	,	zc	,	_	_	_	_	punct	basic	2-36	
2-32	239-244	slota	ncfsn4	slota	_	_	_	_	nsubj	basic	2-36	
2-33	245-247	ik	q	ik	_	_	_	_	discourse	basic	2-35	
2-34	248-250	pa	spsd	pa	_	_	_	_	case	basic	2-35	
2-35	251-257	brīdim	ncmsd2	brīdis	_	_	_	_	obl	basic	2-36	
2-36	258-266	uzliesmo	vmnipi230an	uzliesmot	_	_	_	_	conj	basic	2-6	
2-37	267-270	vai	cc	vai	_	_	_	_	cc	basic	2-38	
2-38	271-276	nomūk	vmnipi130an	nomukt	_	_	_	_	conj	basic	2-36	
2-39	277-279	no	spsg	no	_	_	_	_	case	basic	2-40	
2-40	280-284	kāta	ncmsg1	kāts	_	_	_	_	iobj	basic	2-38	
2-41	284-285	,	zc	,	_	_	_	_	punct	basic	2-46	
2-42	286-292	kailām	affpdnp	kaila	_	_	_	_	amod	basic	2-43	
2-43	293-298	rokām	ncfpd4	roka	_	_	_	_	obl	basic	2-46	
2-44	299-303	viņa	pp3msgn	viņš	_	_	*[1]	*->1-7	nsubj	basic	2-46	
2-45	304-312	nodeguli	ncmsa2	nodegulis	_	_	_	_	obj	basic	2-46	
2-46	313-317	mauc	vmnipt130an	maukt	_	_	_	_	conj	basic	2-6	
2-47	318-325	atpakaļ	r0p	atpakaļ	_	_	_	_	advmod	basic	2-46	
2-48	325-328	...	zs	...	_	_	_	_	punct	basic	2-6	
