#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Mia lēni peld uz muguras.
1-1	0-3	Mia	npfsn4	Mia	person	*	*[1]	*->1-1	nsubj	basic	1-3	
1-2	4-8	lēni	rpm	lēni	_	_	_	_	advmod	basic	1-3	
1-3	9-13	peld	vmnipi330an	peldēt	_	_	_	_	root	basic	1-3	
1-4	14-16	uz	spsg	uz	_	_	_	_	case	basic	1-5	
1-5	17-24	muguras	ncfsg4	mugura	_	_	_	_	obl	basic	1-3	
1-6	24-25	.	zs	.	_	_	_	_	punct	basic	1-3	

#Text=Seko mākoņu rāmajai slīdēšanai.
2-1	27-31	Seko	vmnipi230an	sekot	_	_	_	_	root	basic	2-1	
2-2	32-38	mākoņu	ncmpg2	mākonis	_	_	_	_	nmod	basic	2-4	
2-3	39-46	rāmajai	affsdyp	rāma	_	_	_	_	amod	basic	2-4	
2-4	47-57	slīdēšanai	ncfsd4	slīdēšana	_	_	_	_	iobj	basic	2-1	
2-5	57-58	.	zs	.	_	_	_	_	punct	basic	2-1	

#Text=Kad Mia atgriežas no peldes, viņa redz, ka tēvs mātes istabā sanesis visādus ziedošus zarus.
3-1	60-63	Kad	r0t	kad	_	_	_	_	advmod	basic	3-3	
3-2	64-67	Mia	npfsn4	Mia	person	*	*[1]	*->1-2	nsubj	basic	3-3	
3-3	68-77	atgriežas	vmyipi130an	atgriezties	_	_	_	_	advcl	basic	3-8	
3-4	78-80	no	spsg	no	_	_	_	_	case	basic	3-5	
3-5	81-87	peldes	ncfsg5	pelde	_	_	_	_	advcl	basic	3-3	
3-6	87-88	,	zc	,	_	_	_	_	punct	basic	3-3	
3-7	89-93	viņa	pp3fsnn	viņa	_	_	*[1]	*->1-3	nsubj	basic	3-8	
3-8	94-98	redz	vmnipt330an	redzēt	_	_	_	_	root	basic	3-8	
3-9	98-99	,	zc	,	_	_	_	_	punct	basic	3-14	
3-10	100-102	ka	cs	ka	_	_	_	_	mark	basic	3-14	
3-11	103-107	tēvs	ncmsn1	tēvs	_	_	_	_	nsubj	basic	3-14	
3-12	108-113	mātes	ncfsg5	māte	_	_	*[2]	*->2-1	nmod	basic	3-13	
3-13	114-120	istabā	ncfsl4	istaba	_	_	_	_	obl	basic	3-14	
3-14	121-128	sanesis	vmnpdmsnasnp	sanest	_	_	_	_	ccomp	basic	3-8	
3-15	129-136	visādus	armpanp	visāds	_	_	_	_	amod	basic	3-17	
3-16	137-145	ziedošus	vmnpdmpaapnp	ziedēt	_	_	_	_	amod	basic	3-17	
3-17	146-151	zarus	ncmpa1	zars	_	_	_	_	obj	basic	3-14	
3-18	151-152	.	zs	.	_	_	_	_	punct	basic	3-8	

#Text=Rīt viņa būs mājās.
4-1	154-157	Rīt	r0t	rīt	_	_	_	_	advmod	basic	4-3	
4-2	158-162	viņa	pp3fsnn	viņa	_	_	*[2]	*->2-2	nsubj	basic	4-3	
4-3	163-166	būs	vmnifii30an	būt	_	_	_	_	root	basic	4-3	
4-4	167-172	mājās	ncfpl4	māja	_	_	_	_	obl	basic	4-3	
4-5	172-173	.	zs	.	_	_	_	_	punct	basic	4-3	
