#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Es pastaigājos pa savu vecumdienu dzīves rajonu.
1-1	0-2	Es	pp10snn	es	*[1]	*->1-1	nsubj	basic	1-2	
1-2	3-14	pastaigājos	vmyisi21san	pastaigāties	_	_	root	basic	1-2	
1-3	15-17	pa	spsa	pa	_	_	case	basic	1-7	
1-4	18-22	savu	ps0fpgn	sava	_	_	det	basic	1-5	
1-5	23-33	vecumdienu	ncfdg4	vecumdienas	_	_	nmod	basic	1-6	
1-6	34-40	dzīves	ncfsg5	dzīve	_	_	nmod	basic	1-7	
1-7	41-47	rajonu	ncmsa1	rajons	_	_	obl	basic	1-2	
1-8	47-48	.	zs	.	_	_	punct	basic	1-2	

#Text=Tikai šobrīd es vēl nezinu, kurā no šīm mājām dzīvošu.
2-1	50-55	Tikai	q	tikai	_	_	discourse	basic	2-5	
2-2	56-62	šobrīd	r0t	šobrīd	_	_	advmod	basic	2-5	
2-3	63-65	es	pp10snn	es	*[1]	*->1-2	nsubj	basic	2-5	
2-4	66-69	vēl	r0t	vēl	_	_	advmod	basic	2-5	
2-5	70-76	nezinu	vmnipt31say	nezināt	_	_	root	basic	2-5	
2-6	76-77	,	zc	,	_	_	punct	basic	2-11	
2-7	78-82	kurā	pr0fsln	kura	_	_	acl	basic	2-11	
2-8	83-85	no	sppd	no	_	_	case	basic	2-10	
2-9	86-89	šīm	pd0fpdn	šī	_	_	det	basic	2-10	
2-10	90-95	mājām	ncfpd4	māja	_	_	compound	basic	2-7	
2-11	96-103	dzīvošu	vmnift21san	dzīvot	_	_	ccomp	basic	2-5	
2-12	103-104	.	zs	.	_	_	punct	basic	2-5	
