#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=–– Vēl jau ne, — viņa raudzījās sāņus.
1-1	0-1	–	_	_	_	_	_	_	_	_	_	_	_	_	zd	–	punct	basic	1-5	
1-2	1-2	–	_	_	_	_	_	_	_	_	_	_	_	_	zd	–	punct	basic	1-5	
1-3	3-6	Vēl	_	_	_	_	_	_	_	_	_	_	_	_	r0t	vēl	advmod	basic	1-5	
1-4	7-10	jau	_	_	_	_	_	_	_	_	_	_	_	_	r0t	jau	advmod	basic	1-3	
1-5	11-13	ne	_	_	_	_	_	_	_	_	_	_	_	_	q	ne	parataxis	basic	1-9	
1-6	13-14	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-5	
1-7	15-16	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	punct	basic	1-5	
1-8	17-21	viņa	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|Person=3\|PronType=Prs	3	*	pp3fsnn	viņa	nsubj	basic	1-9	
1-9	22-31	raudzījās	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmyis\_330an	raudzīties	root	basic	1-9	
1-10	32-37	sāņus	_	_	_	_	_	_	_	_	_	_	_	_	r0p	sāņus	advmod	basic	1-9	
1-11	37-38	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-9	

#Text=— Kad satikšu īsto vīrieti.
2-1	40-41	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	punct	basic	2-3	
2-2	42-45	Kad	*	*	*	*	*	*	*	*	*	PronType=Int	*	*	r0t	kad	advmod	basic	2-3	
2-3	46-53	satikšu	*	Sing	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	1	*	vmnift11san	satikt	root	basic	2-3	
2-4	54-58	īsto	Masc	Sing	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	armsayp	īsts	amod	basic	2-5	
2-5	59-66	vīrieti	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa2	vīrietis	obj	basic	2-3	
2-6	66-67	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-3	
