#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Māris, kurš gāja pa priekšu, mazliet samulsa, jo pagasta galvenais alkans un joku vīrs šodien izskatījās pilnīgi svešāds.
1-1	0-5	Māris	npmsn2	*	Māris	person	*	*->1-1	*[1]	nsubj	basic	1-9	
1-2	5-6	,	zc	*	,	_	_	_	_	punct	basic	1-4	
1-3	7-11	kurš	pr0msnn	*	kurš	_	_	*->1-2	*[1]	nsubj	basic	1-4	
1-4	12-16	gāja	vmnisii30an	*	iet	_	_	_	_	acl	basic	1-1	
1-5	17-19	pa	spsa	*	pa	_	_	_	_	case	basic	1-6	
1-6	20-27	priekšu	ncfsa4	*	priekša	_	_	_	_	obl	basic	1-4	
1-7	27-28	,	zc	*	,	_	_	_	_	punct	basic	1-4	
1-8	29-36	mazliet	r0q	*	mazliet	_	_	_	_	advmod	basic	1-9	
1-9	37-44	samulsa	vmnisi130an	*	samulst	_	_	_	_	root	basic	1-9	
1-10	44-45	,	zc	*	,	_	_	_	_	punct	basic	1-19	
1-11	46-48	jo	cs	*	jo	_	_	_	_	mark	basic	1-19	
1-12	49-56	pagasta	ncmsg1	*	pagasts	_	_	_	_	nmod	basic	1-14	
1-13	57-66	galvenais	armsnyp	*	galvenais	_	_	_	_	amod	basic	1-14	
1-14	67-73	alkans	afmsnnp	*	alkans	_	_	_	_	nsubj	basic	1-19	
1-15	74-76	un	cc	*	un	_	_	_	_	cc	basic	1-17	
1-16	77-81	joku	ncmpg1	*	joks	_	_	_	_	nmod	basic	1-17	
1-17	82-86	vīrs	ncmsn1	*	vīrs	_	_	_	_	conj	basic	1-14	
1-18	87-93	šodien	r0t	*	šodien	_	_	_	_	advmod	basic	1-19	
1-19	94-104	izskatījās	vtyist330an	*	izskatīties	_	_	_	_	advcl	basic	1-9	
1-20	105-112	pilnīgi	r0q	*	pilnīgi	_	_	_	_	advmod	basic	1-21	
1-21	113-120	svešāds	armsnnp	*	svešāds	_	_	_	_	xcomp	basic	1-19	
1-22	120-121	.	zs	*	.	_	_	_	_	punct	basic	1-9	

#Text=Māris sniedza roku.
2-1	123-128	Māris	npmsn2	*	Māris	person	*	*->1-3	*[1]	nsubj	basic	2-2	
2-2	129-136	sniedza	vmnist130an	*	sniegt	_	_	_	_	root	basic	2-2	
2-3	137-141	roku	ncfsa4	*	roka	_	_	_	_	obj	basic	2-2	
2-4	141-142	.	zs	*	.	_	_	_	_	punct	basic	2-2	
