#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Secinājām arī, ka ļoti daudz ir to bezdarbnieku, kuri nezina valsts valodu.
1-1	0-9	Secinājām	vmnist31pan	secināt	_	_	root	basic	1-1	
1-2	10-13	arī	q	arī	_	_	discourse	basic	1-1	
1-3	13-14	,	zc	,	_	_	punct	basic	1-6	
1-4	15-17	ka	cs	ka	_	_	mark	basic	1-6	
1-5	18-22	ļoti	r0q	ļoti	_	_	advmod	basic	1-6	
1-6	23-28	daudz	rpq	daudz	_	_	ccomp	basic	1-1	
1-7	29-31	ir	vcnipii30an	būt	_	_	aux	basic	1-6	
1-8	32-34	to	pd0msan	tas	_	_	det	basic	1-9	
1-9	35-47	bezdarbnieku	ncmpg1	bezdarbnieks	*[1]	*->1-1	nsubj	basic	1-6	
1-10	47-48	,	zc	,	_	_	punct	basic	1-12	
1-11	49-53	kuri	pr0mpnn	kurš	*[1]	*->1-2	nsubj	basic	1-12	
1-12	54-60	nezina	vmnipt330ay	nezināt	_	_	acl	basic	1-9	
1-13	61-67	valsts	ncfsg6	valsts	_	_	nmod	basic	1-14	
1-14	68-74	valodu	ncfsa4	valoda	_	_	obj	basic	1-12	
1-15	74-75	.	zs	.	_	_	punct	basic	1-1	
