#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Arī sacietējusī āda, kura pārsvarā parādās uz pirkstiem un pēdu sāniem, kas rada gana daudz nepatikšanu, daudzas sievietes uzskata par tulznām.
1-1	0-3	Arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	1-3	
1-2	4-15	sacietējusī	Fem	Sing	Acc	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Acc\|Definite=Def\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsaasypn	sacietēt	_	_	amod	basic	1-3	
1-3	16-19	āda	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	āda	*[1]	*->1-1	obj	basic	1-22	
1-4	19-20	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-7	
1-5	21-25	kura	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|PronType=Rel	*	*	pr0fsnn	kura	*[1]	*->1-2	nsubj	basic	1-7	
1-6	26-34	pārsvarā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl1	pārsvars	_	_	obl	basic	1-7	
1-7	35-42	parādās	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmyipi330an	parādīties	_	_	acl	basic	1-3	
1-8	43-45	uz	_	_	_	_	_	_	_	_	_	_	_	_	sppd	uz	_	_	case	basic	1-9	
1-9	46-55	pirkstiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	pirksts	_	_	obl	basic	1-7	
1-10	56-58	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-12	
1-11	59-63	pēdu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	pēda	_	_	nmod	basic	1-12	
1-12	64-70	sāniem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	sāns	_	_	conj	basic	1-9	
1-13	70-71	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-15	
1-14	72-75	kas	*	*	Nom	*	*	*	*	*	*	Case=Nom\|PronType=Rel	*	*	pr000nn	kas	*[1]	*->1-3	nsubj	basic	1-15	
1-15	76-80	rada	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	radīt	_	_	conj	basic	1-7	
1-16	81-85	gana	_	_	_	_	_	_	_	_	_	_	_	_	r0q	gana	_	_	advmod	basic	1-17	
1-17	86-91	daudz	_	_	_	_	_	_	_	_	_	_	_	_	r0q	daudz	_	_	advmod	basic	1-18	
1-18	92-103	nepatikšanu	Fem	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Plur	*	*	ncfpg4	nepatikšanas	_	_	iobj	basic	1-15	
1-19	103-104	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-15	
1-20	105-112	daudzas	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur\|PronType=Ind	*	*	pi0fpnn	daudzas	_	_	det	basic	1-21	
1-21	113-122	sievietes	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn5	sieviete	_	_	nsubj	basic	1-22	
1-22	123-130	uzskata	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	uzskatīt	_	_	root	basic	1-22	
1-23	131-134	par	_	_	_	_	_	_	_	_	_	_	_	_	sppd	par	_	_	case	basic	1-24	
1-24	135-142	tulznām	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd4	tulzna	_	_	xcomp	basic	1-22	
1-25	142-143	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-22	

#Text=Šāda āda sāk veidoties dēļ pārlieku ciešiem apaviem, kā arī ja ir traucēta asinsrite.
2-1	145-149	Šāda	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsnn	šāda	_	_	det	basic	2-2	
2-2	150-153	āda	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	āda	_	_	nsubj	basic	2-3	
2-3	154-157	sāk	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vpnipt130an	sākt	_	_	root	basic	2-3	
2-4	158-167	veidoties	*	*	*	*	*	*	*	*	*	Polarity=Pos\|Reflex=Yes\|VerbForm=Inf	*	*	vmyn0i2000n	veidoties	_	_	xcomp	basic	2-3	
2-5	168-171	dēļ	_	_	_	_	_	_	_	_	_	_	_	_	sppd	dēļ	_	_	case	basic	2-8	
2-6	172-180	pārlieku	_	_	_	_	_	_	_	_	_	_	_	_	r0q	pārlieku	_	_	advmod	basic	2-7	
2-7	181-188	ciešiem	Masc	Plur	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	afmpdnp	ciešs	_	_	amod	basic	2-8	
2-8	189-196	apaviem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	apavi	_	_	obl	basic	2-4	
2-9	196-197	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-14	
2-10	198-200	kā	_	_	_	_	_	_	_	_	_	_	_	_	cc	kā	_	_	mark	basic	2-14	
2-11	201-204	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	discourse	basic	2-10	
2-12	205-207	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark	basic	2-14	
2-13	208-210	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	cop	basic	2-14	
2-14	211-219	traucēta	Fem	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsnpsnpn	traucēt	_	_	advcl	basic	2-3	
2-15	220-229	asinsrite	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	asinsrite	_	_	nsubj	basic	2-14	
2-16	229-230	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	2-3	

#Text=Cīnīties ar šādu ādas izveidojumu ir ļoti grūti, taču noņemt diskomfortu gan var palīdzēt speciālas eļļas kompreses, kuras jāliek uz nakti.
3-1	232-240	Cīnīties	*	*	*	*	*	*	*	*	*	Polarity=Pos\|Reflex=Yes\|VerbForm=Inf	*	*	vmyn0i3000n	cīnīties	_	_	ccomp	basic	3-8	
3-2	241-243	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case	basic	3-5	
3-3	244-248	šādu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msan	šāds	_	_	det	basic	3-5	
3-4	249-253	ādas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	āda	_	_	nmod	basic	3-5	
3-5	254-265	izveidojumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	izveidojums	_	_	iobj	basic	3-1	
3-6	266-268	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	cop	basic	3-8	
3-7	269-273	ļoti	_	_	_	_	_	_	_	_	_	_	_	_	r0q	ļoti	_	_	advmod	basic	3-8	
3-8	274-279	grūti	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	grūti	_	_	root	basic	3-8	
3-9	279-280	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	3-14	
3-10	281-285	taču	_	_	_	_	_	_	_	_	_	_	_	_	cc	taču	_	_	cc	basic	3-14	
3-11	286-292	noņemt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	noņemt	_	_	ccomp	basic	3-15	
3-12	293-304	diskomfortu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	diskomforts	_	_	obj	basic	3-11	
3-13	305-308	gan	_	_	_	_	_	_	_	_	_	_	_	_	q	gan	_	_	discourse	basic	3-14	
3-14	309-312	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	_	_	conj	basic	3-8	
