#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text="Lai to iemācītos, nepieciešama tikai prakse," norāda politiķis.
1-1	0-1	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	1-6	
1-2	1-4	Lai	_	_	_	_	_	_	_	_	_	_	_	_	cs	lai	_	_	mark	basic	1-4	
1-3	5-7	to	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msan	tas	_	_	obj	basic	1-4	
1-4	8-17	iemācītos	*	*	*	*	*	*	Cnd	Act	*	Mood=Cnd\|Polarity=Pos\|Reflex=Yes\|VerbForm=Fin\|Voice=Act	*	*	vmyc0t300an	iemācīties	_	_	advcl	basic	1-6	
1-5	17-18	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-4	
1-6	19-31	nepieciešama	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	nepieciešama	_	_	parataxis	basic	1-11	
1-7	32-37	tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	_	_	discourse	basic	1-8	
1-8	38-44	prakse	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	prakse	_	_	nsubj	basic	1-6	
1-9	44-45	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-6	
1-10	45-46	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	1-6	
1-11	47-53	norāda	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	norādīt	_	_	root	basic	1-11	
1-12	54-63	politiķis	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn2	politiķis	_	_	nsubj	basic	1-11	
1-13	63-64	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-11	

#Text="Tie, kas valstī ieradušies nesen, var dungot līdzīgi, kamēr pārējie dzied."
2-1	66-67	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	2-9	
2-2	67-70	Tie	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur\|PronType=Dem	*	*	pd0mpnn	tas	*[1]	*->1-1	nsubj	basic	2-9	
2-3	70-71	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-6	
2-4	72-75	kas	*	*	Nom	*	*	*	*	*	*	Case=Nom\|PronType=Rel	*	*	pr000nn	kas	*[1]	*->1-2	nsubj	basic	2-6	
2-5	76-82	valstī	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl6	valsts	_	_	obl	basic	2-6	
2-6	83-93	ieradušies	Masc	Plur	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Plur\|Reflex=Yes\|Tense=Past\|VerbForm=Part	*	Perf	vmypdmpnasnp	ierasties	_	_	acl	basic	2-2	
2-7	94-99	nesen	*	*	*	*	*	*	*	*	*	PronType=Neg	*	*	r0t	nesen	_	_	advmod	basic	2-6	
2-8	99-100	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-6	
2-9	101-104	var	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipt330an	varēt	_	_	root	basic	2-9	
2-10	105-111	dungot	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	dungot	_	_	xcomp	basic	2-9	
2-11	112-119	līdzīgi	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	līdzīgi	_	_	advmod	basic	2-10	
2-12	119-120	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-15	
2-13	121-126	kamēr	_	_	_	_	_	_	_	_	_	_	_	_	cs	kamēr	_	_	dep	basic	2-15	
2-14	127-134	pārējie	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur\|PronType=Ind	*	*	pi0mpnn	pārējie	_	_	nsubj	basic	2-15	
2-15	135-140	dzied	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	dziedāt	_	_	advcl	basic	2-9	
2-16	140-141	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	2-9	
2-17	141-142	"	_	_	_	_	_	_	_	_	_	_	_	_	zq	"	_	_	punct	basic	2-9	
