#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Daniela palēca nost, un Ilze izgāza vārošo ūdeni uz grīdas, kur tas pa flīzēm aizšļācās uz noteku.
1-1	0-7	Daniela	npfsn4	Daniela	person	*	_	_	nsubj	basic	1-2	
1-2	8-14	palēca	vmnisi130an	palēkt	_	_	_	_	root	basic	1-2	
1-3	15-19	nost	r0p	nost	_	_	_	_	advmod	basic	1-2	
1-4	19-20	,	zc	,	_	_	_	_	punct	basic	1-7	
1-5	21-23	un	cc	un	_	_	_	_	cc	basic	1-7	
1-6	24-28	Ilze	npfsn5	Ilze	person	*	_	_	nsubj	basic	1-7	
1-7	29-35	izgāza	vmnist130an	izgāzt	_	_	_	_	conj	basic	1-2	
1-8	36-42	vārošo	vmnpdmpgapyp	vārīt	_	_	_	_	amod	basic	1-9	
1-9	43-48	ūdeni	ncmsa2	ūdens	_	_	*[1]	*->1-1	obj	basic	1-7	
1-10	49-51	uz	spsg	uz	_	_	*[2]	*->2-1	case	basic	1-11	
1-11	52-58	grīdas	ncfsg4	grīda	_	_	*[2]	*->2-1	obl	basic	1-7	
1-12	58-59	,	zc	,	_	_	_	_	punct	basic	1-17	
1-13	60-63	kur	r0p	kur	_	_	*[2]	*->2-2	advmod	basic	1-17	
1-14	64-67	tas	pd0msnn	tas	_	_	*[1]	*->1-2	nsubj	basic	1-17	
1-15	68-70	pa	sppd	pa	_	_	_	_	case	basic	1-16	
1-16	71-77	flīzēm	ncfpd5	flīze	_	_	_	_	obl	basic	1-17	
1-17	78-87	aizšļācās	vmyisi130an	aizšļākties	_	_	_	_	acl	basic	1-11	
1-18	88-90	uz	spsa	uz	_	_	_	_	case	basic	1-19	
1-19	91-97	noteku	ncfsa4	noteka	_	_	_	_	obl	basic	1-17	
1-20	97-98	.	zs	.	_	_	_	_	punct	basic	1-2	
