#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Telpā iestājies klusums.
1-1	0-5	Telpā	ncfsl4	telpa	_	_	obl	basic	1-2	
1-2	6-15	iestājies	vmypdmsnasnp	iestāties	_	_	root	basic	1-2	
1-3	16-23	klusums	ncmsn1	klusums	_	_	nsubj	basic	1-2	
1-4	23-24	.	zs	.	_	_	punct	basic	1-2	

#Text=No dušām šļācas ūdens.
2-1	26-28	No	sppd	no	_	_	case	basic	2-2	
2-2	29-34	dušām	ncfpd4	duša	_	_	obl	basic	2-3	
2-3	35-41	šļācas	vmyipi130an	šļākties	_	_	root	basic	2-3	
2-4	42-47	ūdens	ncmsn2	ūdens	_	_	nsubj	basic	2-3	
2-5	47-48	.	zs	.	_	_	punct	basic	2-3	

#Text=Ilze brēc kā vārtrūmē pamests kaķēns.
3-1	50-54	Ilze	npfsn5	Ilze	person	*	nsubj	basic	3-2	
3-2	55-59	brēc	vmnipt130an	brēkt	_	_	root	basic	3-2	
3-3	60-62	kā	cs	kā	_	_	mark	basic	3-6	
3-4	63-71	vārtrūmē	ncfsl5	vārtrūme	_	_	obl	basic	3-5	
3-5	72-79	pamests	afmsnnp	pamests	_	_	amod	basic	3-6	
3-6	80-86	kaķēns	ncmsn1	kaķēns	_	_	acl	basic	3-2	
3-7	86-87	.	zs	.	_	_	punct	basic	3-2	
