#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Ielās vīrieši traucas ar ziediem.
1-1	0-5	Ielās	ncfpl4	*	iela	_	_	obl	basic	1-3	
1-2	6-13	vīrieši	ncmpn2	*	vīrietis	*->1-1	*[1]	nsubj	basic	1-3	
1-3	14-21	traucas	vmyipi130an	*	traukties	_	_	root	basic	1-3	
1-4	22-24	ar	sppd	*	ar	_	_	case	basic	1-5	
1-5	25-32	ziediem	ncmpd1	*	zieds	_	_	acl	basic	1-3	
1-6	32-33	.	zs	*	.	_	_	punct	basic	1-3	

#Text=Vieni.
2-1	35-40	Vieni	mcsmpn	*	viens	*->1-2	*[1]	root	basic	2-1	
2-2	40-41	.	zs	*	.	_	_	punct	basic	2-1	
