#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Lēnām un cienīgi viņš kāpa pa trapu uz kuģa, no kurienes smaidīgi tautieši māja ardievas, sūtīja gaisa skūpstus palicējiem un arī skūpstījās pa īstam.
1-1	0-5	Lēnām	r0m	*	lēnām	_	_	_	_	advmod	basic	1-5	
1-2	6-8	un	cc	*	un	_	_	_	_	cc	basic	1-3	
1-3	9-16	cienīgi	rpm	*	cienīgi	_	_	_	_	conj	basic	1-1	
1-4	17-21	viņš	pp3msnn	*	viņš	_	_	*->3-1	*[3]	nsubj	basic	1-5	
1-5	22-26	kāpa	vmnist130an	*	kāpt	_	_	_	_	root	basic	1-5	
1-6	27-29	pa	spsa	*	pa	_	_	_	_	case	basic	1-7	
1-7	30-35	trapu	ncmsa1	*	traps	_	_	_	_	obl	basic	1-5	
1-8	36-38	uz	spsg	*	uz	_	_	*->1-1	*[1]	case	basic	1-9	
1-9	39-43	kuģa	ncmsg2	*	kuģis	_	_	*->1-1	*[1]	obl	basic	1-5	
1-10	43-44	,	zc	*	,	_	_	_	_	punct	basic	1-15	
1-11	45-47	no	spsg	*	no	_	_	*->1-2	*[1]	case	basic	1-12	
1-12	48-56	kurienes	ncfsg5	*	kuriene	_	_	*->1-2	*[1]	obl	basic	1-15	
1-13	57-65	smaidīgi	afmpnnp	*	smaidīgs	_	_	_	_	amod	basic	1-14	
1-14	66-74	tautieši	ncmpn2	*	tautietis	_	_	_	_	nsubj	basic	1-15	
1-15	75-79	māja	vmnist130an	*	māt	_	_	_	_	acl	basic	1-9	
1-16	80-88	ardievas	ncfda4	*	ardievas	_	_	_	_	obj	basic	1-15	
1-17	88-89	,	zc	*	,	_	_	_	_	punct	basic	1-18	
1-18	90-96	sūtīja	vmnist330an	*	sūtīt	_	_	_	_	conj	basic	1-15	
1-19	97-102	gaisa	ncmsg1	*	gaiss	_	_	_	_	nmod	basic	1-20	
1-20	103-111	skūpstus	ncmpa1	*	skūpsts	_	_	_	_	obj	basic	1-18	
1-21	112-122	palicējiem	ncmpd1	*	palicējs	_	_	_	_	iobj	basic	1-18	
1-22	123-125	un	cc	*	un	_	_	_	_	cc	basic	1-24	
1-23	126-129	arī	q	*	arī	_	_	_	_	discourse	basic	1-24	
1-24	130-140	skūpstījās	vmyisi330an	*	skūpstīties	_	_	_	_	conj	basic	1-15	
1-25	141-143	pa	sppd	*	pa	_	_	_	_	case	basic	1-26	
1-26	144-149	īstam	armsdnp	*	īsts	_	_	_	_	obl	basic	1-24	
1-27	149-150	.	zs	*	.	_	_	_	_	punct	basic	1-5	

#Text=Žana Pjēra kājas stinga pie katra soļa, ko viņš spēra, ejot pa kuģi.
2-1	152-156	Žana	npmsg1	*	žans	person[1]	*[1]	*->3-2	*[3]	nmod	basic	2-3	
2-2	157-162	Pjēra	npmsg1	*	Pjērs	person[1]	*[1]	*->3-2	*[3]	flat:name	basic	2-1	
2-3	163-168	kājas	ncfpn4	*	kāja	_	_	_	_	nsubj	basic	2-4	
2-4	169-175	stinga	vmnisi130an	*	stingt	_	_	_	_	root	basic	2-4	
2-5	176-179	pie	sppd	*	pie	_	_	_	_	case	basic	2-7	
2-6	180-185	katra	pg0msgn	*	katrs	_	_	_	_	det	basic	2-7	
2-7	186-190	soļa	ncmsg2	*	solis	_	_	*->2-1	*[2]	obl	basic	2-4	
2-8	190-191	,	zc	*	,	_	_	_	_	punct	basic	2-11	
2-9	192-194	ko	pr000an	*	kas	_	_	*->2-2	*[2]	obj	basic	2-11	
2-10	195-199	viņš	pp3msnn	*	viņš	_	_	*->3-3	*[3]	nsubj	basic	2-11	
2-11	200-205	spēra	vmnist130an	*	spert	_	_	_	_	acl	basic	2-7	
2-12	205-206	,	zc	*	,	_	_	_	_	punct	basic	2-13	
2-13	207-211	ejot	vmnpu0000000	*	iet	_	_	_	_	advcl	basic	2-11	
2-14	212-214	pa	spsa	*	pa	_	_	_	_	case	basic	2-15	
2-15	215-219	kuģi	ncmsa2	*	kuģis	_	_	_	_	obl	basic	2-13	
2-16	219-220	.	zs	*	.	_	_	_	_	punct	basic	2-4	

#Text=Tik liels bija sasprindzinājums.
3-1	222-225	Tik	r0q	*	tik	_	_	_	_	advmod	basic	3-2	
3-2	226-231	liels	afmsnnp	*	liels	_	_	_	_	root	basic	3-2	
3-3	232-236	bija	vcnisii30an	*	būt	_	_	_	_	cop	basic	3-2	
3-4	237-253	sasprindzinājums	ncmsn1	*	sasprindzinājums	_	_	_	_	nsubj	basic	3-2	
3-5	253-254	.	zs	*	.	_	_	_	_	punct	basic	3-2	
