#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Šajā laikā par valsts budžeta līdzekļiem aizturētajiem nodrošināta gan ēdināšana, kas izmaksā vidēji 3,2 latus dienā, gan arī telpu dezinfekcija un uzturēšana.
1-1	0-4	Šajā	pd0msln	*	šis	_	_	det	basic	1-2	
1-2	5-10	laikā	ncmsl1	*	laiks	_	_	obl	basic	1-8	
1-3	11-14	par	spsa	*	par	_	_	case	basic	1-6	
1-4	15-21	valsts	ncfsg6	*	valsts	_	_	nmod	basic	1-5	
1-5	22-29	budžeta	ncmsg1	*	budžets	_	_	nmod	basic	1-6	
1-6	30-40	līdzekļiem	ncmpd2	*	līdzeklis	_	_	obl	basic	1-8	
1-7	41-54	aizturētajiem	vmnpdmpdpsyp	*	aizturēt	_	_	iobj	basic	1-8	
1-8	55-66	nodrošināta	vmnpdfsnpsnp	*	nodrošināt	_	_	root	basic	1-8	
1-9	67-70	gan	cc	*	gan	_	_	cc	basic	1-10	
1-10	71-80	ēdināšana	ncfsn4	*	ēdināšana	*->1-1	*[1]	nsubj:pass	basic	1-8	
1-11	80-81	,	zc	*	,	_	_	punct	basic	1-13	
1-12	82-85	kas	pr000nn	*	kas	*->1-2	*[1]	nsubj	basic	1-13	
1-13	86-93	izmaksā	vmnipt230an	*	izmaksāt	_	_	acl	basic	1-10	
1-14	94-100	vidēji	r0m	*	vidēji	_	_	advmod	basic	1-16	
1-15	101-104	3,2	xn	*	3,2	_	_	nummod	basic	1-16	
1-16	105-110	latus	ncmpa1	*	lats	_	_	obl	basic	1-13	
1-17	111-116	dienā	ncfsl4	*	diena	_	_	acl	basic	1-16	
1-18	116-117	,	zc	*	,	_	_	punct	basic	1-13	
1-19	118-121	gan	cc	*	gan	_	_	cc	basic	1-22	
1-20	122-125	arī	q	*	arī	_	_	discourse	basic	1-19	
1-21	126-131	telpu	ncfpg4	*	telpa	_	_	nmod	basic	1-22	
1-22	132-144	dezinfekcija	ncfsn4	*	dezinfekcija	_	_	conj	basic	1-10	
1-23	145-147	un	cc	*	un	_	_	cc	basic	1-24	
1-24	148-158	uzturēšana	ncfsn4	*	uzturēšana	_	_	conj	basic	1-22	
1-25	158-159	.	zs	*	.	_	_	punct	basic	1-8	

#Text=Turklāt policija norāda, ka, turpinot pieaugt administratīvi arestēto skaitam, jārēķinās ar papildu izmaksām prasībām atbilstošu telpu izbūvei vai remontam.
2-1	161-168	Turklāt	cs	*	turklāt	_	_	mark	basic	2-3	
2-2	169-177	policija	ncfsn4	*	policija	_	_	nsubj	basic	2-3	
2-3	178-184	norāda	vmnipt330an	*	norādīt	_	_	root	basic	2-3	
2-4	184-185	,	zc	*	,	_	_	punct	basic	2-13	
