#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Jaunie tarifi nozīmē arī to, ka lidosta Rīga nolēmusi atteikties no esošās lidostas apjoma atlaižu tarifu sistēmas, kas nodrošināja 80% atlaides aviokompānijām airBaltic un Ryanair.
1-1	0-6	Jaunie	afmpnyp	*	jauns	_	_	_	_	amod	basic	1-2	
1-2	7-13	tarifi	ncmpn1	*	tarifs	_	_	_	_	nsubj	basic	1-3	
1-3	14-20	nozīmē	vmnipt230an	*	nozīmēt	_	_	_	_	root	basic	1-3	
1-4	21-24	arī	q	*	arī	_	_	_	_	discourse	basic	1-5	
1-5	25-27	to	pd0msan	*	tas	_	_	_	_	obj	basic	1-3	
1-6	27-28	,	zc	*	,	_	_	_	_	punct	basic	1-10	
1-7	29-31	ka	cs	*	ka	_	_	_	_	mark	basic	1-10	
1-8	32-39	lidosta	ncfsn4	*	lidosta	organization[1]	https://en.wikipedia.org/wiki/Riga\_International\_Airport[1]	*->1-1	*[1]	nmod	basic	1-9	
1-9	40-44	Rīga	npfsn4	*	Rīga	organization[1]|GPE[2]	https://en.wikipedia.org/wiki/Riga\_International\_Airport[1]|https://en.wikipedia.org/wiki/Riga[2]	*->1-2	*[1]	nsubj	basic	1-10	
1-10	45-53	nolēmusi	vmnpdfsnasnp	*	nolemt	_	_	_	_	ccomp	basic	1-5	
1-11	54-64	atteikties	vmyn0i1000n	*	atteikties	_	_	_	_	xcomp	basic	1-10	
1-12	65-67	no	spsg	*	no	_	_	_	_	case	basic	1-18	
1-13	68-74	esošās	vcnpdfplapnp	*	būt	_	_	_	_	amod	basic	1-18	
1-14	75-83	lidostas	ncfsg4	*	lidosta	_	_	_	_	nmod	basic	1-15	
1-15	84-90	apjoma	ncmsg1	*	apjoms	_	_	_	_	nmod	basic	1-16	
1-16	91-98	atlaižu	ncfpg5	*	atlaide	_	_	*->2-1	*[2]	nmod	basic	1-17	
1-17	99-105	tarifu	ncmpg1	*	tarifs	_	_	*->2-1	*[2]	nmod	basic	1-18	
1-18	106-114	sistēmas	ncfsg4	*	sistēma	_	_	*->2-1	*[2]	iobj	basic	1-11	
1-19	114-115	,	zc	*	,	_	_	_	_	punct	basic	1-21	
1-20	116-119	kas	pr000nn	*	kas	_	_	*->2-2	*[2]	nsubj	basic	1-21	
1-21	120-131	nodrošināja	vmnist330an	*	nodrošināt	_	_	_	_	acl	basic	1-18	
1-22	132-134	80	xn	*	80	_	_	_	_	nummod	basic	1-23	
1-23	134-135	%	xx	*	%	_	_	_	_	nmod	basic	1-24	
1-24	136-144	atlaides	ncfpa5	*	atlaide	_	_	_	_	obj	basic	1-21	
1-25	145-159	aviokompānijām	ncfpd4	*	aviokompānija	_	_	*->3-1	*[3]	nmod	basic	1-26	
1-26	160-169	airBaltic	xf	*	airBaltic	organization	https://en.wikipedia.org/wiki/AirBaltic	*->3-2	*[3]	acl	basic	1-21	
1-27	170-172	un	cc	*	un	_	_	*->3-2	*[3]	cc	basic	1-28	
1-28	173-180	Ryanair	xf	*	Ryanair	organization	https://en.wikipedia.org/wiki/Ryanair	*->3-2	*[3]	conj	basic	1-26	
1-29	180-181	.	zs	*	.	_	_	_	_	punct	basic	1-3	

#Text=Līdz ar to zudīs airBaltic un Ryanair priekšrocības iepretim citām lidsabiedrībām.
2-1	183-187	Līdz	r0m	*	līdz	_	_	_	_	advmod	basic	2-4	
2-2	188-190	ar	spsa	*	ar	_	_	_	_	case	basic	2-3	
2-3	191-193	to	pd0msan	*	tas	_	_	_	_	iobj	basic	2-1	
