#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Nebija īsti ko teikt, un mēs diezgan saspringti gaidījām pasūtījumu.
1-1	0-6	Nebija	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Neg\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnisii30ay	nebūt	root	basic	1-1	
1-2	7-11	īsti	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	īsti	advmod	basic	1-1	
1-3	12-14	ko	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Ind	*	*	pi000an	kas	obj	basic	1-4	
1-4	15-20	teikt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t1000n	teikt	ccomp	basic	1-1	
1-5	20-21	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-10	
1-6	22-24	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	1-10	
1-7	25-28	mēs	*	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Number=Plur\|Person=1\|PronType=Prs	1	*	pp10pnn	mēs	nsubj	basic	1-10	
1-8	29-36	diezgan	_	_	_	_	_	_	_	_	_	_	_	_	r0q	diezgan	advmod	basic	1-9	
1-9	37-47	saspringti	_	_	_	_	_	_	_	_	_	_	_	_	r0m	saspringti	advmod	basic	1-10	
1-10	48-56	gaidījām	*	Plur	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Plur\|Person=1\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vmnist31pan	gaidīt	conj	basic	1-1	
1-11	57-67	pasūtījumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	pasūtījums	obj	basic	1-10	
1-12	67-68	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-1	
