#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Lēnām viņi cēlās augšup.
1-1	0-5	Lēnām	r0m	*	lēnām	_	_	advmod	basic	1-3	
1-2	6-10	viņi	pp3mpnn	*	viņš	_	_	nsubj	basic	1-3	
1-3	11-16	cēlās	vmyist130an	*	celties	_	_	root	basic	1-3	
1-4	17-23	augšup	r0p	*	augšup	_	_	advmod	basic	1-3	
1-5	23-24	.	zs	*	.	_	_	punct	basic	1-3	

#Text=Uz stikloto jumtu, caur kuru varēja redzēt gaismu.
2-1	26-28	Uz	spsa	*	uz	_	_	case	basic	2-3	
2-2	29-37	stikloto	vmnpdmsapsyp	*	stiklot	_	_	amod	basic	2-3	
2-3	38-43	jumtu	ncmsa1	*	jumts	*->3-1	*[3]	root	basic	2-3	
2-4	43-44	,	zc	*	,	_	_	punct	basic	2-7	
2-5	45-49	caur	spsa	*	caur	_	_	case	basic	2-6	
2-6	50-54	kuru	pr0fsan	*	kura	*->3-2	*[3]	obl	basic	2-7	
2-7	55-61	varēja	vonist330an	*	varēt	_	_	acl	basic	2-3	
2-8	62-68	redzēt	vmnn0t3000n	*	redzēt	_	_	xcomp	basic	2-7	
2-9	69-75	gaismu	ncfsa4	*	gaisma	_	_	obj	basic	2-8	
2-10	75-76	.	zs	*	.	_	_	punct	basic	2-3	

#Text=Atgāztu galvu raudzīties augšup.
3-1	78-85	Atgāztu	vmnc0t100an	*	atgāzt	_	_	dep	basic	3-2	
3-2	86-91	galvu	ncfsa4	*	galva	_	_	obl	basic	3-3	
3-3	92-102	raudzīties	vmyn0i3000n	*	raudzīties	_	_	root	basic	3-3	
3-4	103-109	augšup	r0p	*	augšup	_	_	advmod	basic	3-3	
3-5	109-110	.	zs	*	.	_	_	punct	basic	3-3	

#Text=Neļauties kārdinājumam raudzīties lejup.
4-1	112-121	Neļauties	vmyn0t1000y	*	neļauties	_	_	root	basic	4-1	
4-2	122-134	kārdinājumam	ncmsd1	*	kārdinājums	_	_	iobj	basic	4-1	
4-3	135-145	raudzīties	vmyn0i3000n	*	raudzīties	_	_	acl	basic	4-2	
4-4	146-151	lejup	r0p	*	lejup	_	_	advmod	basic	4-3	
4-5	151-152	.	zs	*	.	_	_	punct	basic	4-1	

#Text=Lejup vilkmei, kas rāva atpakaļ, tur, kur viss sācies.
5-1	154-159	Lejup	rrp	*	lejup	_	_	case	basic	5-2	
5-2	160-167	vilkmei	ncfsd5	*	vilkme	*->2-1	*[2]	root	basic	5-2	
5-3	167-168	,	zc	*	,	_	_	punct	basic	5-5	
5-4	169-172	kas	pr000nn	*	kas	*->2-2	*[2]	nsubj	basic	5-5	
5-5	173-177	rāva	vmnist130an	*	raut	_	_	acl	basic	5-2	
5-6	178-185	atpakaļ	r0p	*	atpakaļ	_	_	advmod	basic	5-5	
5-7	185-186	,	zc	*	,	_	_	punct	basic	5-8	
5-8	187-190	tur	r0p	*	tur	*->1-1	*[1]	advcl	basic	5-5	
5-9	190-191	,	zc	*	,	_	_	punct	basic	5-12	
5-10	192-195	kur	r0p	*	kur	*->1-2	*[1]	advmod	basic	5-12	
5-11	196-200	viss	pg0msnn	*	viss	_	_	nsubj	basic	5-12	
5-12	201-207	sācies	vmypdmsnasnp	*	sākties	_	_	advcl	basic	5-8	
5-13	207-208	.	zs	*	.	_	_	punct	basic	5-2	
