#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Pēc sēdes deputāti uzklausīja makšķernieku kluba SIA Rumba vadītāju Sigmāru Cinovski.
1-1	0-3	Pēc	spsg	*	pēc	_	_	_	_	case	basic	1-2	
1-2	4-9	sēdes	ncfsg5	*	sēde	_	_	_	_	obl	basic	1-4	
1-3	10-18	deputāti	ncmpn1	*	deputāts	_	_	_	_	nsubj	basic	1-4	
1-4	19-29	uzklausīja	vmnist330an	*	uzklausīt	_	_	_	_	root	basic	1-4	
1-5	30-42	makšķernieku	ncmpg1	*	makšķernieks	_	_	_	_	nmod	basic	1-6	
1-6	43-48	kluba	ncmsg1	*	klubs	_	_	_	_	nmod	basic	1-8	
1-7	49-52	SIA	yn	*	sia	organization[1]	*[1]	_	_	nmod	basic	1-8	
1-8	53-58	Rumba	npfsn4	*	Rumba	organization[1]	*[1]	_	_	nmod	basic	1-9	
1-9	59-67	vadītāju	ncmsa1	*	vadītājs	_	_	*->1-1	*[1]	nmod	basic	1-10	
1-10	68-75	Sigmāru	npmsa1	*	Sigmārs	person[2]	*[2]	*->1-2	*[1]	obj	basic	1-4	
1-11	76-84	Cinovski	npmsa2	*	Cinovskis	person[2]	*[2]	*->1-2	*[1]	flat:name	basic	1-10	
1-12	84-85	.	zs	*	.	_	_	_	_	punct	basic	1-4	

#Text=Klubs vēlas apsaimniekot 242 ha lielo Vilgāles ezeru.
2-1	87-92	Klubs	ncmsn1	*	klubs	_	_	_	_	nsubj	basic	2-2	
2-2	93-98	vēlas	voyipt330an	*	vēlēties	_	_	_	_	root	basic	2-2	
2-3	99-111	apsaimniekot	vmnn0t2000n	*	apsaimniekot	_	_	_	_	xcomp	basic	2-2	
2-4	112-115	242	xn	*	242	_	_	_	_	nummod	basic	2-5	
2-5	116-118	ha	yn	*	ha	_	_	_	_	nmod	basic	2-6	
2-6	119-124	lielo	affsayp	*	liela	_	_	_	_	amod	basic	2-8	
2-7	125-133	Vilgāles	npfsg5	*	Vilgāle	location[3]	https://lv.wikipedia.org/wiki/Vilgāles\_ezers[3]	*->2-1	*[2]	nmod	basic	2-8	
2-8	134-139	ezeru	ncmsa1	*	ezers	location[3]	https://lv.wikipedia.org/wiki/Vilgāles\_ezers[3]	*->2-1	*[2]	obj	basic	2-3	
2-9	139-140	.	zs	*	.	_	_	_	_	punct	basic	2-2	

#Text=Organizācija sola īsā laikā likvidēt malu zvejniecību, par simbolisku maksu iznomāt laivas, sakopt apkārtni, pavairot zivis.
3-1	142-154	Organizācija	ncfsn4	*	organizācija	_	_	_	_	nsubj	basic	3-2	
3-2	155-159	sola	vmnipt330an	*	solīt	_	_	_	_	root	basic	3-2	
3-3	160-163	īsā	afmslnp	*	īss	_	_	_	_	amod	basic	3-4	
3-4	164-169	laikā	ncmsl1	*	laiks	_	_	_	_	obl	basic	3-5	
3-5	170-178	likvidēt	vmnn0t2000n	*	likvidēt	_	_	_	_	ccomp	basic	3-2	
3-6	179-183	malu	ncfsa4	*	mala	_	_	_	_	nmod	basic	3-7	
3-7	184-195	zvejniecību	ncfsa4	*	zvejniecība	_	_	_	_	obj	basic	3-5	
3-8	195-196	,	zc	*	,	_	_	_	_	punct	basic	3-12	
3-9	197-200	par	spsa	*	par	_	_	_	_	case	basic	3-11	
3-10	201-211	simbolisku	arfsanp	*	simboliska	_	_	_	_	amod	basic	3-11	
3-11	212-217	maksu	ncfsa4	*	maksa	_	_	_	_	obl	basic	3-12	
3-12	218-225	iznomāt	vmnn0t2000n	*	iznomāt	_	_	_	_	conj	basic	3-5	
3-13	226-232	laivas	ncfpa4	*	laiva	_	_	_	_	obj	basic	3-12	
3-14	232-233	,	zc	*	,	_	_	_	_	punct	basic	3-15	
3-15	234-240	sakopt	vmnn0t1000n	*	sakopt	_	_	_	_	conj	basic	3-5	
3-16	241-249	apkārtni	ncfsa5	*	apkārtne	_	_	_	_	obj	basic	3-15	
3-17	249-250	,	zc	*	,	_	_	_	_	punct	basic	3-18	
3-18	251-259	pavairot	vmnn0t2000n	*	pavairot	_	_	_	_	conj	basic	3-5	
3-19	260-265	zivis	ncfpa6	*	zivs	_	_	_	_	obj	basic	3-18	
3-20	265-266	.	zs	*	.	_	_	_	_	punct	basic	3-2	

