#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Torīt pamodos agri un bezdarbīgā rosīgumā klīdu pa tukšo dzīvokli.
1-1	0-5	Torīt	_	_	_	_	_	_	_	_	_	_	_	_	r0t	torīt	advmod	basic	1-2	
1-2	6-13	pamodos	*	Sing	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Reflex=Yes\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vmyisi11san	pamosties	root	basic	1-2	
1-3	14-18	agri	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpt	agri	advmod	basic	1-2	
1-4	19-21	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	cc	basic	1-7	
1-5	22-32	bezdarbīgā	Masc	Sing	Loc	Pos	*	*	*	*	*	Case=Loc\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmslnp	bezdarbīgs	amod	basic	1-6	
1-6	33-41	rosīgumā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl1	rosīgums	obl	basic	1-7	
1-7	42-47	klīdu	*	Sing	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vmnisi11san	klīst	conj	basic	1-2	
1-8	48-50	pa	_	_	_	_	_	_	_	_	_	_	_	_	spsa	pa	case	basic	1-10	
1-9	51-56	tukšo	Masc	Sing	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Masc\|Number=Sing	*	*	afmsayp	tukšs	amod	basic	1-10	
1-10	57-65	dzīvokli	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa2	dzīvoklis	obl	basic	1-7	
1-11	65-66	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-2	

#Text=Viss likās labākajā kārtībā — putekļi noslaucīti, uz krēslu atzveltnēm nomestās parpalas aizvāktas, biju pacenties pat ieviest šķietamu kārtību savā grāmatu plauktā.
2-1	68-72	Viss	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Tot	*	*	pg0msnn	viss	nsubj	basic	2-2	
2-2	73-78	likās	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Reflex=Yes\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vtyisi130an	likties	root	basic	2-2	
2-3	79-87	labākajā	Fem	Sing	Loc	Cmp	*	*	*	*	*	Case=Loc\|Degree=Cmp\|Gender=Fem\|Number=Sing	*	*	affslyc	laba	amod	basic	2-4	
2-4	88-95	kārtībā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	kārtība	xcomp	basic	2-2	
2-5	96-97	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	punct	basic	2-7	
2-6	98-105	putekļi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn2	puteklis	nsubj:pass	basic	2-7	
2-7	106-116	noslaucīti	Masc	Plur	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmpnpsnpn	noslaucīt	conj	basic	2-2	
2-8	116-117	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	2-14	
