#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=53% aptaujāto pauda uzskatu, ka konkurētspējai darba tirgū svarīgāka ir praktiskā darba pieredze, savukārt 36% aptaujāto pauda viedokli, ka svarīgāka ir izglītība.
1-1	0-2	53	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	53	nummod|nummod	basic|enhanced	1-2|1-2	
1-2	2-3	%	_	_	_	_	_	_	_	_	_	_	_	_	xx	%	nsubj|nsubj	basic|enhanced	1-4|1-4	
1-3	4-13	aptaujāto	Masc	Plur	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	armpgyp	aptaujātais	amod|amod	basic|enhanced	1-2|1-2	
1-4	14-19	pauda	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnist130an	paust	root|root	basic|enhanced	1-4|1-4	
1-5	20-27	uzskatu	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	1	*	vmnipt31san	uzskatīt	iobj|iobj	basic|enhanced	1-4|1-4	
1-6	27-28	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	1-11|1-11	
1-7	29-31	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	mark|mark	basic|enhanced	1-11|1-11	
1-8	32-46	konkurētspējai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	konkurētspēja	obl|obl	basic|enhanced	1-11|1-11	
1-9	47-52	darba	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	darbs	nmod|nmod	basic|enhanced	1-10|1-10	
1-10	53-58	tirgū	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl3	tirgus	acl|acl	basic|enhanced	1-8|1-8	
1-11	59-68	svarīgāka	Fem	Sing	Nom	Cmp	*	*	*	*	*	Case=Nom\|Degree=Cmp\|Gender=Fem\|Number=Sing	*	*	affsnnc	svarīga	acl|acl	basic|enhanced	1-5|1-5	
1-12	69-71	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	cop|cop	basic|enhanced	1-11|1-11	
1-13	72-81	praktiskā	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnyp	praktiska	amod|amod	basic|enhanced	1-15|1-15	
1-14	82-87	darba	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	darbs	nmod|nmod	basic|enhanced	1-15|1-15	
1-15	88-96	pieredze	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	pieredze	nsubj|nsubj	basic|enhanced	1-11|1-11	
1-16	96-97	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	1-4|1-4	
1-17	98-106	savukārt	_	_	_	_	_	_	_	_	_	_	_	_	r0m	savukārt	advmod|advmod	basic|enhanced	1-21|1-21	
1-18	107-109	36	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	36	nummod|nummod	basic|enhanced	1-19|1-19	
1-19	109-110	%	_	_	_	_	_	_	_	_	_	_	_	_	xx	%	nsubj|nsubj	basic|enhanced	1-21|1-21	
1-20	111-120	aptaujāto	Masc	Plur	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	armpgyp	aptaujātais	amod|amod	basic|enhanced	1-19|1-19	
1-21	121-126	pauda	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnist130an	paust	conj|conj	basic|enhanced	1-4|1-4	
1-22	127-135	viedokli	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa2	viedoklis	obj|obj	basic|enhanced	1-21|1-21	
1-23	135-136	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	1-25|1-25	
1-24	137-139	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	mark|mark	basic|enhanced	1-25|1-25	
1-25	140-149	svarīgāka	Fem	Sing	Nom	Cmp	*	*	*	*	*	Case=Nom\|Degree=Cmp\|Gender=Fem\|Number=Sing	*	*	affsnnc	svarīga	acl|acl	basic|enhanced	1-22|1-22	
1-26	150-152	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	cop|cop	basic|enhanced	1-25|1-25	
1-27	153-162	izglītība	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	izglītība	nsubj|nsubj	basic|enhanced	1-25|1-25	
1-28	162-163	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct|punct	basic|enhanced	1-4|1-4	
