#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Labā smadzeņu puslode atbild par tēlaini radošo domāšanu, intuīciju.
1-1	0-4	Labā	r0m	labā	*[1]	*->1-1	advmod	basic	1-3	
1-2	5-13	smadzeņu	ncfdg5	smadzenes	*[1]	*->1-1	nmod	basic	1-3	
1-3	14-21	puslode	ncfsn5	puslode	*[1]	*->1-1	nsubj	basic	1-4	
1-4	22-28	atbild	vmnipt330an	atbildēt	_	_	root	basic	1-4	
1-5	29-32	par	spsa	par	_	_	case	basic	1-8	
1-6	33-40	tēlaini	r0m	tēlaini	_	_	advmod	basic	1-7	
1-7	41-47	radošo	arfpgyp	radoša	_	_	amod	basic	1-8	
1-8	48-56	domāšanu	ncfsa4	domāšana	_	_	iobj	basic	1-4	
1-9	56-57	,	zc	,	_	_	punct	basic	1-10	
1-10	58-67	intuīciju	ncfsa4	intuīcija	_	_	conj	basic	1-8	
1-11	67-68	.	zs	.	_	_	punct	basic	1-4	

#Text=Pateicoties tai, mēs sapņojam, fantazējam un uztveram jaunu informāciju.
2-1	70-81	Pateicoties	vmypu0000000	pateikties	_	_	advcl	basic	2-5	
2-2	82-85	tai	pd0fsdn	tā	*[1]	*->1-2	iobj	basic	2-1	
2-3	85-86	,	zc	,	_	_	punct	basic	2-1	
2-4	87-90	mēs	pp10pnn	mēs	*[2]	*->2-1	nsubj	basic	2-5	
2-5	91-99	sapņojam	vmnipt21pan	sapņot	_	_	root	basic	2-5	
2-6	99-100	,	zc	,	_	_	punct	basic	2-7	
2-7	101-111	fantazējam	vmnipt21pan	fantazēt	_	_	conj	basic	2-5	
2-8	112-114	un	cc	un	_	_	cc	basic	2-9	
2-9	115-123	uztveram	vmnipt11pan	uztvert	_	_	conj	basic	2-5	
2-10	124-129	jaunu	affsanp	jauna	_	_	amod	basic	2-11	
2-11	130-141	informāciju	ncfsa4	informācija	_	_	obj	basic	2-9	
2-12	141-142	.	zs	.	_	_	punct	basic	2-5	

#Text=Ar to ir saistītas mūsu negatīvās emocijas.
3-1	144-146	Ar	spsa	ar	_	_	case	basic	3-2	
3-2	147-149	to	pd0fsan	tā	*[1]	*->1-3	iobj	basic	3-4	
3-3	150-152	ir	vcnipii30an	būt	_	_	aux	basic	3-4	
3-4	153-162	saistītas	vmnpdfpnpsnp	saistīt	_	_	root	basic	3-4	
3-5	163-167	mūsu	pp10pgn	mēs	*[2]	*->2-2	det	basic	3-7	
3-6	168-177	negatīvās	affsgyp	negatīva	_	_	amod	basic	3-7	
3-7	178-186	emocijas	ncfdn4	emocijas	_	_	nsubj	basic	3-4	
3-8	186-187	.	zs	.	_	_	punct	basic	3-4	
