#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Āda pie naga pamatnes augs lēnāk, ja uzreiz pēc vannas, jūs to viegli atbīdīsiet ar vannas dvieli.
1-1	0-3	Āda	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	āda	*[1]	*->1-1	nsubj	basic	1-5	
1-2	4-7	pie	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pie	_	_	case	basic	1-4	
1-3	8-12	naga	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	nags	_	_	nmod	basic	1-4	
1-4	13-21	pamatnes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	pamatne	_	_	obl	basic	1-5	
1-5	22-26	augs	*	*	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	3	*	vmnifi130an	augt	_	_	root	basic	1-5	
1-6	27-32	lēnāk	*	*	*	Cmp	*	*	*	*	*	Degree=Cmp	*	*	rct	lēni	_	_	advmod	basic	1-5	
1-7	32-33	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-16	
1-8	34-36	ja	_	_	_	_	_	_	_	_	_	_	_	_	cs	ja	_	_	mark	basic	1-16	
1-9	37-43	uzreiz	_	_	_	_	_	_	_	_	_	_	_	_	r0t	uzreiz	_	_	advmod	basic	1-11	
1-10	44-47	pēc	_	_	_	_	_	_	_	_	_	_	_	_	spsg	pēc	_	_	case	basic	1-11	
1-11	48-54	vannas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	vanna	_	_	obl	basic	1-16	
1-12	54-55	,	_	_	_	_	_	_	_	_	_	_	_	_	z\_	_	_	_	punct	basic	1-11	
1-13	56-59	jūs	*	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Number=Plur\|Person=2\|PronType=Prs	2	*	pp20pnn	jūs	_	_	nsubj	basic	1-16	
1-14	60-62	to	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsan	tā	*[1]	*->1-2	obj	basic	1-16	
1-15	63-69	viegli	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	viegli	_	_	advmod	basic	1-16	
1-16	70-80	atbīdīsiet	*	Plur	*	*	*	Fut	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Plur\|Person=2\|Polarity=Pos\|Tense=Fut\|VerbForm=Fin\|Voice=Act	2	*	vmnift32pan	atbīdīt	_	_	advcl	basic	1-5	
1-17	81-83	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case	basic	1-19	
1-18	84-90	vannas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	vanna	_	_	nmod	basic	1-19	
1-19	91-97	dvieli	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa2	dvielis	_	_	iobj	basic	1-16	
1-20	97-98	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-5	
