#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=[5] OV L 14, 20.1.1998., 9. lpp.
1-1	0-1	[	_	_	_	_	_	_	_	_	_	_	_	_	zb	\[	_	_	punct	basic	1-2	
1-2	1-2	5	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	5	_	_	parataxis	basic	1-4	
1-3	2-3	]	_	_	_	_	_	_	_	_	_	_	_	_	zb	\]	_	_	punct	basic	1-2	
1-4	4-6	OV	_	_	_	_	_	_	_	_	_	_	_	_	xx	OV	product[1]	*[1]	root	basic	1-4	
1-5	7-8	L	_	_	_	_	_	_	_	_	_	_	_	_	xx	L	product[1]	*[1]	flat:name	basic	1-4	
1-6	9-11	14	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	14	product[1]	*[1]	flat:name	basic	1-4	
1-7	11-12	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-8	
1-8	13-23	20.1.1998.	_	_	_	_	_	_	_	_	_	_	_	_	xx	20.1.1998.	time	*	parataxis	basic	1-4	
1-9	23-24	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-11	
1-10	25-27	9.	*	*	*	*	*	*	*	*	*	NumType=Ord	*	*	xo	9.	_	_	amod	basic	1-11	
1-11	28-32	lpp.	*	*	*	*	*	*	*	*	*	Abbr=Yes	*	*	yn	lpp.	_	_	parataxis	basic	1-4	

#Text=Direktīvā jaunākie grozījumi izdarīti ar Direktīvu 98/23/EK (OV L 131, 5.5.1998., 10. lpp.).
2-1	34-43	Direktīvā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	ncfsl4	direktīva	_	_	obl	basic	2-4	
2-2	44-52	jaunākie	Masc	Plur	Nom	Cmp	*	*	*	*	*	Case=Nom\|Degree=Cmp\|Gender=Masc\|Number=Plur	*	*	afmpnyc	jauns	_	_	amod	basic	2-3	
2-3	53-62	grozījumi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	grozījums	_	_	nsubj:pass	basic	2-4	
2-4	63-71	izdarīti	Masc	Plur	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmpnpsnpn	izdarīt	_	_	root	basic	2-4	
2-5	72-74	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case	basic	2-7	
2-6	75-84	Direktīvu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	direktīva	entity[2]	*[2]	nmod	basic	2-7	
2-7	85-90	98/23	_	_	_	_	_	_	_	_	_	_	_	_	xx	98/23	entity[2]	*[2]	iobj	basic	2-4	
2-8	90-91	/	_	_	_	_	_	_	_	_	_	_	_	_	zx	/	entity[2]	*[2]	flat:name	basic	2-7	
2-9	91-93	EK	*	*	*	*	*	*	*	*	*	Abbr=Yes	*	*	yn	EK	entity[2]	*[2]	flat:name	basic	2-7	
2-10	94-95	(	_	_	_	_	_	_	_	_	_	_	_	_	zb	(	_	_	punct	basic	2-11	
2-11	95-97	OV	_	_	_	_	_	_	_	_	_	_	_	_	xx	OV	product[3]	*[3]	parataxis	basic	2-7	
2-12	98-99	L	_	_	_	_	_	_	_	_	_	_	_	_	xx	L	product[3]	*[3]	flat:name	basic	2-11	
2-13	100-103	131	*	*	*	*	*	*	*	*	*	NumType=Card	*	*	xn	131	product[3]	*[3]	flat:name	basic	2-11	
2-14	103-104	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-15	
2-15	105-114	5.5.1998.	_	_	_	_	_	_	_	_	_	_	_	_	xx	5.5.1998.	time	*	acl	basic	2-11	
2-16	114-115	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	2-18	
2-17	116-119	10.	*	*	*	*	*	*	*	*	*	NumType=Ord	*	*	xo	10.	_	_	amod	basic	2-18	
2-18	120-124	lpp.	*	*	*	*	*	*	*	*	*	Abbr=Yes	*	*	yn	lpp.	_	_	acl	basic	2-11	
2-19	124-125	)	_	_	_	_	_	_	_	_	_	_	_	_	zb	)	_	_	punct	basic	2-11	
2-20	125-126	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	2-4	
