#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Žans Pjērs lēnām soļoja pa N. pilsētiņas glīto ieliņu un priecājās par puķēm namu balkoniņos, par safrizētajām večiņām un pat par garāmskrejošo kaķi.
1-1	0-4	Žans	npmsn1	*	žans	person[1]	*[1]	*->1-1	*[1]	nsubj	basic	1-4	
1-2	5-10	Pjērs	npmsn1	*	Pjērs	person[1]	*[1]	*->1-1	*[1]	flat:name	basic	1-1	
1-3	11-16	lēnām	r0m	*	lēnām	_	_	_	_	advmod	basic	1-4	
1-4	17-23	soļoja	vmnisi230an	*	soļot	_	_	_	_	root	basic	1-4	
1-5	24-26	pa	spsa	*	pa	_	_	_	_	case	basic	1-9	
1-6	27-29	N.	yp	*	N.	_	_	_	_	nmod	basic	1-7	
1-7	30-40	pilsētiņas	ncfsg4	*	pilsētiņa	_	_	_	_	nmod	basic	1-8	
1-8	41-46	glīto	affsayp	*	glīta	_	_	_	_	amod	basic	1-9	
1-9	47-53	ieliņu	ncfsa4	*	ieliņa	_	_	_	_	obl	basic	1-4	
1-10	54-56	un	cc	*	un	_	_	_	_	cc	basic	1-11	
1-11	57-66	priecājās	vmyisi230an	*	priecāties	_	_	_	_	conj	basic	1-4	
1-12	67-70	par	sppd	*	par	_	_	_	_	case	basic	1-13	
1-13	71-76	puķēm	ncfpd5	*	puķe	_	_	_	_	iobj	basic	1-11	
1-14	77-81	namu	ncmpg1	*	nams	_	_	_	_	nmod	basic	1-15	
1-15	82-92	balkoniņos	ncmpl1	*	balkoniņš	_	_	_	_	acl	basic	1-13	
1-16	92-93	,	zc	*	,	_	_	_	_	punct	basic	1-19	
1-17	94-97	par	sppd	*	par	_	_	_	_	case	basic	1-19	
1-18	98-110	safrizētajām	vmnpdfpdpsyp	*	safrizēt	_	_	_	_	amod	basic	1-19	
1-19	111-118	večiņām	ncfpd4	*	večiņa	_	_	_	_	conj	basic	1-13	
1-20	119-121	un	cc	*	un	_	_	_	_	cc	basic	1-21	
1-21	122-125	pat	q	*	pat	_	_	_	_	conj	basic	1-13	
1-22	126-129	par	spsa	*	par	_	_	_	_	case	basic	1-24	
1-23	130-143	garāmskrejošo	armsnyp	*	garāmskrejošs	_	_	_	_	amod	basic	1-24	
1-24	144-148	kaķi	ncmsa2	*	kaķis	_	_	_	_	iobj	basic	1-21	
1-25	148-149	.	zs	*	.	_	_	_	_	punct	basic	1-4	

#Text=Protams, neviens Žanam Pjēram savu uzmanību neveltīja, bet cik ļoti tieši šorīt tā viņam bija vajadzīga.
2-1	151-158	Protams	q	*	protams	_	_	_	_	parataxis	basic	2-8	
2-2	158-159	,	zc	*	,	_	_	_	_	punct	basic	2-1	
2-3	160-167	neviens	pi0msny	*	neviens	_	_	*->2-1	*[2]	nsubj	basic	2-8	
2-4	168-173	Žanam	npmsd1	*	žans	person[2]	*[2]	*->1-2	*[1]	iobj	basic	2-8	
2-5	174-180	Pjēram	npmsd1	*	Pjērs	person[2]	*[2]	*->1-2	*[1]	flat:name	basic	2-4	
2-6	181-185	savu	ps0fsan	*	sava	_	_	*->2-2	*[2]	det	basic	2-7	
2-7	186-194	uzmanību	ncfsa4	*	uzmanība	_	_	_	_	obj	basic	2-8	
2-8	195-204	neveltīja	vmnist330ay	*	neveltīt	_	_	_	_	root	basic	2-8	
2-9	204-205	,	zc	*	,	_	_	_	_	punct	basic	2-18	
2-10	206-209	bet	cc	*	bet	_	_	_	_	cc	basic	2-18	
2-11	210-213	cik	r0q	*	cik	_	_	_	_	advmod	basic	2-12	
2-12	214-218	ļoti	r0q	*	ļoti	_	_	_	_	advmod	basic	2-18	
2-13	219-224	tieši	r0m	*	tieši	_	_	_	_	advmod	basic	2-14	
