#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Daudziem patīk lasīt.
1-1	0-8	Daudziem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur\|PronType=Ind	*	*	pi0mpdn	daudzi	obl	basic	1-2	
1-2	9-14	patīk	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipi130an	patikt	root	basic	1-2	
1-3	15-20	lasīt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t3000n	lasīt	ccomp	basic	1-2	
1-4	20-21	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-2	

#Text=Bet ko lasa — tur ir liela dažādība.
2-1	23-26	Bet	_	_	_	_	_	_	_	_	_	_	_	_	cc	bet	cc	basic	2-3	
2-2	27-29	ko	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Ind	*	*	pi000an	kas	obj	basic	2-3	
2-3	30-34	lasa	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	lasīt	root	basic	2-3	
2-4	35-36	—	_	_	_	_	_	_	_	_	_	_	_	_	zd	—	punct	basic	2-6	
2-5	37-40	tur	*	*	*	*	*	*	*	*	*	PronType=Dem	*	*	r0p	tur	advmod	basic	2-6	
2-6	41-43	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipii30an	būt	conj	basic	2-3	
2-7	44-49	liela	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	liela	amod	basic	2-8	
2-8	50-58	dažādība	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	dažādība	nsubj	basic	2-6	
2-9	58-59	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	2-3	

#Text=Daži lasa tikai avīzes vai komiķus, dažiem patīk lasīt romānus, bet citi dod priekšroku grāmatām par gluži citu tematiku, piemēram, par astronomiju, dzīvnieku pasauli vai zinātniskiem atklājumiem.
3-1	61-65	Daži	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur\|PronType=Ind	*	*	pi0mpnn	dažs	nsubj	basic	3-2	
3-2	66-70	lasa	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	lasīt	root	basic	3-2	
3-3	71-76	tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	discourse	basic	3-4	
3-4	77-83	avīzes	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa5	avīze	obj	basic	3-2	
3-5	84-87	vai	_	_	_	_	_	_	_	_	_	_	_	_	cc	vai	cc	basic	3-6	
3-6	88-95	komiķus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa2	komiķis	conj	basic	3-4	
3-7	95-96	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	3-9	
3-8	97-103	dažiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur\|PronType=Ind	*	*	pi0mpdn	dažs	obl	basic	3-9	
3-9	104-109	patīk	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vonipi130an	patikt	conj	basic	3-2	
3-10	110-115	lasīt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t3000n	lasīt	ccomp	basic	3-9	
3-11	116-123	romānus	Masc	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Plur	*	*	ncmpa1	romāns	obj	basic	3-10	
3-12	123-124	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	3-15	
3-13	125-128	bet	_	_	_	_	_	_	_	_	_	_	_	_	cc	bet	cc	basic	3-15	
3-14	129-133	citi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur\|PronType=Ind	*	*	pi0mpnn	cits	nsubj	basic	3-15	
3-15	134-137	dod	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipti30an	dot	conj	basic	3-2	
3-16	138-148	priekšroku	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	priekšroka	obj	basic	3-15	
3-17	149-157	grāmatām	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd4	grāmata	iobj	basic	3-15	
3-18	158-161	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	case	basic	3-21	
3-19	162-167	gluži	_	_	_	_	_	_	_	_	_	_	_	_	r0q	gluži	advmod	basic	3-20	
3-20	168-172	citu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing\|PronType=Ind	*	*	pi0fsan	cita	det	basic	3-21	
3-21	173-181	tematiku	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	tematika	nmod	basic	3-17	
3-22	181-182	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	3-26	
3-23	183-191	piemēram	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd1	piemērs	parataxis	basic	3-26	
3-24	191-192	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	3-23	
3-25	193-196	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	case	basic	3-26	
3-26	197-208	astronomiju	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	astronomija	acl	basic	3-21	
3-27	208-209	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	3-29	
3-28	210-219	dzīvnieku	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg1	dzīvnieks	nmod	basic	3-29	
3-29	220-227	pasauli	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa5	pasaule	conj	basic	3-26	
3-30	228-231	vai	_	_	_	_	_	_	_	_	_	_	_	_	cc	vai	cc	basic	3-32	
3-31	232-244	zinātniskiem	Masc	Plur	Dat	Pos	*	*	*	*	*	Case=Dat\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	armpdnp	zinātnisks	amod	basic	3-32	
3-32	245-256	atklājumiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	atklājums	conj	basic	3-26	
3-33	256-257	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	3-2	
