#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Viņa pati brīnījās par to, cik veikli prot melot un vīt intrigu.
1-1	0-4	Viņa	pp3fsnn	*	viņa	_	_	*->2-1	*[2]	nsubj	basic	1-3	
1-2	5-9	pati	pg0fsnn	*	pati	_	_	_	_	compound	basic	1-1	
1-3	10-18	brīnījās	vmyisi330an	*	brīnīties	_	_	_	_	root	basic	1-3	
1-4	19-22	par	spsa	*	par	_	_	_	_	case	basic	1-5	
1-5	23-25	to	pd0msan	*	tas	_	_	_	_	iobj	basic	1-3	
1-6	25-26	,	zc	*	,	_	_	_	_	punct	basic	1-9	
1-7	27-30	cik	r0q	*	cik	_	_	_	_	advmod	basic	1-8	
1-8	31-37	veikli	rpm	*	veikli	_	_	_	_	advmod	basic	1-9	
1-9	38-42	prot	vonipt130an	*	prast	_	_	_	_	ccomp	basic	1-5	
1-10	43-48	melot	vmnn0t2000n	*	melot	_	_	_	_	xcomp	basic	1-9	
1-11	49-51	un	cc	*	un	_	_	_	_	cc	basic	1-12	
1-12	52-55	vīt	vmnn0t1000n	*	vīt	_	_	_	_	conj	basic	1-10	
1-13	56-63	intrigu	ncfsa4	*	intriga	_	_	_	_	obj	basic	1-12	
1-14	63-64	.	zs	*	.	_	_	_	_	punct	basic	1-3	

#Text=Zvejniekciema klubs bija vieta, kur viņi pirmoreiz satikās.
2-1	66-79	Zvejniekciema	npmsg1	*	Zvejniekciems	organization[1]|GPE[2]	*[1]|https://lv.wikipedia.org/wiki/Zvejniekciems[2]	*->1-1	*[1]	nmod	basic	2-2	
2-2	80-85	klubs	ncmsn1	*	klubs	organization[1]	*[1]	*->1-1	*[1]	nsubj	basic	2-4	
2-3	86-90	bija	vcnisii30an	*	būt	_	_	_	_	cop	basic	2-4	
2-4	91-96	vieta	ncfsn4	*	vieta	_	_	*->1-2	*[1]	root	basic	2-4	
2-5	96-97	,	zc	*	,	_	_	_	_	punct	basic	2-9	
2-6	98-101	kur	r0p	*	kur	_	_	*->1-3	*[1]	advmod	basic	2-9	
2-7	102-106	viņi	pp3mpnn	*	viņš	_	_	_	_	nsubj	basic	2-9	
2-8	107-116	pirmoreiz	r0t	*	pirmoreiz	_	_	_	_	advmod	basic	2-9	
2-9	117-124	satikās	vmyisi130an	*	satikties	_	_	_	_	acl	basic	2-4	
2-10	124-125	.	zs	*	.	_	_	_	_	punct	basic	2-4	

#Text=Viņai šķita, ka Ralfs otrā galā norij kumosu.
3-1	127-132	Viņai	pp3fsdn	*	viņa	_	_	*->2-2	*[2]	obl	basic	3-2	
3-2	133-138	šķita	vmnisi130an	*	šķist	_	_	_	_	root	basic	3-2	
3-3	138-139	,	zc	*	,	_	_	_	_	punct	basic	3-8	
3-4	140-142	ka	cs	*	ka	_	_	_	_	mark	basic	3-8	
3-5	143-148	Ralfs	npmsn1	*	Ralfs	person	*	_	_	nsubj	basic	3-8	
3-6	149-153	otrā	mcsmsl	*	otrs	_	_	_	_	nummod	basic	3-7	
3-7	154-158	galā	ncmsl1	*	gals	_	_	_	_	obl	basic	3-8	
3-8	159-164	norij	vmnipt130an	*	norīt	_	_	_	_	csubj	basic	3-2	
3-9	165-171	kumosu	ncmsa1	*	kumoss	_	_	_	_	obj	basic	3-8	
3-10	171-172	.	zs	*	.	_	_	_	_	punct	basic	3-2	
