#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Šī izrāde ir pirmais mēģinājums Latvijas teātrī paskatīties uz populāro Milna darbu par lācīti Pūku kā uz katra to lasījušā cilvēka pieredzes nospiedumu.
1-1	0-2	Šī	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsnn	šī	_	_	_	_	det|det	basic|enhanced	1-2|1-2	
1-2	3-9	izrāde	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	izrāde	_	_	_	_	nsubj|nsubj	basic|enhanced	1-5|1-5	
1-3	10-12	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	cop|cop	basic|enhanced	1-5|1-5	
1-4	13-20	pirmais	Masc	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|NumType=Ord	*	*	mosmsn	pirmais	_	_	_	_	amod|amod	basic|enhanced	1-5|1-5	
1-5	21-31	mēģinājums	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	mēģinājums	_	_	_	_	root|root	basic|enhanced	1-5|1-5	
1-6	32-40	Latvijas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	npfsg4	Latvija	GPE	https://en.wikipedia.org/wiki/Latvia	_	_	nmod|nmod	basic|enhanced	1-7|1-7	
1-7	41-47	teātrī	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl2	teātris	_	_	_	_	acl|acl	basic|enhanced	1-5|1-5	
1-8	48-59	paskatīties	*	*	*	*	*	*	*	*	*	Polarity=Pos\|Reflex=Yes\|VerbForm=Inf	*	*	vmyn0t3000n	paskatīties	_	_	_	_	acl|acl	basic|enhanced	1-5|1-5	
1-9	60-62	uz	_	_	_	_	_	_	_	_	_	_	_	_	spsa	uz	_	_	_	_	case|case	basic|enhanced	1-12|1-12	
1-10	63-71	populāro	Masc	Plur	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	afmpgyp	populārs	_	_	_	_	amod|amod	basic|enhanced	1-12|1-12	
1-11	72-77	Milna	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	npmsg1	Milns	person	https://en.wikipedia.org/wiki/A.\_A.\_Milne	*[2]	*->2-1	nmod|nmod	basic|enhanced	1-12|1-12	
1-12	78-83	darbu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	darbs	_	_	_	_	iobj|iobj	basic|enhanced	1-8|1-8	
1-13	84-87	par	_	_	_	_	_	_	_	_	_	_	_	_	spsa	par	_	_	_	_	case|case	basic|enhanced	1-15|1-15	
1-14	88-94	lācīti	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa2	lācītis	_	_	*[5]	*->5-1	nmod|nmod	basic|enhanced	1-15|1-15	
1-15	95-99	Pūku	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	npmsa1	Pūks	person	https://en.wikipedia.org/wiki/Winnie-the-Pooh	*[5]	*->5-2	nmod|nmod	basic|enhanced	1-12|1-12	
1-16	100-102	kā	_	_	_	_	_	_	_	_	_	_	_	_	cs	kā	_	_	_	_	mark|mark	basic|enhanced	1-23|1-23	
1-17	103-105	uz	_	_	_	_	_	_	_	_	_	_	_	_	spsa	uz	_	_	_	_	case|case	basic|enhanced	1-23|1-23	
1-18	106-111	katra	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing\|PronType=Tot	*	*	pg0msgn	katrs	_	_	_	_	det|det	basic|enhanced	1-21|1-21	
1-19	112-114	to	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msan	tas	_	_	_	_	obj|obj	basic|enhanced	1-20|1-20	
1-20	115-123	lasījušā	Masc	Sing	Gen	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Gen\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmsgasyp	lasīt	_	_	_	_	amod|amod	basic|enhanced	1-21|1-21	
1-21	124-131	cilvēka	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	cilvēks	_	_	_	_	nmod|nmod	basic|enhanced	1-22|1-22	
1-22	132-141	pieredzes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	pieredze	_	_	_	_	nmod|nmod	basic|enhanced	1-23|1-23	
1-23	142-152	nospiedumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	nospiedums	_	_	_	_	acl|acl	basic|enhanced	1-8|1-8	
1-24	152-153	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	1-5|1-5	

#Text=Tas, ka šo grāmatu, kas domāta bērniem, lasa pieaugušie, ir viena no pasaules literatūras mīklām.
2-1	155-158	Tas	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msnn	tas	_	_	_	_	nsubj|nsubj	basic|enhanced	2-15|2-15	
2-2	158-159	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-11|2-11	
2-3	160-162	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	_	_	mark|mark	basic|enhanced	2-11|2-11	
2-4	163-165	šo	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsan	šī	_	_	_	_	det|det	basic|enhanced	2-5|2-5	
2-5	166-173	grāmatu	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	grāmata	_	_	*[1]	*->1-1	obj|obj	basic|enhanced	2-11|2-11	
2-6	173-174	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-8|2-8	
2-7	175-178	kas	*	*	Nom	*	*	*	*	*	*	Case=Nom\|PronType=Rel	*	*	pr000nn	kas	_	_	*[1]	*->1-2	nsubj|nsubj	basic|enhanced	2-8|2-8	
2-8	179-185	domāta	Fem	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdfsnpsnp	domāt	_	_	_	_	acl|acl	basic|enhanced	2-5|2-5	
2-9	186-193	bērniem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	bērns	_	_	_	_	iobj|iobj	basic|enhanced	2-8|2-8	
2-10	193-194	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-8|2-8	
2-11	195-199	lasa	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	lasīt	_	_	_	_	acl|acl	basic|enhanced	2-1|2-1	
2-12	200-210	pieaugušie	Masc	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	armpnyp	pieaugušais	_	_	_	_	nsubj|nsubj	basic|enhanced	2-11|2-11	
2-13	210-211	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	2-11|2-11	
2-14	212-214	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	cop|cop	basic|enhanced	2-15|2-15	
2-15	215-220	viena	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|NumType=Card	*	*	mcsfsn	viena	_	_	_	_	root|root	basic|enhanced	2-15|2-15	
2-16	221-223	no	_	_	_	_	_	_	_	_	_	_	_	_	spsg	no	_	_	_	_	case|case	basic|enhanced	2-19|2-19	
2-17	224-232	pasaules	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	pasaule	_	_	_	_	nmod|nmod	basic|enhanced	2-18|2-18	
2-18	233-244	literatūras	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	literatūra	_	_	_	_	nmod|nmod	basic|enhanced	2-19|2-19	
2-19	245-251	mīklām	Fem	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Plur	*	*	ncfpd4	mīkla	_	_	_	_	compound|compound	basic|enhanced	2-15|2-15	
2-20	251-252	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	2-15|2-15	

#Text=To pierāda ne tikai pats “Pūks”, bet arī dažādie darbi, ko sarakstījuši gan psihoterapeiti un psihoanalītiķi, gan filosofi, meklējot atbildes uz šīs grāmatas popularitātes noslēpumu.
3-1	254-256	To	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msan	tas	_	_	_	_	obj|obj	basic|enhanced	3-2|3-2	
3-2	257-264	pierāda	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	pierādīt	_	_	_	_	root|root	basic|enhanced	3-2|3-2	
3-3	265-267	ne	_	_	_	_	_	_	_	_	_	_	_	_	cc	ne	_	_	_	_	cc|cc	basic|enhanced	3-7|3-7	
3-4	268-273	tikai	_	_	_	_	_	_	_	_	_	_	_	_	q	tikai	_	_	_	_	discourse|discourse	basic|enhanced	3-3|3-3	
3-5	274-278	pats	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Tot	*	*	pg0msnn	pats	_	_	*[9]	*->9-1	det|det	basic|enhanced	3-7|3-7	
3-6	279-280	“	_	_	_	_	_	_	_	_	_	_	_	_	zq	“	product[1]	https://en.wikipedia.org/wiki/Winnie-the-Pooh\_(book)[1]	*[9]	*->9-2	punct|punct	basic|enhanced	3-7|3-7	
3-7	280-284	Pūks	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	npmsn1	Pūks	product[1]	https://en.wikipedia.org/wiki/Winnie-the-Pooh\_(book)[1]	*[9]	*->9-2	nsubj|nsubj	basic|enhanced	3-2|3-2	
3-8	284-285	”	_	_	_	_	_	_	_	_	_	_	_	_	zq	”	product[1]	https://en.wikipedia.org/wiki/Winnie-the-Pooh\_(book)[1]	*[9]	*->9-2	punct|punct	basic|enhanced	3-7|3-7	
3-9	285-286	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	3-13|3-13	
3-10	287-290	bet	_	_	_	_	_	_	_	_	_	_	_	_	cc	bet	_	_	_	_	cc|cc	basic|enhanced	3-13|3-13	
3-11	291-294	arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	_	_	discourse|discourse	basic|enhanced	3-10|3-10	
3-12	295-302	dažādie	Masc	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	armpnyp	dažāds	_	_	_	_	amod|amod	basic|enhanced	3-13|3-13	
3-13	303-308	darbi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	darbs	_	_	*[3]	*->3-1	conj|conj	basic|enhanced	3-7|3-7	
3-14	308-309	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	*[3]	*->3-1	punct|punct	basic|enhanced	3-16|3-16	
3-15	310-312	ko	*	*	Acc	*	*	*	*	*	*	Case=Acc\|PronType=Rel	*	*	pr000an	kas	_	_	*[3]	*->3-2	obj|obj	basic|enhanced	3-16|3-16	
3-16	313-325	sarakstījuši	Masc	Plur	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Masc\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmpnasnp	sarakstīt	_	_	_	_	acl|acl	basic|enhanced	3-13|3-13	
3-17	326-329	gan	_	_	_	_	_	_	_	_	_	_	_	_	cc	gan	_	_	_	_	cc|cc	basic|enhanced	3-18|3-18	
3-18	330-344	psihoterapeiti	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	psihoterapeits	_	_	_	_	nsubj|nsubj	basic|enhanced	3-16|3-16	
3-19	345-347	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	_	_	cc|cc	basic|enhanced	3-20|3-20	
3-20	348-362	psihoanalītiķi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	psihoanalītiķis	_	_	_	_	conj|conj	basic|enhanced	3-18|3-18	
3-21	362-363	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	3-23|3-23	
3-22	364-367	gan	_	_	_	_	_	_	_	_	_	_	_	_	cc	gan	_	_	_	_	cc|cc	basic|enhanced	3-23|3-23	
3-23	368-376	filosofi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn1	filosofs	_	_	_	_	conj|conj	basic|enhanced	3-18|3-18	
3-24	376-377	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	3-25|3-25	
3-25	378-386	meklējot	*	*	*	*	*	*	*	*	*	VerbForm=Conv	*	*	vmnpu0000000	meklēt	_	_	_	_	advcl|advcl	basic|enhanced	3-16|3-16	
3-26	387-395	atbildes	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa5	atbilde	_	_	_	_	obj|obj	basic|enhanced	3-25|3-25	
3-27	396-398	uz	_	_	_	_	_	_	_	_	_	_	_	_	spsg	uz	_	_	_	_	case|case	basic|enhanced	3-31|3-31	
3-28	399-402	šīs	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing\|PronType=Dem	*	*	pd0fsgn	šī	_	_	*[9]	*->9-3	det|det	basic|enhanced	3-29|3-29	
3-29	403-411	grāmatas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	grāmata	_	_	*[9]	*->9-3	nmod|nmod	basic|enhanced	3-30|3-30	
3-30	412-425	popularitātes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	popularitāte	_	_	_	_	nmod|nmod	basic|enhanced	3-31|3-31	
3-31	426-435	noslēpumu	Masc	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Masc\|Number=Sing	*	*	ncmsa1	noslēpums	_	_	_	_	nmod|nmod	basic|enhanced	3-26|3-26	
3-32	435-436	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct|punct	basic|enhanced	3-2|3-2	

#Text=Arī Regnāra Vaivara pieteikums strādāt kopā ar psihoterapeitiem liecina, ka tas ir viens no ceļiem, ko darīt ar izvēlēto tēmu, tomēr novatoriskais un oriģinālais slēpjas teātra, dzīves un literatūras attiecību pētīšanā, ko mēģinājumu laikā iecerējis veikt ekstravagantais teātra taisītājs Regnārs Vaivars.
4-1	438-441	Arī	_	_	_	_	_	_	_	_	_	_	_	_	q	arī	_	_	_	_	discourse|discourse	basic|enhanced	4-4|4-4	
4-2	442-449	Regnāra	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	npmsg1	Regnārs	person[2]	*[2]	*[11]	*->11-1	nmod|nmod	basic|enhanced	4-4|4-4	
4-3	450-457	Vaivara	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	npmsg1	Vaivars	person[2]	*[2]	*[11]	*->11-1	flat:name|flat	basic|enhanced	4-2|4-2	
4-4	458-468	pieteikums	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	pieteikums	_	_	_	_	nsubj|nsubj	basic|enhanced	4-9|4-9	
4-5	469-476	strādāt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	strādāt	_	_	_	_	acl|acl	basic|enhanced	4-4|4-4	
4-6	477-481	kopā	_	_	_	_	_	_	_	_	_	_	_	_	r0m	kopā	_	_	_	_	advmod|advmod	basic|enhanced	4-5|4-5	
4-7	482-484	ar	_	_	_	_	_	_	_	_	_	_	_	_	sppd	ar	_	_	_	_	case|case	basic|enhanced	4-8|4-8	
4-8	485-501	psihoterapeitiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	psihoterapeits	_	_	_	_	iobj|iobj	basic|enhanced	4-6|4-6	
4-9	502-509	liecina	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	liecināt	_	_	_	_	root|root	basic|enhanced	4-9|4-9	
4-10	509-510	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct|punct	basic|enhanced	4-14|4-14	
4-11	511-513	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	_	_	_	_	mark|mark	basic|enhanced	4-14|4-14	
4-12	514-517	tas	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msnn	tas	_	_	_	_	nsubj|nsubj	basic|enhanced	4-14|4-14	
4-13	518-520	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	cop|cop	basic|enhanced	4-14|4-14	
4-14	521-526	viens	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing\|NumType=Card	*	*	mcsmsn	viens	_	_	_	_	ccomp|ccomp	basic|enhanced	4-9|4-9	
4-15	527-529	no	_	_	_	_	_	_	_	_	_	_	_	_	sppd	no	_	_	_	_	case|case	basic|enhanced	4-16|4-16	
4-16	530-536	ceļiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	ceļš	_	_	*[10]	*->10-1	compound|compound	basic|enhanced	4-14|4-14	
