#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Aleksis, līkumodams pa gaiteņiem, paklausīgi sekoja, līdz nokļuva uz bulvāra, kur Celmiņš atstāja viņu galīgā neizpratnē.
1-1	0-7	Aleksis	npmsn2	Aleksis	person	*	*[1]	*->1-1	nsubj	basic	1-8	
1-2	7-8	,	zc	,	_	_	_	_	punct	basic	1-3	
1-3	9-19	līkumodams	vmnppmsnap0p	līkumot	_	_	_	_	acl	basic	1-8	
1-4	20-22	pa	sppd	pa	_	_	_	_	case	basic	1-5	
1-5	23-32	gaiteņiem	ncmpd2	gaitenis	_	_	_	_	obl	basic	1-3	
1-6	32-33	,	zc	,	_	_	_	_	punct	basic	1-3	
1-7	34-44	paklausīgi	rpm	paklausīgi	_	_	_	_	advmod	basic	1-8	
1-8	45-51	sekoja	vmnisi230an	sekot	_	_	_	_	root	basic	1-8	
1-9	51-52	,	zc	,	_	_	_	_	punct	basic	1-11	
1-10	53-57	līdz	cs	līdz	_	_	_	_	mark	basic	1-11	
1-11	58-65	nokļuva	vmnisi130an	nokļūt	_	_	_	_	advcl	basic	1-8	
1-12	66-68	uz	spsg	uz	_	_	_	_	case	basic	1-13	
1-13	69-76	bulvāra	ncmsg2	bulvāris	_	_	_	_	obl	basic	1-11	
1-14	76-77	,	zc	,	_	_	_	_	punct	basic	1-17	
1-15	78-81	kur	r0p	kur	_	_	_	_	advmod	basic	1-17	
1-16	82-89	Celmiņš	npmsn1	Celmiņš	person	*	_	_	nsubj	basic	1-17	
1-17	90-97	atstāja	vmnist130an	atstāt	_	_	_	_	acl	basic	1-13	
1-18	98-102	viņu	pp3mpgn	viņš	_	_	*[1]	*->1-2	iobj	basic	1-17	
1-19	103-109	galīgā	arfslnp	galīga	_	_	_	_	amod	basic	1-20	
1-20	110-120	neizpratnē	ncfsl5	neizpratne	_	_	_	_	acl	basic	1-17	
1-21	120-121	.	zs	.	_	_	_	_	punct	basic	1-8	
