#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=- Kā nu nesiesi, - Māte saka.
1-1	0-1	-	zd	*	-	_	_	_	_	punct	basic	1-4	
1-2	2-4	Kā	r0m	*	kā	_	_	_	_	advmod	basic	1-4	
1-3	5-7	nu	q	*	nu	_	_	_	_	discourse	basic	1-4	
1-4	8-15	nesiesi	vmnift12say	*	nesiet	_	_	_	_	parataxis	basic	1-8	
1-5	15-16	,	zc	*	,	_	_	_	_	punct	basic	1-4	
1-6	17-18	-	zd	*	-	_	_	_	_	punct	basic	1-4	
1-7	19-23	Māte	ncfsn5	*	māte	_	_	*->1-1	*[1]	nsubj	basic	1-8	
1-8	24-28	saka	vmnipt330an	*	sacīt	_	_	_	_	root	basic	1-8	
1-9	28-29	.	zs	*	.	_	_	_	_	punct	basic	1-8	

#Text=- Braukā te garām uz Ķurbi lielā ātrumā, vakar gandrīz nobrauca man suniņu.
2-1	31-32	-	zd	*	-	_	_	_	_	punct	basic	2-2	
2-2	33-39	Braukā	vmnipt230an	*	braukāt	_	_	_	_	root	basic	2-2	
2-3	40-42	te	r0p	*	te	_	_	_	_	advmod	basic	2-2	
2-4	43-48	garām	rrp	*	garām	_	_	_	_	advmod	basic	2-2	
2-5	49-51	uz	spsa	*	uz	_	_	_	_	case	basic	2-6	
2-6	52-57	Ķurbi	npfsa5	*	Ķurbe	GPE	https://lv.wikipedia.org/wiki/Ķurbe	_	_	obl	basic	2-2	
2-7	58-63	lielā	afmslnp	*	liels	_	_	_	_	amod	basic	2-8	
2-8	64-70	ātrumā	ncmsl1	*	ātrums	_	_	_	_	obl	basic	2-2	
2-9	70-71	,	zc	*	,	_	_	_	_	punct	basic	2-12	
2-10	72-77	vakar	r0t	*	vakar	_	_	_	_	advmod	basic	2-12	
2-11	78-85	gandrīz	r0q	*	gandrīz	_	_	_	_	advmod	basic	2-12	
2-12	86-94	nobrauca	vmnipt330an	*	nobraukt	_	_	_	_	conj	basic	2-2	
2-13	95-98	man	pp10sdn	*	es	_	_	*->1-2	*[1]	acl	basic	2-12	
2-14	99-105	suniņu	ncmsa1	*	suniņš	_	_	_	_	obj	basic	2-12	
2-15	105-106	.	zs	*	.	_	_	_	_	punct	basic	2-2	
