#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=- Gribi uzsmēķēt? - es minēju, pret meiteni pagriezusies.
1-1	0-1	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-2	
1-2	2-7	Gribi	*	Sing	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=2\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	2	*	vonipt32san	gribēt	parataxis	basic	1-7	
1-3	8-16	uzsmēķēt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vmnn0t2000n	uzsmēķēt	xcomp	basic	1-2	
1-4	16-17	?	_	_	_	_	_	_	_	_	_	_	_	_	zs	?	punct	basic	1-2	
1-5	18-19	-	_	_	_	_	_	_	_	_	_	_	_	_	zd	-	punct	basic	1-2	
1-6	20-22	es	*	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Number=Sing\|Person=1\|PronType=Prs	1	*	pp10snn	es	nsubj	basic	1-7	
1-7	23-29	minēju	*	Sing	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Number=Sing\|Person=1\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	1	*	vmnist31san	minēt	root	basic	1-7	
1-8	29-30	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct	basic	1-11	
1-9	31-35	pret	_	_	_	_	_	_	_	_	_	_	_	_	spsa	pret	case	basic	1-10	
1-10	36-43	meiteni	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa5	meitene	iobj	basic	1-11	
1-11	44-56	pagriezusies	Fem	Sing	Nom	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Nom\|Definite=Ind\|Degree=Pos\|Gender=Fem\|Number=Sing\|Reflex=Yes\|Tense=Past\|VerbForm=Part	*	Perf	vmypdfsnasnpn	pagriezties	acl	basic	1-7	
1-12	56-57	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct	basic	1-7	
