#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Līdz šim satiksmes plūsma virzījās pa VIA Baltica, bet tagad esot izdevies ieklikšķināt, ka no Polijas un Vācijas uz Somiju var ceļotājus vest arī caur Ludzu.
1-1	0-4	Līdz	spsd	līdz	_	_	case	basic	1-2	
1-2	5-8	šim	pd0msdn	šis	_	_	obl	basic	1-5	
1-3	9-18	satiksmes	ncfsg5	satiksme	_	_	nmod	basic	1-4	
1-4	19-25	plūsma	ncfsn4	plūsma	_	_	nsubj	basic	1-5	
1-5	26-34	virzījās	vmyisi330an	virzīties	_	_	root	basic	1-5	
1-6	35-37	pa	spsa	pa	_	_	case	basic	1-7	
1-7	38-41	VIA	yn	Via	location[1]	https://en.wikipedia.org/wiki/European\_route\_E67[1]	iobj	basic	1-5	
1-8	42-49	Baltica	xf	Baltica	location[1]	https://en.wikipedia.org/wiki/European\_route\_E67[1]	flat:name	basic	1-7	
1-9	49-50	,	zc	,	_	_	punct	basic	1-13	
1-10	51-54	bet	cc	bet	_	_	cc	basic	1-13	
1-11	55-60	tagad	r0t	tagad	_	_	advmod	basic	1-13	
1-12	61-65	esot	vcnrpii00an	būt	_	_	aux	basic	1-13	
1-13	66-74	izdevies	vmypdmsnasnp	izdoties	_	_	conj	basic	1-5	
1-14	75-87	ieklikšķināt	vmnn0t3000n	ieklikšķināt	_	_	xcomp	basic	1-13	
1-15	87-88	,	zc	,	_	_	punct	basic	1-23	
1-16	89-91	ka	cs	ka	_	_	mark	basic	1-23	
1-17	92-94	no	spsg	no	_	_	case	basic	1-18	
1-18	95-102	Polijas	npfsg4	Polija	GPE	https://en.wikipedia.org/wiki/Poland	obl	basic	1-25	
1-19	103-105	un	cc	un	_	_	cc	basic	1-20	
1-20	106-113	Vācijas	npfsg4	Vācija	GPE	https://en.wikipedia.org/wiki/Germany	conj	basic	1-18	
1-21	114-116	uz	spsa	uz	_	_	case	basic	1-22	
1-22	117-123	Somiju	npfsa4	Somija	GPE	https://en.wikipedia.org/wiki/Finland	obl	basic	1-25	
1-23	124-127	var	vonipt330an	varēt	_	_	ccomp	basic	1-14	
1-24	128-137	ceļotājus	ncmpa1	ceļotājs	_	_	obj	basic	1-25	
1-25	138-142	vest	vmnn0t1000n	vest	_	_	xcomp	basic	1-23	
1-26	143-146	arī	q	arī	_	_	discourse	basic	1-28	
1-27	147-151	caur	spsa	caur	_	_	case	basic	1-28	
1-28	152-157	Ludzu	npfsa4	Ludza	GPE	https://en.wikipedia.org/wiki/Ludza	obl	basic	1-25	
1-29	157-158	.	zs	.	_	_	punct	basic	1-5	
