#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=No mājas nāk Lana un apsēžas pie galda.
1-1	0-2	No	spsg	no	_	_	case	basic	1-2	
1-2	3-8	mājas	ncfsg4	māja	_	_	obl	basic	1-3	
1-3	9-12	nāk	vmnipi130an	nākt	_	_	root	basic	1-3	
1-4	13-17	Lana	npfsn4	Lana	person	*	nsubj	basic	1-3	
1-5	18-20	un	cc	un	_	_	cc	basic	1-6	
1-6	21-28	apsēžas	vmyipt130an	apsēsties	_	_	conj	basic	1-3	
1-7	29-32	pie	spsg	pie	_	_	case	basic	1-8	
1-8	33-38	galda	ncmsg1	galds	_	_	obl	basic	1-6	
1-9	38-39	.	zs	.	_	_	punct	basic	1-3	

#Text=Aizsmēķē cigareti.
2-1	41-49	Aizsmēķē	vmnipi230an	aizsmēķēt	_	_	root	basic	2-1	
2-2	50-58	cigareti	ncfsa5	cigarete	_	_	obj	basic	2-1	
2-3	58-59	.	zs	.	_	_	punct	basic	2-1	
