#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Atgādināsim, ka pagājušā gada novembrī, bēgot no policijas, gāja bojā divi jaunieši, un pēc tam sākās plašas nekārtības Parīzes piepilsētās, kas turpinājās trīs nedēļas un pārņēma arī citas Francijas pilsētas.
1-1	0-11	Atgādināsim	vmnift31pan	atgādināt	_	_	_	_	root	basic	1-1	
1-2	11-12	,	zc	,	_	_	_	_	punct	basic	1-12	
1-3	13-15	ka	cs	ka	_	_	_	_	mark	basic	1-12	
1-4	16-24	pagājušā	vmnpdmsgasyp	paiet	time[1]	*[1]	_	_	amod	basic	1-5	
1-5	25-29	gada	ncmsg1	gads	time[1]	*[1]	_	_	nmod	basic	1-6	
1-6	30-38	novembrī	ncmsl2	novembris	time[1]	*[1]	_	_	obl	basic	1-12	
1-7	38-39	,	zc	,	_	_	_	_	punct	basic	1-8	
1-8	40-45	bēgot	vmnpu0000000	bēgt	_	_	_	_	advcl	basic	1-12	
1-9	46-48	no	spsg	no	_	_	_	_	case	basic	1-10	
1-10	49-58	policijas	ncfsg4	policija	_	_	_	_	obl	basic	1-8	
1-11	58-59	,	zc	,	_	_	_	_	punct	basic	1-8	
1-12	60-64	gāja	vmnisii30an	iet	_	_	_	_	ccomp	basic	1-1	
1-13	65-69	bojā	r0m	bojā	_	_	_	_	advmod	basic	1-12	
1-14	70-74	divi	mcsmpn	divi	_	_	_	_	nummod	basic	1-15	
1-15	75-83	jaunieši	ncmpn2	jaunietis	_	_	_	_	nsubj	basic	1-12	
1-16	83-84	,	zc	,	_	_	_	_	punct	basic	1-20	
1-17	85-87	un	cc	un	_	_	_	_	cc	basic	1-20	
1-18	88-91	pēc	spsd	pēc	_	_	_	_	case	basic	1-19	
1-19	92-95	tam	pd0msdn	tas	_	_	_	_	obl	basic	1-20	
1-20	96-101	sākās	vmyisi130an	sākties	_	_	_	_	conj	basic	1-1	
1-21	102-108	plašas	affpnnp	plaša	_	_	_	_	amod	basic	1-22	
1-22	109-119	nekārtības	ncfpn4	nekārtība	_	_	*[1]	*->1-1	iobj	basic	1-20	
1-23	120-127	Parīzes	npfsg5	parīze	GPE	https://en.wikipedia.org/wiki/Paris	_	_	nmod	basic	1-24	
1-24	128-139	piepilsētās	ncfpl4	piepilsēta	_	_	_	_	acl	basic	1-22	
1-25	139-140	,	zc	,	_	_	_	_	punct	basic	1-27	
1-26	141-144	kas	pr000nn	kas	_	_	*[1]	*->1-2	nsubj	basic	1-27	
1-27	145-155	turpinājās	vmyisi330an	turpināties	_	_	_	_	acl	basic	1-22	
1-28	156-160	trīs	mcsfpn	trīs	time[2]	*[2]	_	_	nummod	basic	1-29	
1-29	161-168	nedēļas	ncfpa4	nedēļa	time[2]	*[2]	_	_	obl	basic	1-27	
1-30	169-171	un	cc	un	_	_	_	_	cc	basic	1-31	
1-31	172-179	pārņēma	vmnist130an	pārņemt	_	_	_	_	conj	basic	1-27	
1-32	180-183	arī	q	arī	_	_	_	_	discourse	basic	1-33	
1-33	184-189	citas	pi0fpan	cita	_	_	_	_	det	basic	1-35	
1-34	190-199	Francijas	npfsg4	Francija	GPE	https://en.wikipedia.org/wiki/France	_	_	nmod	basic	1-35	
1-35	200-208	pilsētas	ncfpa4	pilsēta	_	_	_	_	obj	basic	1-31	
1-36	208-209	.	zs	.	_	_	_	_	punct	basic	1-1	
