#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Līdz novembrim Rīgas lidostā plānots ierīkot modernu nolaišanās sistēmu, kas ļaus lidaparātiem piezemēties sliktos laikapstākļos.
1-1	0-4	Līdz	spsd	līdz	time[1]	*[1]	_	_	case	basic	1-2	
1-2	5-14	novembrim	ncmsd2	novembris	time[1]	*[1]	_	_	obl	basic	1-5	
1-3	15-20	Rīgas	npfsg4	Rīga	location[2]|GPE[3]	https://en.wikipedia.org/wiki/Riga\_International\_Airport[2]|https://en.wikipedia.org/wiki/Riga[3]	_	_	nmod	basic	1-4	
1-4	21-28	lidostā	ncfsl4	lidosta	location[2]	https://en.wikipedia.org/wiki/Riga\_International\_Airport[2]	_	_	obl	basic	1-5	
1-5	29-36	plānots	vmnpdmsnpsnp	plānot	_	_	_	_	root	basic	1-5	
1-6	37-44	ierīkot	vmnn0t2000n	ierīkot	_	_	_	_	ccomp	basic	1-5	
1-7	45-52	modernu	affsanp	moderna	_	_	_	_	amod	basic	1-9	
1-8	53-63	nolaišanās	ncfsgr	nolaišanās	_	_	_	_	nmod	basic	1-9	
1-9	64-71	sistēmu	ncfsa4	sistēma	_	_	*[1]	*->1-1	obj	basic	1-6	
1-10	71-72	,	zc	,	_	_	_	_	punct	basic	1-12	
1-11	73-76	kas	pr000nn	kas	_	_	*[1]	*->1-2	nsubj	basic	1-12	
1-12	77-81	ļaus	vmnift130an	ļaut	_	_	_	_	acl	basic	1-9	
1-13	82-94	lidaparātiem	ncmpd1	lidaparāts	_	_	_	_	iobj	basic	1-12	
1-14	95-106	piezemēties	vmyn0i2000n	piezemēties	_	_	_	_	ccomp	basic	1-12	
1-15	107-114	sliktos	afmplnp	slikts	_	_	_	_	amod	basic	1-16	
1-16	115-128	laikapstākļos	ncmpl2	laikapstāklis	_	_	_	_	obl	basic	1-14	
1-17	128-129	.	zs	.	_	_	_	_	punct	basic	1-5	

#Text=Līdz šim nereti gaisa dispečeri biezas miglas dēļ bija spiesti novirzīt gaisa kuģus uz Tallinu vai Viļņu, taču no rudens līdz ar skrejceļa pagarināšanas darbu beigām un speciālās instrumentālās jeb gaismas sistēmas nomaiņu piezemēšanās miglā Rīgā būs vienkāršāka.
2-1	131-135	Līdz	spsd	līdz	_	_	_	_	case	basic	2-2	
2-2	136-139	šim	pd0msdn	šis	_	_	_	_	obl	basic	2-10	
2-3	140-146	nereti	r0t	nereti	_	_	_	_	advmod	basic	2-10	
2-4	147-152	gaisa	ncmsg1	gaiss	_	_	_	_	nmod	basic	2-5	
2-5	153-162	dispečeri	ncmpn1	dispečers	_	_	_	_	nsubj:pass	basic	2-10	
2-6	163-169	biezas	affsgnp	bieza	_	_	_	_	amod	basic	2-7	
2-7	170-176	miglas	ncfsg4	migla	_	_	_	_	nsubj:pass	basic	2-10	
2-8	177-180	dēļ	stsg	dēļ	_	_	_	_	case	basic	2-7	
2-9	181-185	bija	vcnisii30an	būt	_	_	_	_	aux	basic	2-10	
2-10	186-193	spiesti	vmnpdmpnpsnp	spiest	_	_	_	_	root	basic	2-10	
2-11	194-202	novirzīt	vmnn0t3000n	novirzīt	_	_	_	_	xcomp	basic	2-10	
2-12	203-208	gaisa	ncmsg1	gaiss	_	_	_	_	nmod	basic	2-13	
2-13	209-214	kuģus	ncmpa2	kuģis	_	_	_	_	obj	basic	2-11	
2-14	215-217	uz	spsa	uz	_	_	_	_	case	basic	2-15	
2-15	218-225	Tallinu	npfsa4	Tallina	GPE	https://en.wikipedia.org/wiki/Tallinn	_	_	acl	basic	2-11	
2-16	226-229	vai	cc	vai	_	_	_	_	cc	basic	2-17	
2-17	230-235	Viļņu	npfsa4	Viļņa	GPE	https://en.wikipedia.org/wiki/Vilnius	_	_	conj	basic	2-15	
2-18	235-236	,	zc	,	_	_	_	_	punct	basic	2-39	
2-19	237-241	taču	cc	taču	_	_	_	_	cc	basic	2-39	
2-20	242-244	no	spsg	no	_	_	_	_	case	basic	2-21	
2-21	245-251	rudens	ncmsg2	rudens	_	_	_	_	obl	basic	2-39	
2-22	252-256	līdz	r0p	līdz	_	_	_	_	advmod	basic	2-39	
2-23	257-259	ar	spsa	ar	_	_	_	_	case	basic	2-27	
2-24	260-269	skrejceļa	ncmsg1	skrejceļš	_	_	_	_	nmod	basic	2-25	
2-25	270-283	pagarināšanas	ncfsg4	pagarināšana	_	_	_	_	nmod	basic	2-26	
2-26	284-289	darbu	ncmpg1	darbs	_	_	_	_	nmod	basic	2-27	
2-27	290-296	beigām	ncfdd4	beigas	_	_	_	_	iobj	basic	2-22	
2-28	297-299	un	cc	un	_	_	_	_	cc	basic	2-34	
2-29	300-309	speciālās	arfsgyp	speciāla	_	_	_	_	amod	basic	2-33	
2-30	310-324	instrumentālās	arfsgyp	instrumentāla	_	_	_	_	amod	basic	2-33	
2-31	325-328	jeb	cc	jeb	_	_	_	_	cc	basic	2-32	
2-32	329-336	gaismas	ncfsg4	gaisma	_	_	_	_	conj	basic	2-30	
2-33	337-345	sistēmas	ncfsg4	sistēma	_	_	_	_	nmod	basic	2-34	
2-34	346-353	nomaiņu	ncfpg4	nomaiņa	_	_	_	_	conj	basic	2-27	
2-35	354-366	piezemēšanās	ncfsnr	piezemēšanās	_	_	_	_	nsubj	basic	2-39	
2-36	367-372	miglā	ncfsl4	migla	_	_	_	_	acl	basic	2-35	
2-37	373-377	Rīgā	npfsl4	Rīga	GPE	https://en.wikipedia.org/wiki/Riga	_	_	obl	basic	2-39	
2-38	378-381	būs	vcnifii30an	būt	_	_	_	_	cop	basic	2-39	
2-39	382-393	vienkāršāka	affsnnc	vienkārša	_	_	_	_	conj	basic	2-10	
2-40	393-394	.	zs	.	_	_	_	_	punct	basic	2-10	

#Text=Instrumentālās nosēšanās sistēmas modernizācija lidostā izmaksās 1,63 miljonus latu.
3-1	396-410	Instrumentālās	arfsgyp	instrumentāla	_	_	_	_	amod	basic	3-3	
3-2	411-420	nosēšanās	ncfsgr	nosēšanās	_	_	_	_	nmod	basic	3-3	
3-3	421-429	sistēmas	ncfsg4	sistēma	_	_	_	_	nmod	basic	3-4	
3-4	430-443	modernizācija	ncfsn4	modernizācija	_	_	_	_	nsubj	basic	3-6	
3-5	444-451	lidostā	ncfsl4	lidosta	_	_	_	_	acl	basic	3-4	
3-6	452-460	izmaksās	vmnift230an	izmaksāt	_	_	_	_	root	basic	3-6	
3-7	461-465	1,63	xn	1,63	_	_	_	_	nummod	basic	3-8	
3-8	466-474	miljonus	ncmpa1	miljons	_	_	_	_	obj	basic	3-6	
3-9	475-479	latu	ncmpg1	lats	_	_	_	_	nmod	basic	3-8	
3-10	479-480	.	zs	.	_	_	_	_	punct	basic	3-6	
