#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Šādā veidā Latvijā joprojām noteicošās represīvās un dārgās kriminālpolitikas nostādnes pakāpeniski un mērķtiecīgi jāaizstāj ar elastīgāku, liberālāku un sabiedrības drošībai atbilstošāku politiku.
1-1	0-4	Šādā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing\|PronType=Dem	*	*	pd0msln	šāds	_	_	det	basic	1-2	
1-2	5-10	veidā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	ncmsl1	veids	_	_	obl	basic	1-14	
1-3	11-18	Latvijā	Fem	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Fem\|Number=Sing	*	*	npfsl4	Latvija	GPE	*	obl	basic	1-5	
1-4	19-27	joprojām	_	_	_	_	_	_	_	_	_	_	_	_	r0t	joprojām	_	_	advmod	basic	1-5	
1-5	28-38	noteicošās	Fem	Plur	Nom	Pos	*	Pres	*	Pass	*	Aspect=Imp\|Case=Nom\|Definite=Def\|Degree=Pos\|Gender=Fem\|Number=Plur\|Tense=Pres\|VerbForm=Part\|Voice=Pass	*	Imp	vmnpdfpnapypn	noteikt	_	_	amod	basic	1-10	
1-6	39-49	represīvās	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpnyp	represīva	_	_	amod	basic	1-10	
1-7	50-52	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-8	
1-8	53-59	dārgās	Fem	Plur	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpnyp	dārga	_	_	conj	basic	1-6	
1-9	60-77	kriminālpolitikas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	kriminālpolitika	_	_	nmod	basic	1-10	
1-10	78-87	nostādnes	Fem	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Plur	*	*	ncfpn5	nostādne	_	_	nsubj	basic	1-14	
1-11	88-99	pakāpeniski	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	pakāpeniski	_	_	advmod	basic	1-14	
1-12	100-102	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-13	
1-13	103-114	mērķtiecīgi	*	*	*	Pos	*	*	*	*	*	Degree=Pos	*	*	rpm	mērķtiecīgi	_	_	conj	basic	1-11	
1-14	115-124	jāaizstāj	*	*	*	*	*	*	Nec	Pass	*	Mood=Nec\|Polarity=Pos\|VerbForm=Fin\|Voice=Pass	*	*	vmnd0ti00pn	aizstāt	_	_	root	basic	1-14	
1-15	125-127	ar	_	_	_	_	_	_	_	_	_	_	_	_	spsa	ar	_	_	case	basic	1-23	
1-16	128-138	elastīgāku	Fem	Sing	Acc	Cmp	*	*	*	*	*	Case=Acc\|Degree=Cmp\|Gender=Fem\|Number=Sing	*	*	affsanc	elastīga	_	_	amod	basic	1-23	
1-17	138-139	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	punct	basic	1-18	
1-18	140-150	liberālāku	Fem	Sing	Acc	Cmp	*	*	*	*	*	Case=Acc\|Degree=Cmp\|Gender=Fem\|Number=Sing	*	*	affsanc	liberāla	_	_	conj	basic	1-16	
1-19	151-153	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	cc	basic	1-22	
1-20	154-165	sabiedrības	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	sabiedrība	_	_	nmod	basic	1-21	
1-21	166-174	drošībai	Fem	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Fem\|Number=Sing	*	*	ncfsd4	drošība	_	_	iobj	basic	1-22	
1-22	175-187	atbilstošāku	Fem	Sing	Acc	Cmp	*	*	*	Act	*	Case=Acc\|Degree=Cmp\|Gender=Fem\|Number=Sing\|VerbForm=Part\|Voice=Act	*	*	affsayc	atbilstošs	_	_	conj	basic	1-16	
1-23	188-196	politiku	Fem	Sing	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Sing	*	*	ncfsa4	politika	_	_	iobj	basic	1-14	
1-24	196-197	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	punct	basic	1-14	
