#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text="Pētījuma dati parāda, ka vīriešu uztverē efektīvi iepirkties nozīmē iepirkties ātri.
1-1	0-1	"	zq	"	_	_	_	_	punct	basic	1-4	
1-2	1-9	Pētījuma	ncmsg1	pētījums	_	_	_	_	nmod	basic	1-3	
1-3	10-14	dati	ncmdn1	dati	_	_	_	_	dep	basic	1-4	
1-4	15-21	parāda	ncmsg1	parāds	_	_	_	_	root	basic	1-4	
1-5	21-22	,	zc	,	_	_	_	_	punct	basic	1-12	
1-6	23-25	ka	cs	ka	_	_	_	_	mark	basic	1-12	
1-7	26-33	vīriešu	ncmpg2	vīrietis	_	_	_	_	nmod	basic	1-8	
1-8	34-41	uztverē	ncfsl5	uztvere	_	_	_	_	obl	basic	1-12	
1-9	42-50	efektīvi	rpm	efektīvi	_	_	_	_	advmod	basic	1-10	
1-10	51-61	iepirkties	vmyn0i1000n	iepirkties	_	_	_	_	ccomp	basic	1-12	
1-11	62-68	nozīmē	vtnipt230an	nozīmēt	_	_	_	_	aux	basic	1-12	
1-12	69-79	iepirkties	vmyn0i1000n	iepirkties	_	_	_	_	ccomp	basic	1-4	
1-13	80-84	ātri	rpm	ātri	_	_	_	_	advmod	basic	1-12	
1-14	84-85	.	zs	.	_	_	_	_	punct	basic	1-4	

#Text=Taču iepirkšanās efektivitāti vairāk nosaka tas, vai esam saplānojuši savus pirkumus, spējam iekļauties budžetā un vai nepērkam neko lieku.
2-1	87-91	Taču	cc	taču	_	_	_	_	cc	basic	2-5	
2-2	92-103	iepirkšanās	ncfsgr	iepirkšanās	_	_	_	_	nmod	basic	2-3	
2-3	104-116	efektivitāti	ncfsa5	efektivitāte	_	_	_	_	obj	basic	2-5	
2-4	117-123	vairāk	rcq	daudz	_	_	_	_	advmod	basic	2-5	
2-5	124-130	nosaka	vmnipt330an	nosacīt	_	_	_	_	root	basic	2-5	
2-6	131-134	tas	pd0msnn	tas	_	_	_	_	nsubj	basic	2-5	
2-7	134-135	,	zc	,	_	_	_	_	punct	basic	2-10	
2-8	136-139	vai	cc	vai	_	_	_	_	mark	basic	2-10	
2-9	140-144	esam	vcnipii1pan	būt	_	_	_	_	aux	basic	2-10	
2-10	145-156	saplānojuši	vmnpdmpnasnp	saplānot	_	_	_	_	acl	basic	2-6	
2-11	157-162	savus	ps0mpan	savs	_	_	_	_	det	basic	2-12	
2-12	163-171	pirkumus	ncmpa1	pirkums	_	_	_	_	obj	basic	2-10	
2-13	171-172	,	zc	,	_	_	_	_	punct	basic	2-14	
2-14	173-179	spējam	vonipt11pan	spēt	_	_	_	_	conj	basic	2-10	
2-15	180-190	iekļauties	vmyn0t100an	iekļauties	_	_	_	_	xcomp	basic	2-14	
2-16	191-198	budžetā	ncmsl1	budžets	_	_	_	_	obl	basic	2-15	
2-17	199-201	un	cc	un	_	_	_	_	cc	basic	2-19	
2-18	202-205	vai	cc	vai	_	_	_	_	cc	basic	2-19	
2-19	206-214	nepērkam	vmnipt11pay	nepirkt	_	_	_	_	conj	basic	2-10	
2-20	215-219	neko	pi0msay	nekas	_	_	_	_	obj	basic	2-19	
2-21	220-225	lieku	afmsanp	lieks	_	_	_	_	acl	basic	2-20	
2-22	225-226	.	zs	.	_	_	_	_	punct	basic	2-5	

