#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Klaidonis, ar kuru sarunājās atbrīvotais, kaut ko stāstīja, garaiņi no mutes cēlās gaisā.
1-1	0-9	Klaidonis	ncmsn2	*	klaidonis	*->1-1	*[1]	nsubj	basic	1-10	
1-2	9-10	,	zc	*	,	_	_	punct	basic	1-5	
1-3	11-13	ar	spsa	*	ar	*->1-2	*[1]	case	basic	1-4	
1-4	14-18	kuru	pr0msan	*	kurš	*->1-2	*[1]	iobj	basic	1-5	
1-5	19-28	sarunājās	vmyisi230an	*	sarunāties	_	_	acl	basic	1-1	
1-6	29-40	atbrīvotais	vmnpdmsnpsyp	*	atbrīvot	_	_	nsubj	basic	1-5	
1-7	40-41	,	zc	*	,	_	_	punct	basic	1-5	
1-8	42-46	kaut	q	*	kaut	_	_	discourse	basic	1-9	
1-9	47-49	ko	pi000an	*	kas	_	_	obj	basic	1-10	
1-10	50-58	stāstīja	vmnist330an	*	stāstīt	_	_	root	basic	1-10	
1-11	58-59	,	zc	*	,	_	_	punct	basic	1-15	
1-12	60-67	garaiņi	ncmdn2	*	garaiņi	_	_	nsubj	basic	1-15	
1-13	68-70	no	spsg	*	no	_	_	case	basic	1-14	
1-14	71-76	mutes	ncfsg5	*	mute	_	_	obl	basic	1-15	
1-15	77-82	cēlās	vmyist130an	*	celties	_	_	conj	basic	1-10	
1-16	83-88	gaisā	ncmsl1	*	gaiss	_	_	obl	basic	1-15	
1-17	88-89	.	zs	*	.	_	_	punct	basic	1-10	

#Text=Klaidonis klapēja puikam pa plecu.
2-1	91-100	Klaidonis	ncmsn2	*	klaidonis	*->1-3	*[1]	nsubj	basic	2-2	
2-2	101-108	klapēja	vmnisi230an	*	klapēt	_	_	root	basic	2-2	
2-3	109-115	puikam	ncmsd4	*	puika	_	_	iobj	basic	2-2	
2-4	116-118	pa	spsa	*	pa	_	_	case	basic	2-5	
2-5	119-124	plecu	ncmsa1	*	plecs	_	_	iobj	basic	2-2	
2-6	124-125	.	zs	*	.	_	_	punct	basic	2-2	

#Text=Taču atbrīvotais mēģināja atkratīties.
3-1	127-131	Taču	cc	*	taču	_	_	cc	basic	3-3	
3-2	132-143	atbrīvotais	vmnpdmsnpsyp	*	atbrīvot	_	_	nsubj	basic	3-3	
3-3	144-152	mēģināja	vmnist330an	*	mēģināt	_	_	root	basic	3-3	
3-4	153-164	atkratīties	vmyn0i3000n	*	atkratīties	_	_	xcomp	basic	3-3	
3-5	164-165	.	zs	*	.	_	_	punct	basic	3-3	

#Text=Un darīja to visai agresīvi.
4-1	167-169	Un	cc	*	un	_	_	cc	basic	4-2	
4-2	170-176	darīja	vmnist330an	*	darīt	_	_	root	basic	4-2	
4-3	177-179	to	pd0fsan	*	tā	_	_	obj	basic	4-2	
4-4	180-185	visai	r0q	*	visai	_	_	advmod	basic	4-5	
4-5	186-194	agresīvi	rpm	*	agresīvi	_	_	advmod	basic	4-2	
4-6	194-195	.	zs	*	.	_	_	punct	basic	4-2	
