#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Bērniem A hepatīts mēdz izpausties vieglākā formā nekā pieaugušajiem, ar daudz zemāku diskomforta līmeni.
1-1	0-7	Bērniem	ncmpd1	bērns	_	_	obl	basic	1-4	
1-2	8-9	A	yp	A	*[2]	*->2-1	nmod	basic	1-3	
1-3	10-18	hepatīts	ncmsn1	hepatīts	*[2]	*->2-1	nsubj	basic	1-4	
1-4	19-23	mēdz	vonipt130an	mēgt	_	_	root	basic	1-4	
1-5	24-34	izpausties	vmyn0t1000n	izpausties	_	_	xcomp	basic	1-4	
1-6	35-43	vieglākā	affslnc	viegla	_	_	amod	basic	1-7	
1-7	44-49	formā	ncfsl4	forma	_	_	obl	basic	1-5	
1-8	50-54	nekā	cs	nekā	_	_	mark	basic	1-9	
1-9	55-68	pieaugušajiem	armpdyp	pieaugušais	_	_	acl	basic	1-7	
1-10	68-69	,	zc	,	_	_	punct	basic	1-15	
1-11	70-72	ar	spsa	ar	_	_	case	basic	1-15	
1-12	73-78	daudz	rpq	daudz	_	_	advmod	basic	1-13	
1-13	79-85	zemāku	affsanc	zema	_	_	amod	basic	1-15	
1-14	86-97	diskomforta	ncmsg1	diskomforts	_	_	nmod	basic	1-15	
1-15	98-104	līmeni	ncmsa2	līmenis	_	_	conj	basic	1-7	
1-16	104-105	.	zs	.	_	_	punct	basic	1-4	

#Text=Nereti bērns šo slimību var izslimot bez tai raksturīgiem simptomiem, tādējādi neuzzinot par to, ka šī slimība ir pārslimota.
2-1	107-113	Nereti	r0t	nereti	_	_	advmod	basic	2-5	
2-2	114-119	bērns	ncmsn1	bērns	_	_	nsubj	basic	2-5	
2-3	120-122	šo	pd0fsan	šī	*[2]	*->2-2	det	basic	2-4	
2-4	123-130	slimību	ncfsa4	slimība	*[2]	*->2-2	obj	basic	2-6	
2-5	131-134	var	vonipt330an	varēt	_	_	root	basic	2-5	
2-6	135-143	izslimot	vmnn0t2000n	izslimot	_	_	xcomp	basic	2-5	
2-7	144-147	bez	spsg	bez	_	_	case	basic	2-10	
2-8	148-151	tai	pd0fsdn	tā	*[2]	*->2-3	iobj	basic	2-9	
2-9	152-164	raksturīgiem	afmpdnp	raksturīgs	_	_	amod	basic	2-10	
2-10	165-175	simptomiem	ncmpd1	simptoms	_	_	iobj	basic	2-6	
2-11	175-176	,	zc	,	_	_	punct	basic	2-13	
2-12	177-185	tādējādi	r0m	tādējādi	_	_	advmod	basic	2-13	
2-13	186-195	neuzzinot	vmnpu0000000	neuzzināt	_	_	advcl	basic	2-5	
2-14	196-199	par	spsa	par	_	_	case	basic	2-15	
2-15	200-202	to	pd0msan	tas	_	_	iobj	basic	2-13	
2-16	202-203	,	zc	,	_	_	punct	basic	2-21	
2-17	204-206	ka	cs	ka	_	_	mark	basic	2-21	
2-18	207-209	šī	pd0fsnn	šī	*[2]	*->2-4	det	basic	2-19	
2-19	210-217	slimība	ncfsn4	slimība	*[2]	*->2-4	nsubj:pass	basic	2-21	
2-20	218-220	ir	vcnipii30an	būt	_	_	aux	basic	2-21	
2-21	221-231	pārslimota	vmnpdfsnpsnp	pārslimot	_	_	ccomp	basic	2-15	
2-22	231-232	.	zs	.	_	_	punct	basic	2-5	

#Text=Taču tajā pašā laikā bērns ir infekciozs apkārtējiem cilvēkiem , ar ko viņš kontaktējas ikdienā.
3-1	234-238	Taču	cc	taču	_	_	cc	basic	3-7	
3-2	239-243	tajā	pd0msln	tas	_	_	obl	basic	3-4	
3-3	244-248	pašā	pg0msln	pats	_	_	det	basic	3-4	
3-4	249-254	laikā	ncmsl1	laiks	_	_	obl	basic	3-7	
3-5	255-260	bērns	ncmsn1	bērns	*[1]	*->1-1	nsubj	basic	3-7	
3-6	261-263	ir	vcnipii30an	būt	_	_	cop	basic	3-7	
3-7	264-274	infekciozs	armsnnp	infekciozs	_	_	root	basic	3-7	
3-8	275-286	apkārtējiem	armpdnp	apkārtējs	_	_	amod	basic	3-9	
3-9	287-296	cilvēkiem	ncmpd1	cilvēks	_	_	iobj	basic	3-7	
3-10	297-298	,	zc	,	_	_	punct	basic	3-14	
3-11	299-301	ar	spsa	ar	_	_	case	basic	3-12	
3-12	302-304	ko	pr000an	kas	_	_	iobj	basic	3-14	
3-13	305-309	viņš	pp3msnn	viņš	*[1]	*->1-2	nsubj	basic	3-14	
3-14	310-321	kontaktējas	vmyipi230an	kontaktēties	_	_	acl	basic	3-9	
3-15	322-329	ikdienā	ncfsl4	ikdiena	_	_	obl	basic	3-14	
3-16	329-330	.	zs	.	_	_	punct	basic	3-7	

#Text=Jo jaunāks bērns, jo biežāk šāda situācija var rasties.
4-1	332-334	Jo	cs	jo	_	_	mark	basic	4-2	
4-2	335-342	jaunāks	afmsnnc	jauns	_	_	advcl	basic	4-10	
4-3	343-348	bērns	ncmsn1	bērns	_	_	nsubj	basic	4-2	
4-4	348-349	,	zc	,	_	_	punct	basic	4-2	
