#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Burkānos esošais beta karotīns neitralizēs brīvos radikāļus, kuri var izraisīt vēzi.
1-1	0-8	Burkānos	npmpl1	*	burkāns	_	_	obl	basic	1-2	
1-2	9-16	esošais	vmnpdmsnapyp	*	būt	_	_	amod	basic	1-4	
1-3	17-21	beta	np0000	*	beta	_	_	nmod	basic	1-4	
1-4	22-30	karotīns	ncmsn1	*	karotīns	_	_	nsubj	basic	1-5	
1-5	31-42	neitralizēs	vmnift230an	*	neitralizēt	_	_	root	basic	1-5	
1-6	43-49	brīvos	afmpayp	*	brīvs	_	_	amod	basic	1-7	
1-7	50-59	radikāļus	ncmpa2	*	radikālis	*->1-1	*[1]	obj	basic	1-5	
1-8	59-60	,	zc	*	,	_	_	punct	basic	1-10	
1-9	61-65	kuri	pr0mpnn	*	kurš	*->1-2	*[1]	nsubj	basic	1-10	
1-10	66-69	var	vonipt330an	*	varēt	_	_	acl	basic	1-7	
1-11	70-78	izraisīt	vmnn0t3000n	*	izraisīt	_	_	xcomp	basic	1-10	
1-12	79-83	vēzi	ncmsa2	*	vēzis	_	_	obj	basic	1-11	
1-13	83-84	.	zs	*	.	_	_	punct	basic	1-5	

#Text=Beta karotīns uzlabos redzi un ādas stāvokli.
2-1	86-90	Beta	nc0000	*	beta	_	_	nmod	basic	2-2	
2-2	91-99	karotīns	ncmsn1	*	karotīns	_	_	nsubj	basic	2-3	
2-3	100-107	uzlabos	vmnift230an	*	uzlabot	_	_	root	basic	2-3	
2-4	108-113	redzi	ncfsa5	*	redze	_	_	obj	basic	2-3	
2-5	114-116	un	cc	*	un	_	_	cc	basic	2-7	
2-6	117-121	ādas	ncfsg4	*	āda	_	_	nmod	basic	2-7	
2-7	122-130	stāvokli	ncmsa2	*	stāvoklis	_	_	conj	basic	2-4	
2-8	130-131	.	zs	*	.	_	_	punct	basic	2-3	

#Text=Neaizmirstiet burkānu salātiem vai sulai pievienot nedaudz taukvielu, tādējādi beta karotīns vislabāk uzsūksies organismā.
3-1	133-146	Neaizmirstiet	vmnm0t12pay	*	neaizmirst	_	_	root	basic	3-1	
3-2	147-154	burkānu	npmpg1	*	burkāns	_	_	nmod	basic	3-3	
3-3	155-163	salātiem	ncmdd1	*	salāti	_	_	iobj	basic	3-6	
3-4	164-167	vai	cc	*	vai	_	_	cc	basic	3-5	
3-5	168-173	sulai	ncfsd4	*	sula	_	_	conj	basic	3-3	
3-6	174-183	pievienot	vmnn0t2000n	*	pievienot	_	_	ccomp	basic	3-1	
3-7	184-191	nedaudz	r0q	*	nedaudz	_	_	advmod	basic	3-8	
3-8	192-201	taukvielu	ncfdg4	*	taukvielas	_	_	obl	basic	3-6	
3-9	201-202	,	zc	*	,	_	_	punct	basic	3-14	
3-10	203-211	tādējādi	r0m	*	tādējādi	_	_	advmod	basic	3-14	
3-11	212-216	beta	xx	*	beta	_	_	amod	basic	3-12	
3-12	217-225	karotīns	ncmsn1	*	karotīns	_	_	nsubj	basic	3-14	
3-13	226-234	vislabāk	rsm	*	labi	_	_	advmod	basic	3-14	
3-14	235-244	uzsūksies	vmyifi130an	*	uzsūkties	_	_	conj	basic	3-1	
3-15	245-254	organismā	ncmsl1	*	organisms	_	_	obl	basic	3-14	
3-16	254-255	.	zs	*	.	_	_	punct	basic	3-1	
