#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Policija paziņoja, ka daļa vīriešu uz jumta sakāpa tāpēc, ka nespēja iekļūt pārpildītajos vagonos, bet citiem nebija biļetes.
1-1	0-8	Policija	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	policija	nsubj|nsubj	basic|enhanced	1-2|1-2	
1-2	9-17	paziņoja	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnist230an	paziņot	root|root	basic|enhanced	1-2|1-2	
1-3	17-18	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	1-9|1-9	
1-4	19-21	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	mark|mark	basic|enhanced	1-9|1-9	
1-5	22-26	daļa	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn4	daļa	nsubj|nsubj	basic|enhanced	1-9|1-9	
1-6	27-34	vīriešu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg2	vīrietis	nmod|nmod	basic|enhanced	1-5|1-5	
1-7	35-37	uz	_	_	_	_	_	_	_	_	_	_	_	_	spsg	uz	case|case	basic|enhanced	1-8|1-8	
1-8	38-43	jumta	Masc	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Sing	*	*	ncmsg1	jumts	obl|obl	basic|enhanced	1-9|1-9	
1-9	44-50	sakāpa	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vmnist130an	sakāpt	ccomp|ccomp	basic|enhanced	1-2|1-2	
1-10	51-56	tāpēc	_	_	_	_	_	_	_	_	_	_	_	_	r0c	tāpēc	advmod|advmod	basic|enhanced	1-9|1-9	
1-11	56-57	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	1-13|1-13	
1-12	58-60	ka	_	_	_	_	_	_	_	_	_	_	_	_	cs	ka	mark|mark	basic|enhanced	1-13|1-13	
1-13	61-68	nespēja	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vonisi130an	nespēt	advcl|advcl	basic|enhanced	1-10|1-10	
1-14	69-75	iekļūt	*	*	*	*	*	*	*	*	*	Polarity=Pos\|VerbForm=Inf	*	*	vtnn0i1000n	iekļūt	xcomp|xcomp	basic|enhanced	1-13|1-13	
1-15	76-89	pārpildītajos	Masc	Plur	Loc	Pos	*	Past	*	*	*	Aspect=Perf\|Case=Loc\|Definite=Def\|Degree=Pos\|Gender=Masc\|Number=Plur\|Tense=Past\|VerbForm=Part	*	Perf	vmnpdmplpsyp	pārpildīt	amod|amod	basic|enhanced	1-16|1-16	
1-16	90-97	vagonos	Masc	Plur	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Plur	*	*	ncmpl1	vagons	obl|obl	basic|enhanced	1-14|1-14	
1-17	97-98	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	punct|punct	basic|enhanced	1-20|1-20	
1-18	99-102	bet	_	_	_	_	_	_	_	_	_	_	_	_	cc	bet	cc|cc	basic|enhanced	1-20|1-20	
1-19	103-109	citiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur\|PronType=Ind	*	*	pi0mpdn	cits	obl|obl	basic|enhanced	1-20|1-20	
1-20	110-116	nebija	*	*	*	*	*	Past	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Neg\|Tense=Past\|VerbForm=Fin\|Voice=Act	3	*	vgnisii30ay	nebūt	conj|conj	basic|enhanced	1-9|1-9	
1-21	117-124	biļetes	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg5	biļete	nsubj|nsubj	basic|enhanced	1-20|1-20	
1-22	124-125	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	punct|punct	basic|enhanced	1-2|1-2	
