#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Neko nepanākuši, vecāki ar amatpersonām džipā sekoja autobusam līdz pagasta centram, kur braucējus gaidīja pārējie vecāki.
1-1	0-4	Neko	pi0msay	nekas	_	_	obj	basic	1-2	
1-2	5-15	nepanākuši	vmnpdmpnasnp	nepanākt	_	_	acl	basic	1-8	
1-3	15-16	,	zc	,	_	_	punct	basic	1-2	
1-4	17-23	vecāki	ncmdn1	vecāki	_	_	nsubj	basic	1-8	
1-5	24-26	ar	sppd	ar	_	_	case	basic	1-6	
1-6	27-39	amatpersonām	ncfpd4	amatpersona	_	_	nmod	basic	1-4	
1-7	40-45	džipā	ncmsl1	džips	_	_	obl	basic	1-8	
1-8	46-52	sekoja	vmnisi230an	sekot	_	_	root	basic	1-8	
1-9	53-62	autobusam	ncmsd1	autobuss	_	_	iobj	basic	1-8	
1-10	63-67	līdz	sppd	līdz	_	_	case	basic	1-12	
1-11	68-75	pagasta	ncmsg1	pagasts	_	_	nmod	basic	1-12	
1-12	76-83	centram	ncmsd1	centrs	*[1]	*->1-1	obl	basic	1-8	
1-13	83-84	,	zc	,	_	_	punct	basic	1-16	
1-14	85-88	kur	r0p	kur	*[1]	*->1-2	advmod	basic	1-16	
1-15	89-98	braucējus	ncmpa1	braucējs	_	_	obj	basic	1-16	
1-16	99-106	gaidīja	vmnist330an	gaidīt	_	_	acl	basic	1-12	
1-17	107-114	pārējie	armpnyp	pārējs	_	_	amod	basic	1-18	
1-18	115-121	vecāki	ncmdn1	vecāki	_	_	nsubj	basic	1-16	
1-19	121-122	.	zs	.	_	_	punct	basic	1-8	
