#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Gadījumiem, kurus izklāstījām iepriekš, veselīgās pāru attiecībās nevajadzētu atkārtoties ikreiz, kad abu starpā ir sekss.
1-1	0-10	Gadījumiem	ncmpd1	gadījums	*[1]	*->1-1	nsubj	basic	1-10	
1-2	10-11	,	zc	,	_	_	punct	basic	1-4	
1-3	12-17	kurus	pr0mpan	kurš	*[1]	*->1-2	obj	basic	1-4	
1-4	18-29	izklāstījām	vmnisi31pan	izklāstīt	_	_	acl	basic	1-1	
1-5	30-38	iepriekš	r0t	iepriekš	_	_	advmod	basic	1-4	
1-6	38-39	,	zc	,	_	_	punct	basic	1-4	
1-7	40-49	veselīgās	affpnyp	veselīga	_	_	amod	basic	1-9	
1-8	50-54	pāru	ncmpg2	pāris	_	_	nmod	basic	1-9	
1-9	55-65	attiecībās	ncfpl4	attiecība	_	_	obl	basic	1-10	
1-10	66-77	nevajadzētu	vonc0t300ay	nevajadzēt	_	_	root	basic	1-10	
1-11	78-89	atkārtoties	vmyn0i2000n	atkārtoties	_	_	xcomp	basic	1-10	
1-12	90-96	ikreiz	r0t	ikreiz	_	_	advmod	basic	1-11	
1-13	96-97	,	zc	,	_	_	punct	basic	1-17	
1-14	98-101	kad	r0t	kad	_	_	advmod	basic	1-17	
1-15	102-105	abu	pg0mpgn	abi	_	_	det	basic	1-16	
1-16	106-112	starpā	ncfsl4	starpa	_	_	obl	basic	1-17	
1-17	113-115	ir	vmnipii30an	būt	_	_	advcl	basic	1-12	
1-18	116-121	sekss	ncmsn1	sekss	*[4]	*->4-1	nsubj	basic	1-17	
1-19	121-122	.	zs	.	_	_	punct	basic	1-10	

#Text=Ja tomēr tas kļūst kādam no partneriem par apgrūtinājumu, par to nedrīkst klusēt!
2-1	124-126	Ja	cs	ja	_	_	mark	basic	2-4	
2-2	127-132	tomēr	q	tomēr	_	_	discourse	basic	2-4	
2-3	133-136	tas	pd0msnn	tas	*[4]	*->4-2	nsubj	basic	2-4	
2-4	137-142	kļūst	vtnipi130an	kļūt	_	_	advcl	basic	2-13	
2-5	143-148	kādam	pi0msdn	kāds	_	_	obl	basic	2-4	
2-6	149-151	no	sppd	no	_	_	case	basic	2-7	
2-7	152-162	partneriem	ncmpd2	partneris	_	_	compound	basic	2-5	
2-8	163-166	par	spsa	par	_	_	case	basic	2-9	
2-9	167-180	apgrūtinājumu	ncmsa1	apgrūtinājums	_	_	xcomp	basic	2-4	
2-10	180-181	,	zc	,	_	_	punct	basic	2-4	
2-11	182-185	par	spsa	par	_	_	case	basic	2-12	
2-12	186-188	to	pd0msan	tas	_	_	iobj	basic	2-14	
2-13	189-197	nedrīkst	vonipt330ay	nedrīkstēt	_	_	root	basic	2-13	
2-14	198-204	klusēt	vmnn0i2000n	klusēt	_	_	xcomp	basic	2-13	
2-15	204-205	!	zs	!	_	_	punct	basic	2-13	

#Text=Tas ir jāizrunā.
3-1	207-210	Tas	pd0msnn	tas	_	_	nsubj	basic	3-3	
3-2	211-213	ir	vcnipii30an	būt	_	_	aux	basic	3-3	
3-3	214-222	jāizrunā	vmnd0t200an	izrunāt	_	_	root	basic	3-3	
3-4	222-223	.	zs	.	_	_	punct	basic	3-3	

#Text=Sākotnēji ir jāsaprot, ka partnera agresija nav domāta tev personīgi, bet viņš to dara, lai jums abiem sekss būtu lielisks, bet, ja nevēlies vairs to – parādi , kā jūties: apmainieties lomām.
4-1	225-234	Sākotnēji	r0t	sākotnēji	_	_	advmod	basic	4-3	
4-2	235-237	ir	vcnipii30an	būt	_	_	aux	basic	4-3	
4-3	238-246	jāsaprot	vmnd0t100an	saprast	_	_	root	basic	4-3	
4-4	246-247	,	zc	,	_	_	punct	basic	4-9	
4-5	248-250	ka	cs	ka	_	_	mark	basic	4-9	
4-6	251-259	partnera	ncmsg2	partneris	*[2]	*->2-1	nmod	basic	4-7	
4-7	260-268	agresija	ncfsn4	agresija	_	_	nsubj	basic	4-9	
4-8	269-272	nav	vcnipii30ay	nebūt	_	_	aux	basic	4-9	
4-9	273-279	domāta	vmnpdfsnpsnp	domāt	_	_	ccomp	basic	4-3	
4-10	280-283	tev	pp20sdn	tu	*[6]	*->6-1	iobj	basic	4-9	
4-11	284-293	personīgi	rpm	personīgi	_	_	advmod	basic	4-9	
4-12	293-294	,	zc	,	_	_	punct	basic	4-16	
4-13	295-298	bet	cc	bet	_	_	cc	basic	4-16	
4-14	299-303	viņš	pp3msnn	viņš	*[2]	*->2-2	nsubj	basic	4-16	
4-15	304-306	to	pd0msan	tas	_	_	obj	basic	4-16	
4-16	307-311	dara	vmnipt330an	darīt	_	_	conj	basic	4-9	
4-17	311-312	,	zc	,	_	_	punct	basic	4-23	
4-18	313-316	lai	cs	lai	_	_	mark	basic	4-23	
4-19	317-321	jums	pp20pdn	jūs	_	_	obl	basic	4-23	
4-20	322-327	abiem	pg0mpdn	abi	_	_	compound	basic	4-19	
4-21	328-333	sekss	ncmsn1	sekss	*[5]	*->5-1	dep	basic	4-23	
4-22	334-338	būtu	vcnc0ii00an	būt	_	_	cop	basic	4-23	
4-23	339-347	lielisks	afmsnnp	lielisks	_	_	advcl	basic	4-16	
4-24	347-348	,	zc	,	_	_	punct	basic	4-32	
4-25	349-352	bet	cc	bet	_	_	cc	basic	4-32	
4-26	352-353	,	zc	,	_	_	punct	basic	4-28	
4-27	354-356	ja	cs	ja	_	_	mark	basic	4-28	
4-28	357-365	nevēlies	vmym0t32say	nevēlēties	_	_	advcl	basic	4-32	
4-29	366-371	vairs	r0t	vairs	_	_	advmod	basic	4-28	
4-30	372-374	to	pd0msan	tas	*[5]	*->5-2	obj	basic	4-28	
4-31	375-376	–	zd	–	_	_	punct	basic	4-28	
4-32	377-383	parādi	vmnm0t32san	parādīt	_	_	conj	basic	4-3	
4-33	384-385	,	zc	,	_	_	punct	basic	4-35	
4-34	386-388	kā	r0m	kā	_	_	advmod	basic	4-35	
4-35	389-395	jūties	vmyipt12san	justies	_	_	ccomp	basic	4-32	
