#FORMAT=WebAnno TSV 3.2
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.morph.MorphologicalFeatures|gender|number|case|degree|transitivity|tense|mood|voice|definiteness|value|person|aspect
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.NEtypeslinks|category|link
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceType|referenceRelation
#T_RL=de.tudarmstadt.ukp.dkpro.core.api.syntax.type.dependency.Dependency|DependencyType|flavor|BT_de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS


#Text=Hēra valda augstajā Olimpā.
1-1	0-4	Hēra	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	npfsn4	Hēra	person	https://en.wikipedia.org/wiki/Hera	*[4]	*->4-1	nsubj	basic	1-2	
1-2	5-10	valda	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	valdīt	_	_	_	_	root	basic	1-2	
1-3	11-19	augstajā	Fem	Sing	Loc	Pos	*	*	*	*	*	Case=Loc\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affslyp	augsta	_	_	_	_	amod	basic	1-4	
1-4	20-26	Olimpā	Masc	Sing	Loc	*	*	*	*	*	*	Case=Loc\|Gender=Masc\|Number=Sing	*	*	npmsl1	Olimps	location	*	_	_	obl	basic	1-2	
1-5	26-27	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct	basic	1-2	

#Text=Viņa, tāpat kā viņas vīrs Zevs, ir pavēlniece pār pērkoniem un zibeņiem; paklausot viņas vārdam, tumšo lietu mākoņi klāj debesis, un viņas rokas mājiens rada drausmīgas vētras.
2-1	29-33	Viņa	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing\|Person=3\|PronType=Prs	3	*	pp3fsnn	viņa	_	_	*[4]	*->4-2	nsubj	basic	2-10	
2-2	33-34	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	2-7	
2-3	35-40	tāpat	_	_	_	_	_	_	_	_	_	_	_	_	q	tāpat	_	_	_	_	discourse	basic	2-4	
2-4	41-43	kā	_	_	_	_	_	_	_	_	_	_	_	_	cc	kā	_	_	_	_	mark	basic	2-7	
2-5	44-49	viņas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing\|Person=3\|PronType=Prs	3	*	pp3fsgn	viņa	_	_	*[4]	*->4-3	det	basic	2-6	
2-6	50-54	vīrs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	vīrs	_	_	*[1]	*->1-1	nmod	basic	2-7	
2-7	55-59	Zevs	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	npmsn1	Zevs	person	https://en.wikipedia.org/wiki/Zeus	*[1]	*->1-2	parataxis	basic	2-10	
2-8	59-60	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	2-7	
2-9	61-63	ir	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vcnipii30an	būt	_	_	_	_	cop	basic	2-10	
2-10	64-74	pavēlniece	Fem	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Fem\|Number=Sing	*	*	ncfsn5	pavēlniece	_	_	_	_	root	basic	2-10	
2-11	75-78	pār	_	_	_	_	_	_	_	_	_	_	_	_	sppd	pār	_	_	_	_	case	basic	2-12	
2-12	79-88	pērkoniem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd1	pērkons	_	_	_	_	nmod	basic	2-10	
2-13	89-91	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	_	_	cc	basic	2-14	
2-14	92-100	zibeņiem	Masc	Plur	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Plur	*	*	ncmpd2	zibens	_	_	_	_	conj	basic	2-12	
2-15	100-101	;	_	_	_	_	_	_	_	_	_	_	_	_	zc	\;	_	_	_	_	punct	basic	2-23	
2-16	102-111	paklausot	*	*	*	*	*	*	*	*	*	VerbForm=Conv	*	*	vmnpu0000000n	paklausīt	_	_	_	_	advcl	basic	2-23	
2-17	112-117	viņas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing\|Person=3\|PronType=Prs	3	*	pp3fsgn	viņa	_	_	*[4]	*->4-4	det	basic	2-18	
2-18	118-124	vārdam	Masc	Sing	Dat	*	*	*	*	*	*	Case=Dat\|Gender=Masc\|Number=Sing	*	*	ncmsd1	vārds	_	_	_	_	iobj	basic	2-16	
2-19	124-125	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	2-16	
2-20	126-131	tumšo	Masc	Plur	Gen	Pos	*	*	*	*	*	Case=Gen\|Degree=Pos\|Gender=Masc\|Number=Plur	*	*	afmpgyp	tumšs	_	_	_	_	amod	basic	2-21	
2-21	132-137	lietu	Masc	Plur	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Masc\|Number=Plur	*	*	ncmpg3	lietus	_	_	_	_	nmod	basic	2-22	
2-22	138-144	mākoņi	Masc	Plur	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Plur	*	*	ncmpn2	mākonis	_	_	_	_	nsubj	basic	2-23	
2-23	145-149	klāj	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt130an	klāt	_	_	_	_	parataxis	basic	2-10	
2-24	150-157	debesis	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa6	debess	_	_	_	_	obj	basic	2-23	
2-25	157-158	,	_	_	_	_	_	_	_	_	_	_	_	_	zc	,	_	_	_	_	punct	basic	2-30	
2-26	159-161	un	_	_	_	_	_	_	_	_	_	_	_	_	cc	un	_	_	_	_	cc	basic	2-30	
2-27	162-167	viņas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing\|Person=3\|PronType=Prs	3	*	pp3fsgn	viņa	_	_	*[4]	*->4-5	det	basic	2-28	
2-28	168-173	rokas	Fem	Sing	Gen	*	*	*	*	*	*	Case=Gen\|Gender=Fem\|Number=Sing	*	*	ncfsg4	roka	_	_	_	_	nmod	basic	2-29	
2-29	174-181	mājiens	Masc	Sing	Nom	*	*	*	*	*	*	Case=Nom\|Gender=Masc\|Number=Sing	*	*	ncmsn1	mājiens	_	_	_	_	nsubj	basic	2-30	
2-30	182-186	rada	*	*	*	*	*	Pres	Ind	Act	*	Evident=Fh\|Mood=Ind\|Person=3\|Polarity=Pos\|Tense=Pres\|VerbForm=Fin\|Voice=Act	3	*	vmnipt330an	radīt	_	_	_	_	conj	basic	2-23	
2-31	187-197	drausmīgas	Fem	Plur	Acc	Pos	*	*	*	*	*	Case=Acc\|Degree=Pos\|Gender=Fem\|Number=Plur	*	*	affpanp	drausmīga	_	_	_	_	amod	basic	2-32	
2-32	198-204	vētras	Fem	Plur	Acc	*	*	*	*	*	*	Case=Acc\|Gender=Fem\|Number=Plur	*	*	ncfpa4	vētra	_	_	_	_	obj	basic	2-30	
2-33	204-205	.	_	_	_	_	_	_	_	_	_	_	_	_	zs	.	_	_	_	_	punct	basic	2-10	

#Text=Daiļa ir diženā Hēra- lielām acīm, lillijbaltām rokām, ar vainagu uz brīnišķīgajām, viļņainajām cirtām; valdonīgi, mierīgi un majestātiski mirdz viņas acis.
3-1	207-212	Daiļa	Fem	Sing	Nom	Pos	*	*	*	*	*	Case=Nom\|Degree=Pos\|Gender=Fem\|Number=Sing	*	*	affsnnp	daiļa	_	_	_	_	root	basic	3-1	
